fullName,Player_learned_embedding,Total_Runs_Scored_per_match,Total_Runs_Scored_per_T20_match,strike_rate_Global,strike_rate_T20,avg_fours_per_T20_match,avg_sixes_per_T20_match,avg_fantasy_point_scored_in_T20_match,Balls_Played,Avg_Balls_Thrown_per_T20_match,avg_dot_balls_per_T20_match,avg_median_overs_per_T20_match,avg_run_conceded_per_T20,avg_wickets_taken_per_match,avg_economyRate_per_match,avg_fielding_FP,total_centuries,total_halftcenturies
Jacques Kallis,,25.28125,25.28125,90.85010416666667,90.85010416666667,2.65625,0.4583333333333333,56.8469387755102,23.145833333333332,19.573033707865168,7.191011235955056,4.0,25.764044943820224,0.7303370786516854,8.008314606741573,9.333333333333334,0.0,17.0
Jagadeesh Arunkumar,,7.666666666666667,7.666666666666667,54.24666666666667,54.24666666666667,1.6666666666666667,0.0,12.666666666666666,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jagadeesha Suchith,,7.0,7.0,84.38,84.38,0.6,0.3,35.04545454545455,6.1,20.0,6.761904761904762,4.0,28.666666666666668,0.9047619047619048,9.058571428571428,9.0,0.0,0.0
Jalaj Saxena,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,5.0,3.0,27.0,0.0,9.0,0.0,0.0,0.0
Jamaluddin Syed Mohammad,,5.8,5.8,152.362,152.362,0.8,0.0,27.545454545454547,5.2,17.454545454545453,4.545454545454546,3.0,25.727272727272727,0.7272727272727273,9.681818181818182,6.666666666666667,0.0,0.0
James Faulkner,,11.71111111111111,11.71111111111111,132.62488888888888,132.62488888888888,0.8,0.5111111111111111,47.06666666666667,8.644444444444444,20.45,7.283333333333333,4.0,29.633333333333333,0.9833333333333333,8.785,9.238095238095237,0.0,0.0
James Franklin,,20.4375,20.4375,103.64375,103.64375,1.5625,0.5,39.421052631578945,18.8125,10.066666666666666,2.7333333333333334,1.0,14.666666666666666,0.6,9.804666666666666,8.0,0.0,1.0
James Hopes,,21.94736842105263,21.94736842105263,131.4884210526316,131.4884210526316,2.5789473684210527,0.5789473684210527,50.6,16.105263157894736,18.0,5.95,3.0,27.4,0.7,8.974,10.0,0.0,4.0
James Neesham,,9.2,9.2,80.103,80.103,0.6,0.2,26.285714285714285,9.3,16.615384615384617,5.230769230769231,3.0,25.692307692307693,0.6153846153846154,9.761538461538462,8.0,0.0,0.0
James Pattinson,,7.5,7.5,108.75,108.75,1.0,0.0,36.0,6.5,21.3,7.8,3.6,32.0,1.1,9.165000000000001,8.0,0.0,0.0
Jaskaran Singh,,1.6,1.6,50.0,50.0,0.0,0.0,23.75,2.2,14.571428571428571,6.0,3.0,24.428571428571427,0.8571428571428571,11.058571428571428,0.0,0.0,0.0
Jason Behrendorff,,3.0,3.0,67.5,67.5,0.0,0.0,33.8235294117647,4.5,21.529411764705884,8.588235294117647,4.0,32.470588235294116,1.1176470588235294,9.160588235294117,8.0,0.0,0.0
Jason Holder,,9.592592592592593,9.592592592592593,108.59703703703703,108.59703703703703,0.48148148148148145,0.6666666666666666,44.5,7.814814814814815,21.630434782608695,7.391304347826087,4.0,31.76086956521739,1.1521739130434783,8.987826086956522,10.923076923076923,0.0,0.0
Jason Roy,,29.238095238095237,29.238095238095237,124.36952380952383,124.36952380952383,3.5714285714285716,1.0,45.857142857142854,21.095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,4.0
Jasprit Bumrah,,2.1538461538461537,2.1538461538461537,54.31153846153846,54.31153846153846,0.15384615384615385,0.038461538461538464,42.225,2.5384615384615383,22.85,9.516666666666667,4.0,28.158333333333335,1.2083333333333333,7.39025,10.0,0.0,0.0
Javon Searles,,4.0,4.0,320.0,320.0,0.0,0.5,20.666666666666668,3.0,14.0,2.3333333333333335,2.0,29.666666666666668,0.6666666666666666,12.666666666666666,0.0,0.0,0.0
Jayant Yadav,,8.0,8.0,96.858,96.858,0.4,0.2,21.2,7.2,19.5,7.75,4.0,22.25,0.4,6.7829999999999995,8.0,0.0,0.0
Jaydev Unadkat,,6.407407407407407,6.407407407407407,80.55444444444444,80.55444444444444,0.5185185185185185,0.2222222222222222,34.903225806451616,5.185185185185185,20.903225806451612,7.129032258064516,4.0,30.86021505376344,0.978494623655914,9.056666666666667,10.777777777777779,0.0,0.0
Jean-Paul Duminy,,26.350649350649352,26.350649350649352,115.78727272727274,115.78727272727274,1.6363636363636365,1.025974025974026,46.829268292682926,21.246753246753247,13.83673469387755,4.938775510204081,2.0,17.020408163265305,0.46938775510204084,7.768979591836735,10.48,0.0,14.0
Jeevan Mendis,,7.666666666666667,7.666666666666667,64.26666666666667,64.26666666666667,0.0,0.0,27.333333333333332,9.0,15.0,5.5,2.5,18.0,0.5,7.665,11.0,0.0,0.0
Jerome Taylor,,1.5,1.5,125.0,125.0,0.0,0.0,35.8,1.5,23.4,10.8,4.0,31.4,1.2,8.006,0.0,0.0,0.0
Jesse Ryder,,20.82758620689655,20.82758620689655,102.39793103448275,102.39793103448275,2.3793103448275863,0.6551724137931034,42.37931034482759,15.793103448275861,14.75,5.25,2.0,18.9375,0.5,8.7775,8.0,0.0,4.0
Jhye Richardson,,7.5,7.5,34.09,34.09,1.0,0.0,39.333333333333336,12.0,22.0,8.0,4.0,39.0,1.0,10.333333333333334,8.0,0.0,0.0
Jitesh Sharma,,22.625,22.625,156.15208333333334,156.15208333333334,1.8333333333333333,1.375,40.28,14.208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
Joe Denly,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Root,,10.0,10.0,66.66,66.66,1.0,0.0,17.5,15.0,12.0,2.0,2.0,14.0,0.0,7.0,16.0,0.0,0.0
Jofra Archer,,7.96,7.96,117.1848,117.1848,0.44,0.56,48.3,5.12,23.625,11.05,4.0,29.275,1.2,7.444249999999999,10.0,0.0,0.0
Joginder Sharma,,6.0,6.0,66.665,66.665,0.16666666666666666,0.3333333333333333,29.1875,5.0,17.066666666666666,4.866666666666666,3.0,27.933333333333334,0.8,10.156666666666666,10.4,0.0,0.0
Johan Botha,,14.607142857142858,14.607142857142858,115.87892857142857,115.87892857142857,1.3928571428571428,0.17857142857142858,46.55882352941177,12.821428571428571,20.41176470588235,7.882352941176471,4.0,23.529411764705884,0.7352941176470589,7.671176470588235,11.142857142857142,0.0,1.0
Johan van der Wath,,6.0,6.0,73.33333333333333,73.33333333333333,0.3333333333333333,0.3333333333333333,32.666666666666664,5.333333333333333,24.0,10.333333333333334,4.0,43.0,1.0,10.75,0.0,0.0,0.0
John Hastings,,0.0,0.0,0.0,0.0,0.0,0.0,37.666666666666664,0.0,19.333333333333332,10.333333333333334,3.0,22.0,1.0,6.553333333333334,0.0,0.0,0.0
Jonny Bairstow,,33.1025641025641,33.1025641025641,127.37102564102565,127.37102564102565,3.41025641025641,1.4102564102564104,55.38461538461539,23.205128205128204,0.0,0.0,0.0,0.0,0.0,0.0,14.631578947368421,1.0,9.0
Jos Buttler,,33.92631578947368,33.92631578947368,129.31631578947366,129.31631578947366,3.357894736842105,1.568421052631579,54.63157894736842,22.873684210526317,0.0,0.0,0.0,0.0,0.0,0.0,11.581395348837209,5.0,19.0
Josh Hazlewood,,3.1666666666666665,3.1666666666666665,67.045,67.045,0.16666666666666666,0.0,40.333333333333336,4.666666666666667,22.333333333333332,10.0,4.0,30.0,1.2962962962962963,8.102222222222222,8.0,0.0,0.0
Josh Little,,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,20.4,7.5,4.0,29.4,0.7,8.991,10.0,0.0,0.0
Josh Philippe,,15.6,15.6,72.26,72.26,1.8,0.2,24.6,15.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Junior Dala,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,3.0,34.0,0.0,11.33,0.0,0.0,0.0
Justin Kemp,,13.0,13.0,93.75,93.75,0.5,0.5,30.8,12.0,8.8,3.6,1.0,10.8,0.6,8.584,8.0,0.0,0.0
KC Cariappa,,4.8,4.8,110.66599999999998,110.66599999999998,0.0,0.4,27.454545454545453,4.2,19.636363636363637,5.636363636363637,3.0,31.636363636363637,0.7272727272727273,10.142727272727273,8.0,0.0,0.0
KL Rahul,,38.19266055045872,38.19266055045872,119.4559633027523,119.4559633027523,3.256880733944954,1.5412844036697249,56.92982456140351,28.412844036697248,0.0,0.0,0.0,0.0,0.0,0.0,10.918032786885245,4.0,33.0
KM Asif,,0.0,0.0,0.0,0.0,0.0,0.0,28.428571428571427,2.0,19.0,6.571428571428571,3.0,33.0,1.0,10.184285714285716,8.0,0.0,0.0
KP Appanna,,0.6666666666666666,0.6666666666666666,50.0,50.0,0.0,0.0,26.384615384615383,1.3333333333333333,16.615384615384617,5.384615384615385,3.0,22.0,0.6923076923076923,8.788461538461538,8.0,0.0,0.0
Kagiso Rabada,,6.642857142857143,6.642857142857143,89.11107142857144,89.11107142857144,0.5714285714285714,0.21428571428571427,52.608695652173914,6.392857142857143,22.695652173913043,9.434782608695652,4.0,31.855072463768117,1.536231884057971,8.45231884057971,9.84,0.0,0.0
Kamlesh Nagarkoti,,3.142857142857143,3.142857142857143,66.1842857142857,66.1842857142857,0.14285714285714285,0.0,17.166666666666668,4.714285714285714,16.363636363636363,4.7272727272727275,3.0,25.90909090909091,0.45454545454545453,9.62,10.666666666666666,0.0,0.0
Kamran Akmal,,21.333333333333332,21.333333333333332,161.80333333333334,161.80333333333334,2.1666666666666665,1.3333333333333333,49.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0
Kamran Khan,,1.5,1.5,30.0,30.0,0.0,0.0,38.44444444444444,2.5,17.77777777777778,7.777777777777778,3.0,24.88888888888889,1.0,8.80888888888889,8.8,0.0,0.0
Kane Richardson,,9.0,9.0,82.5,82.5,0.5,0.25,44.2,9.75,22.333333333333332,9.0,4.0,31.466666666666665,1.2666666666666666,8.396666666666667,12.5,0.0,0.0
Kane Williamson,,28.013333333333332,28.013333333333332,112.91133333333333,112.91133333333333,2.4133333333333336,0.8533333333333334,43.526315789473685,22.226666666666667,9.0,1.0,1.5,15.5,0.0,9.5,10.6875,0.0,18.0
Karan Goel,,12.823529411764707,12.823529411764707,73.09470588235294,73.09470588235294,1.0,0.5294117647058824,20.65,13.588235294117647,11.0,3.3333333333333335,2.0,15.5,0.0,8.61,7.8,0.0,0.0
Karan Sharma,,5.333333333333333,5.333333333333333,72.08333333333333,72.08333333333333,0.3333333333333333,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karanveer Singh,,3.0,3.0,80.535,80.535,0.25,0.0,43.22222222222222,4.25,22.666666666666668,7.333333333333333,4.0,35.666666666666664,1.3333333333333333,10.055555555555555,9.333333333333334,0.0,0.0
Karn Sharma,,8.64864864864865,8.64864864864865,107.37513513513514,107.37513513513514,0.4864864864864865,0.3783783783783784,35.69736842105263,7.54054054054054,18.506849315068493,6.4520547945205475,3.0,25.10958904109589,0.9452054794520548,8.418493150684931,8.0,0.0,0.0
Kartik Tyagi,,1.8571428571428572,1.8571428571428572,58.09285714285714,58.09285714285714,0.14285714285714285,0.0,24.36842105263158,2.2857142857142856,20.94736842105263,7.894736842105263,4.0,34.8421052631579,0.7894736842105263,10.454736842105262,12.0,0.0,0.0
Karun Nair,,22.0,22.0,111.06764705882354,111.06764705882354,2.3676470588235294,0.5735294117647058,33.875,17.220588235294116,0.0,0.0,0.0,0.0,0.0,0.0,9.583333333333334,0.0,10.0
Kedar Devdhar,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Kedar Jadhav,,14.91358024691358,14.91358024691358,111.02617283950619,111.02617283950619,1.2592592592592593,0.49382716049382713,26.070588235294117,12.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,11.515151515151516,0.0,4.0
Keemo Paul,,3.0,3.0,67.14166666666667,67.14166666666667,0.16666666666666666,0.16666666666666666,40.5,4.0,20.375,6.75,3.05,29.625,1.125,8.85,13.333333333333334,0.0,0.0
Kemar Roach,,10.0,10.0,111.11,111.11,1.0,0.0,11.5,9.0,24.0,10.0,4.0,40.0,0.0,10.0,8.0,0.0,0.0
Kevin Pietersen,,27.805555555555557,27.805555555555557,114.34166666666667,114.34166666666667,2.5277777777777777,1.1111111111111112,48.583333333333336,20.63888888888889,13.384615384615385,4.384615384615385,2.0,16.53846153846154,0.5384615384615384,7.839230769230769,7.714285714285714,1.0,4.0
Kevon Cooper,,8.285714285714286,8.285714285714286,134.82,134.82,0.6428571428571429,0.5714285714285714,54.32,4.857142857142857,23.04,8.36,4.0,30.28,1.32,7.916399999999999,14.75,0.0,0.0
Khaleel Ahmed,,0.2,0.2,10.0,10.0,0.0,0.0,37.0,1.4,22.697674418604652,9.55813953488372,4.0,32.604651162790695,1.3255813953488371,8.698372093023256,6.909090909090909,0.0,0.0
Kieron Pollard,,19.953216374269005,19.953216374269005,133.14590643274855,133.14590643274855,1.2748538011695907,1.304093567251462,43.34594594594594,13.543859649122806,13.906542056074766,3.94392523364486,2.0,20.373831775700936,0.6448598130841121,9.264205607476635,10.611764705882353,0.0,16.0
Krishmar Santokie,,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,24.0,8.0,4.0,45.0,1.5,11.25,8.0,0.0,0.0
Krishnakant  Upadhyay,,6.0,6.0,118.75,118.75,0.0,0.5,11.333333333333334,4.5,18.0,6.666666666666667,3.0,27.0,0.0,9.136666666666667,8.0,0.0,0.0
Krishnappa Gowtham,,9.148148148148149,9.148148148148149,156.70407407407407,156.70407407407407,0.5555555555555556,0.6296296296296297,34.2,5.481481481481482,16.941176470588236,6.205882352941177,3.0,22.91176470588235,0.6176470588235294,8.99705882352941,11.666666666666666,0.0,0.0
Krunal Pandya,,15.292929292929292,15.292929292929292,119.68757575757576,119.68757575757576,1.3737373737373737,0.5656565656565656,41.47826086956522,11.464646464646465,18.323809523809523,6.161904761904762,3.1,22.39047619047619,0.6666666666666666,7.834666666666666,9.243243243243244,0.0,1.0
Kuldeep Sen,,0.0,0.0,0.0,0.0,0.0,0.0,31.555555555555557,3.0,18.77777777777778,7.222222222222222,3.2,29.444444444444443,0.8888888888888888,9.927777777777777,8.0,0.0,0.0
Kuldeep Yadav,,4.857142857142857,4.857142857142857,68.24499999999999,68.24499999999999,0.35714285714285715,0.07142857142857142,35.41095890410959,6.25,20.95774647887324,6.422535211267606,4.0,28.3943661971831,1.0,8.328450704225352,9.285714285714286,0.0,0.0
Kuldip Yadav,,0.0,0.0,0.0,0.0,0.0,0.0,19.333333333333332,4.0,18.0,4.666666666666667,3.0,28.0,0.6666666666666666,8.833333333333334,0.0,0.0,0.0
Kulwant Khejroliya,,0.0,0.0,0.0,0.0,0.0,0.0,22.428571428571427,0.0,17.285714285714285,5.142857142857143,3.0,31.0,0.7142857142857143,12.049999999999999,0.0,0.0,0.0
Kumar Kartikeya,,4.5,4.5,72.85499999999999,72.85499999999999,0.5,0.0,30.5,6.0,19.5,6.166666666666667,3.0,27.416666666666668,0.8333333333333334,8.456666666666667,8.0,0.0,0.0
Kumar Sangakkara,,24.808823529411764,24.808823529411764,108.81558823529411,108.81558823529411,2.8676470588235294,0.39705882352941174,43.11764705882353,20.470588235294116,0.0,0.0,0.0,0.0,0.0,0.0,13.85,0.0,10.0
Kusal Perera,,7.0,7.0,58.33,58.33,1.5,0.0,11.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Abbott,,4.333333333333333,4.333333333333333,100.0,100.0,0.0,0.3333333333333333,16.2,2.6666666666666665,19.2,6.0,3.0,35.4,0.4,11.164,0.0,0.0,0.0
Kyle Jamieson,,9.285714285714286,9.285714285714286,130.0257142857143,130.0257142857143,0.7142857142857143,0.42857142857142855,38.333333333333336,7.857142857142857,18.666666666666668,7.777777777777778,3.0,29.88888888888889,1.0,10.044444444444444,16.0,0.0,0.0
Kyle Mayers,,29.153846153846153,29.153846153846153,116.13461538461539,116.13461538461539,2.923076923076923,1.6923076923076923,44.38461538461539,20.23076923076923,7.0,2.3333333333333335,1.0,9.833333333333334,0.0,8.5,8.0,0.0,4.0
Lakshmipathy Balaji,,2.4,2.4,61.07066666666666,61.07066666666666,0.13333333333333333,0.06666666666666667,36.16438356164384,3.2666666666666666,20.726027397260275,7.972602739726027,4.0,27.78082191780822,1.0410958904109588,8.095890410958905,8.5,0.0,0.0
Lalit Yadav,,15.526315789473685,15.526315789473685,94.02684210526316,94.02684210526316,1.368421052631579,0.3684210526315789,36.291666666666664,14.631578947368421,15.882352941176471,4.882352941176471,3.0,21.705882352941178,0.5882352941176471,8.768235294117646,10.615384615384615,0.0,0.0
Lasith Malinga,,3.52,3.52,63.1792,63.1792,0.24,0.2,49.704918032786885,3.96,23.172131147540984,9.98360655737705,4.0,27.59016393442623,1.3934426229508197,7.113360655737705,8.571428571428571,0.0,0.0
Laxmi Shukla,,11.911764705882353,11.911764705882353,105.5185294117647,105.5185294117647,0.9705882352941176,0.4411764705882353,28.195652173913043,10.294117647058824,11.62962962962963,4.333333333333333,2.0,16.555555555555557,0.5555555555555556,9.261481481481482,12.133333333333333,0.0,0.0
Lee Carseldine,,16.2,16.2,119.47200000000001,119.47200000000001,2.2,0.0,34.6,13.6,6.0,4.0,1.0,6.0,1.0,6.0,10.666666666666666,0.0,0.0
Lendl Simmons,,37.206896551724135,37.206896551724135,103.78551724137932,103.78551724137932,3.7586206896551726,1.5172413793103448,56.86206896551724,29.379310344827587,18.0,2.0,3.0,34.0,1.0,11.33,9.2,1.0,11.0
Liam Livingstone,,25.875,25.875,137.7446875,137.7446875,1.8125,1.84375,49.875,15.625,10.333333333333334,2.5555555555555554,1.0,17.166666666666668,0.4444444444444444,11.740555555555556,10.0,0.0,6.0
Liam Plunkett,,0.5,0.5,25.0,25.0,0.0,0.0,21.857142857142858,1.5,21.428571428571427,6.0,4.0,32.142857142857146,0.5714285714285714,9.415714285714285,8.0,0.0,0.0
Litton Das,,4.0,4.0,100.0,100.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lockie Ferguson,,7.444444444444445,7.444444444444445,81.51666666666667,81.51666666666667,0.6666666666666666,0.2222222222222222,34.63157894736842,5.0,21.342105263157894,8.657894736842104,4.0,30.81578947368421,0.9736842105263158,8.977894736842106,9.142857142857142,0.0,0.0
Love Ablish,,0.0,0.0,0.0,0.0,0.0,0.0,32.333333333333336,2.0,14.0,3.6666666666666665,2.0,25.0,1.0,10.333333333333334,0.0,0.0,0.0
Luke Pomersbach,,18.875,18.875,113.363125,113.363125,1.5625,0.8125,30.529411764705884,15.375,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
Luke Ronchi,,6.8,6.8,80.468,80.468,1.2,0.2,20.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
Luke Wright,,17.666666666666668,17.666666666666668,150.585,150.585,2.6666666666666665,0.5,34.857142857142854,10.0,11.833333333333334,2.5,1.5,20.666666666666668,0.3333333333333333,11.641666666666666,7.0,0.0,0.0
Lukman Meriwala,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,18.0,6.0,3.0,32.0,1.0,10.66,0.0,0.0,0.0
Lungi Ngidi,,0.0,0.0,0.0,0.0,0.0,0.0,56.357142857142854,0.0,23.142857142857142,9.928571428571429,4.0,32.0,1.7857142857142858,8.297142857142857,8.0,0.0,0.0
M Shahrukh Khan,,13.741935483870968,13.741935483870968,133.7606451612903,133.7606451612903,0.8387096774193549,0.9032258064516129,24.967741935483872,10.193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0
MS Dhoni,,23.31192660550459,23.31192660550459,127.00715596330276,127.00715596330276,1.6009174311926606,1.0963302752293578,40.53361344537815,17.15137614678899,0.0,0.0,0.0,0.0,0.0,0.0,14.013157894736842,0.0,24.0
Maheesh Theekshana,,3.5,3.5,87.5,87.5,0.0,0.5,37.27272727272727,3.5,22.90909090909091,7.045454545454546,4.0,29.681818181818183,1.0454545454545454,7.776363636363637,7.5,0.0,0.0
Mahela Jayawardene,,23.102564102564102,23.102564102564102,111.89102564102564,111.89102564102564,2.5641025641025643,0.5,36.525,18.743589743589745,0.0,0.0,0.0,0.0,0.0,0.0,11.10344827586207,1.0,10.0
Mahesh Rawat,,4.583333333333333,4.583333333333333,64.0525,64.0525,0.3333333333333333,0.08333333333333333,20.9375,5.75,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,0.0,0.0
Mahipal Lomror,,16.08,16.08,117.49960000000002,117.49960000000002,0.96,0.84,24.586206896551722,12.2,8.4,2.1,1.0,10.9,0.1,7.833,8.0,0.0,1.0
Makhaya Ntini,,5.5,5.5,45.83,45.83,1.0,0.0,36.888888888888886,9.0,23.333333333333332,12.0,4.0,26.88888888888889,0.7777777777777778,6.878888888888889,8.666666666666666,0.0,0.0
Manan Vohra,,21.235294117647058,21.235294117647058,111.0550980392157,111.0550980392157,2.0392156862745097,0.8431372549019608,32.471698113207545,16.254901960784313,0.0,0.0,0.0,0.0,0.0,0.0,7.857142857142857,0.0,3.0
Mandeep Singh,,17.408163265306122,17.408163265306122,101.7111224489796,101.7111224489796,1.7959183673469388,0.3877551020408163,27.14814814814815,14.16326530612245,6.0,0.5,1.0,13.0,0.0,13.0,9.136363636363637,0.0,6.0
Manhas,,0.0,0.0,0.0,0.0,0.0,0.0,12.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.736842105263158,0.0,0.0
Manish Pandey,,24.10126582278481,24.10126582278481,102.22094936708861,102.22094936708861,2.107594936708861,0.6835443037974683,38.46875,19.924050632911392,0.0,0.0,0.0,0.0,0.0,0.0,10.657534246575343,1.0,22.0
Manoj Tiwary,,19.941176470588236,19.941176470588236,111.65447058823528,111.65447058823528,1.8352941176470587,0.47058823529411764,30.778947368421054,17.04705882352941,7.0,1.5,1.0,13.833333333333334,0.16666666666666666,11.5,10.19047619047619,0.0,7.0
Manpreet Gony,,5.823529411764706,5.823529411764706,90.68588235294118,90.68588235294118,0.35294117647058826,0.47058823529411764,32.54545454545455,4.176470588235294,20.181818181818183,8.318181818181818,4.0,29.25,0.8409090909090909,9.355681818181818,7.333333333333333,0.0,0.0
Manprit Juneja,,17.857142857142858,17.857142857142858,90.51142857142858,90.51142857142858,1.5714285714285714,0.14285714285714285,24.0,18.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manvinder  Bisla,,20.46153846153846,20.46153846153846,86.88846153846154,86.88846153846154,2.3846153846153846,0.5897435897435898,37.30769230769231,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.391304347826088,0.0,4.0
Marchant de Lange,,1.0,1.0,50.0,50.0,0.0,0.0,33.6,2.0,21.6,8.2,4.0,33.8,1.0,9.666,0.0,0.0,0.0
Marco Jansen,,4.363636363636363,4.363636363636363,72.32636363636362,72.32636363636362,0.36363636363636365,0.09090909090909091,38.166666666666664,4.818181818181818,21.666666666666668,9.222222222222221,4.0,32.55555555555556,1.0555555555555556,9.106111111111112,9.333333333333334,0.0,0.0
Marcus Stoinis,,19.972972972972972,19.972972972972972,117.43337837837838,117.43337837837838,1.5,1.0135135135135136,41.926829268292686,14.202702702702704,13.072727272727272,3.727272727272727,2.0,20.87272727272727,0.7090909090909091,10.131454545454545,9.052631578947368,0.0,7.0
Mark Boucher,,16.416666666666668,16.416666666666668,107.545,107.545,1.3333333333333333,0.5416666666666666,26.733333333333334,12.875,0.0,0.0,0.0,0.0,0.0,0.0,10.555555555555555,0.0,1.0
Mark Wood,,4.0,4.0,138.88666666666666,138.88666666666666,0.3333333333333333,0.3333333333333333,76.8,2.6666666666666665,24.0,10.8,4.0,35.8,2.2,8.95,12.0,0.0,0.0
Marlon Samuels,,11.5,11.5,69.015,69.015,0.6428571428571429,0.5,34.333333333333336,12.285714285714286,19.454545454545453,7.2727272727272725,4.0,25.818181818181817,0.8181818181818182,8.191818181818181,8.0,0.0,0.0
Martin Guptill,,20.76923076923077,20.76923076923077,115.19846153846153,115.19846153846153,1.8461538461538463,1.1538461538461537,37.38461538461539,15.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
Mashrafe Mortaza,,2.0,2.0,100.0,100.0,0.0,0.0,12.0,2.0,24.0,7.0,4.0,58.0,0.0,14.5,12.0,0.0,0.0
Matheesha Pathirana,,0.0,0.0,0.0,0.0,0.0,0.0,49.07142857142857,0.0,22.785714285714285,8.857142857142858,4.0,30.214285714285715,1.5,7.925714285714285,8.0,0.0,0.0
Matt Henry,,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,15.0,3.5,2.5,35.5,0.5,15.165,0.0,0.0,0.0
Matthew Hayden,,34.59375,34.59375,120.7015625,120.7015625,3.78125,1.375,53.5,25.15625,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0,8.0
Matthew Short,,19.5,19.5,110.99833333333333,110.99833333333333,2.5,0.6666666666666666,34.333333333333336,15.333333333333334,8.0,3.6666666666666665,1.0,8.333333333333334,0.0,6.666666666666667,8.0,0.0,0.0
Matthew Wade,,13.76923076923077,13.76923076923077,104.14923076923077,104.14923076923077,1.7692307692307692,0.15384615384615385,26.307692307692307,13.153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
Mayank Agarwal,,22.196581196581196,22.196581196581196,114.33444444444444,114.33444444444444,2.1794871794871793,0.8290598290598291,36.21848739495798,16.60683760683761,0.0,0.0,0.0,0.0,0.0,0.0,10.170212765957446,1.0,13.0
Mayank Dagar,,0.0,0.0,0.0,0.0,0.0,0.0,13.666666666666666,0.0,22.0,7.333333333333333,4.0,27.666666666666668,0.3333333333333333,7.5,0.0,0.0,0.0
Mayank Markande,,4.363636363636363,4.363636363636363,93.03,93.03,0.45454545454545453,0.09090909090909091,35.53333333333333,3.8181818181818183,19.6,6.3,3.0,27.0,0.9666666666666667,8.607,13.333333333333334,0.0,0.0
Michael Bracewell,,14.5,14.5,117.0125,117.0125,1.5,0.25,50.0,11.75,13.2,5.2,2.0,19.0,1.2,9.431999999999999,8.0,0.0,0.0
Michael Clarke,,16.333333333333332,16.333333333333332,94.44666666666666,94.44666666666666,2.0,0.0,36.333333333333336,15.666666666666666,13.2,4.8,2.0,13.4,0.4,5.85,8.0,0.0,0.0
Michael Hussey,,34.08620689655172,34.08620689655172,104.11051724137931,104.11051724137931,3.413793103448276,0.896551724137931,50.63793103448276,27.79310344827586,0.0,0.0,0.0,0.0,0.0,0.0,9.565217391304348,1.0,15.0
Michael Klinger,,18.25,18.25,82.715,82.715,2.25,0.0,24.5,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Lumb,,23.166666666666668,23.166666666666668,104.29,104.29,3.75,0.5,38.083333333333336,16.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
Michael Neser,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,24.0,5.0,4.0,62.0,0.0,15.5,0.0,0.0,0.0
Misbah-ul-Haq,,14.625,14.625,101.6075,101.6075,1.25,0.75,23.625,10.125,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Mitchell Johnson,,5.566666666666666,5.566666666666666,87.79233333333333,87.79233333333333,0.3333333333333333,0.23333333333333334,41.333333333333336,5.466666666666667,22.814814814814813,10.25925925925926,4.0,31.51851851851852,1.1296296296296295,8.310925925925927,10.125,0.0,0.0
