match_id,match_number,team1,team2,toss_winner,toss_decision,winner,venue_id,matches,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets,precipitation,temperature_2m,relative_humidity_2m,dew_point_2m,rain,wind_speed_100m
1208095,0.21374045801526714,Rajshahi Royals,Rangpur Rangers,Rangpur Rangers,field,Rajshahi Royals,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.6571642945599757,0.6440606185410024,0.7765274244935039,0.0,0.08720366166207573
1208096,0.2213740458015267,Cumilla Warriors,Sylhet Thunder,Sylhet Thunder,field,,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.5526004544484439,0.8677714340515854,0.7678166552760501,0.0,0.15699834968664417
1208097,0.22900763358778622,Dhaka Platoon,Khulna Tigers,Khulna Tigers,field,Dhaka Platoon,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0376712316883105,0.5283303499364889,0.9067239808385732,0.7574852347007945,0.0376712316883105,0.21672438489927295
1208098,0.23664122137404578,Rangpur Rangers,Sylhet Thunder,Sylhet Thunder,field,Rangpur Rangers,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0068493147364396935,0.49839720175024665,0.9187982357687271,0.7319605360730161,0.0068493147364396935,0.04858171661186613
1208099,0.2442748091603053,Khulna Tigers,Chattogram Challengers,Chattogram Challengers,field,Chattogram Challengers,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0068493147364396935,0.5807133785505775,0.7152681108017517,0.7370249556507813,0.0068493147364396935,0.1458404811410894
1208100,0.25190839694656486,Sylhet Thunder,Rajshahi Royals,Sylhet Thunder,bat,Rajshahi Royals,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.5309596353688231,0.8388681385261628,0.7360120678713828,0.0,0.06488967256648294
1208101,0.2595419847328244,Sylhet Thunder,Cumilla Warriors,Cumilla Warriors,field,Cumilla Warriors,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5564635266113501,0.6195425033737646,0.6681691229905299,0.0,0.17043013792724485
1208102,0.26717557251908397,Rajshahi Royals,Chattogram Challengers,Chattogram Challengers,field,Chattogram Challengers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.4666640048999653,0.819856540469145,0.6665485102711832,0.0,0.10149221401430955
1208103,0.27480916030534347,Khulna Tigers,Cumilla Warriors,Cumilla Warriors,field,Khulna Tigers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5768908886857845,0.6428656015127974,0.6971375898382718,0.0,0.07806529206411397
1208104,0.282442748091603,Dhaka Platoon,Rangpur Rangers,Rangpur Rangers,field,Dhaka Platoon,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.49234993783906783,0.8389333110580255,0.6985556404571207,0.0,0.11709343949066368
1208105,0.2900763358778626,Rangpur Rangers,Dhaka Platoon,Dhaka Platoon,field,Rangpur Rangers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5896326887325196,0.6345138860257326,0.7074690104135273,0.0,0.25288882305258
1208106,0.29770992366412213,Khulna Tigers,Cumilla Warriors,Cumilla Warriors,field,Khulna Tigers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.4844621201183946,0.8343743640354533,0.689439689080989,0.0,0.3715100553178905
1208107,0.30534351145038163,Chattogram Challengers,Rajshahi Royals,Rajshahi Royals,field,Rajshahi Royals,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.582958405169691,0.5996424078688167,0.6851855758628971,0.0,0.26644745220421845
1208108,0.3129770992366412,Dhaka Platoon,Khulna Tigers,Khulna Tigers,field,Khulna Tigers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.4907318922952752,0.8174781443648532,0.6890345069223109,0.0,0.37321740199337494
1208109,0.32061068702290074,Dhaka Platoon,Chattogram Challengers,Chattogram Challengers,field,Chattogram Challengers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5817448710118466,0.6596900671889576,0.7113179994306238,0.0,0.17818032099476566
1208110,0.3282442748091603,Khulna Tigers,Rajshahi Royals,Rajshahi Royals,field,Khulna Tigers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.47333830775095853,0.8966962397229923,0.6995685282365193,0.0,0.2034910577132889
1208111,0.3358778625954198,Chattogram Challengers,Rajshahi Royals,Rajshahi Royals,field,Rajshahi Royals,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.49700166447215577,0.8823123729986528,0.7182055938282332,0.0,0.16328061379186082
1208112,0.34351145038167935,Rajshahi Royals,Khulna Tigers,Khulna Tigers,field,Rajshahi Royals,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5271371069277011,0.8865705792861398,0.7491998748732271,0.0,0.23410748522359548
1296685,0.0,Chattogram Challengers,Fortune Barishal,Fortune Barishal,field,Fortune Barishal,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5985317463417343,0.570154967408793,0.6841726880834986,0.0,0.13658681534793418
1296686,0.007633587786259542,Minister Group Dhaka,Khulna Tigers,Khulna Tigers,field,Khulna Tigers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.49983324417379293,0.7350163510969902,0.6667510916909084,0.0,0.10939553737995998
1296687,0.015267175572519085,Sylhet Sunrisers,Comilla Victorians,Comilla Victorians,field,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5944867482112397,0.6027454470813864,0.6999736717567422,0.0,0.08138288426413132
1296688,0.022900763358778626,Chattogram Challengers,Minister Group Dhaka,Minister Group Dhaka,field,Chattogram Challengers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0034246573682198385,0.5125750056441991,0.9225168423866176,0.7467689364749797,0.0034246573682198385,0.06633590049351189
1296689,0.03053435114503817,Fortune Barishal,Minister Group Dhaka,Minister Group Dhaka,field,Minister Group Dhaka,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5797223912347638,0.6701265813399775,0.7169901246291095,0.0,0.06347767356984428
1296690,0.03816793893129771,Chattogram Challengers,Khulna Tigers,Khulna Tigers,field,Chattogram Challengers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5125750056441991,0.8443709635964005,0.7204339508067554,0.0,0.09779900141405987
1296691,0.04580152671755725,Minister Group Dhaka,Sylhet Sunrisers,Sylhet Sunrisers,field,Sylhet Sunrisers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6339256825092899,0.5883290342219851,0.7295498635444322,0.0,0.02514055644364377
1296692,0.05343511450381679,Comilla Victorians,Fortune Barishal,Fortune Barishal,field,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5410924025559518,0.8224599904888836,0.7404890283788633,0.0,0.16346571062620907
1296693,0.06106870229007634,Chattogram Challengers,Khulna Tigers,Khulna Tigers,field,Khulna Tigers,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.577760514870548,0.46736708945758193,0.610698111105032,0.0,0.29853937862102425
1296694,0.06870229007633588,Sylhet Sunrisers,Minister Group Dhaka,Minister Group Dhaka,field,Minister Group Dhaka,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.5227482394004543,0.588198809550868,0.6248784820589289,0.0,0.3972090218406687
1296695,0.07633587786259542,Fortune Barishal,Khulna Tigers,Khulna Tigers,field,Fortune Barishal,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.5674457059868437,0.45890372989192,0.5977331900310313,0.0,0.2656304708814582
1296696,0.08396946564885496,Chattogram Challengers,Sylhet Sunrisers,Sylhet Sunrisers,field,Chattogram Challengers,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.5172874514191412,0.5836733316733533,0.6169779805626934,0.0,0.35061769508514645
1296697,0.0916030534351145,Comilla Victorians,Chattogram Challengers,Chattogram Challengers,field,Comilla Victorians,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.5913113376891797,0.5464809649479581,0.6686350834389708,0.0,0.160709248823349
1296698,0.09923664122137404,Fortune Barishal,Khulna Tigers,Fortune Barishal,bat,Fortune Barishal,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.4907925342844713,0.8508246494855747,0.7014525199845818,0.0,0.13470876896481157
1296699,0.10687022900763359,Minister Group Dhaka,Comilla Victorians,Comilla Victorians,field,Minister Group Dhaka,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.01027397274255169,0.6275142966286315,0.5254427981184462,0.6901081923107002,0.01027397274255169,0.24116369818012542
1296700,0.11450381679389313,Fortune Barishal,Chattogram Challengers,Fortune Barishal,bat,Fortune Barishal,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0034246573682198385,0.570277208535823,0.7561999923279811,0.7431833071673716,0.0034246573682198385,0.43554904699577424
1296701,0.12213740458015267,Sylhet Sunrisers,Khulna Tigers,Khulna Tigers,field,Khulna Tigers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.04452055025210314,0.6416112445369891,0.6688498578617279,0.7743194299807827,0.04452055025210314,0.16647987464083297
1296702,0.1297709923664122,Chattogram Challengers,Comilla Victorians,Comilla Victorians,field,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.034246574957982806,0.5408901854393069,0.8820409277982103,0.7613544509490995,0.034246574957982806,0.18545133081855908
1296705,0.13740458015267173,Fortune Barishal,Comilla Victorians,Comilla Victorians,field,Fortune Barishal,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.5904214589316883,0.5075695924329473,0.6462705660904591,0.0,0.1378814285001935
1296706,0.1450381679389313,Khulna Tigers,Sylhet Sunrisers,Sylhet Sunrisers,field,Khulna Tigers,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.4599695073407379,0.799243479938907,0.652550454867348,0.0,0.17452592978585463
1296707,0.15267175572519082,Chattogram Challengers,Minister Group Dhaka,Minister Group Dhaka,field,Chattogram Challengers,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.5989159665786259,0.5179941877157633,0.6602483556246308,0.0,0.10847624270143467
1296708,0.16030534351145037,Fortune Barishal,Sylhet Sunrisers,Sylhet Sunrisers,field,Fortune Barishal,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.4787788238713796,0.7868997060900406,0.6667308258212449,0.0,0.1929316074874359
1296709,0.1679389312977099,Khulna Tigers,Minister Group Dhaka,Khulna Tigers,bat,Minister Group Dhaka,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.6173208488759775,0.47632454028697085,0.6531581604880686,0.0,0.13768565300232516
1296710,0.17557251908396945,Sylhet Sunrisers,Comilla Victorians,Comilla Victorians,field,Comilla Victorians,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.48525089031756324,0.7884722743373118,0.6730106759596788,0.0,0.1948857552390075
1296711,0.18320610687022898,Comilla Victorians,Khulna Tigers,Khulna Tigers,field,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6035880229370995,0.6503385312223205,0.7277266887245879,0.0,0.1573683526649206
1296712,0.19083969465648853,Minister Group Dhaka,Fortune Barishal,Minister Group Dhaka,bat,Fortune Barishal,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5143952683046369,0.8248211303193449,0.7137488991904162,0.0,0.20009605314818507
1296713,0.19847328244274806,Sylhet Sunrisers,Chattogram Challengers,Chattogram Challengers,field,Chattogram Challengers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6149140331330163,0.41713303293404513,0.6146888646136355,0.0,0.23609451118174904
1296714,0.20610687022900762,Comilla Victorians,Khulna Tigers,Comilla Victorians,bat,Khulna Tigers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.4771810694766436,0.6947874018787076,0.6290717976680301,0.0,0.28701090324419637
1296715,0.21374045801526714,Chattogram Challengers,Khulna Tigers,Khulna Tigers,field,Chattogram Challengers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6559710129748589,0.43764981950865595,0.6651304789715617,0.0,0.1121460639434975
1296716,0.2213740458015267,Fortune Barishal,Comilla Victorians,Comilla Victorians,field,Fortune Barishal,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5006422283693602,0.7892676681682953,0.6884268013015904,0.0,0.26586708591094355
1296717,0.22900763358778622,Chattogram Challengers,Comilla Victorians,Chattogram Challengers,bat,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5065074891602926,0.6895260843803599,0.6547990583963063,0.0,0.3037177358848515
1296718,0.23664122137404578,Comilla Victorians,Fortune Barishal,Comilla Victorians,bat,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.519249289207028,0.6240937452694171,0.6351491050251938,0.0,0.1757737443308719
1351052,0.0,Chattogram Challengers,Sylhet Strikers,Sylhet Strikers,field,Sylhet Strikers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5890259216535976,0.6658809761454738,0.7206365129072532,0.0,0.2326921332537385
1351053,0.007633587786259542,Rangpur Riders,Comilla Victorians,Comilla Victorians,field,Rangpur Riders,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.46363024665801206,0.9167927357026542,0.6969350277377742,0.0,0.32044551268997035
1351054,0.015267175572519085,Khulna Tigers,Dhaka Dominators,Dhaka Dominators,field,Dhaka Dominators,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5985317077654053,0.6883632523093923,0.739070997079242,0.0,0.2056695209622557
1351055,0.022900763358778626,Fortune Barishal,Sylhet Strikers,Fortune Barishal,bat,Sylhet Strikers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.4862823442025034,0.9314833627924849,0.7240803390848991,0.0,0.28149702618637623
1351056,0.03053435114503817,Comilla Victorians,Sylhet Strikers,Sylhet Strikers,field,Sylhet Strikers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6349369223978314,0.657667631896009,0.7593287140287575,0.0,0.1946904723580575
1351057,0.03816793893129771,Khulna Tigers,Chattogram Challengers,Chattogram Challengers,field,Chattogram Challengers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5330023677186335,0.887193089331862,0.7554797443308886,0.0,0.3314311242227902
1351058,0.04580152671755725,Rangpur Riders,Fortune Barishal,Fortune Barishal,field,Fortune Barishal,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6169365900627569,0.6407389062212163,0.7354246088010982,0.0,0.2167423256896214
1351059,0.05343511450381679,Sylhet Strikers,Dhaka Dominators,Dhaka Dominators,field,Sylhet Strikers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5052939935787771,0.8721546078663015,0.7228648698857754,0.0,0.26662927551969
1351060,0.06106870229007634,Fortune Barishal,Chattogram Challengers,Chattogram Challengers,field,Fortune Barishal,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.6093116700242539,0.5947878568624392,0.7059091953031713,0.0,0.13764551266891484
1351061,0.06870229007633588,Khulna Tigers,Rangpur Riders,Rangpur Riders,field,Rangpur Riders,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.524163990674944,0.8180713588759327,0.7223179232355904,0.0,0.1712359956421717
1351062,0.07633587786259542,Fortune Barishal,Comilla Victorians,Comilla Victorians,field,Fortune Barishal,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.6265030181637609,0.7109672855309901,0.7770136121731535,0.0,0.10813955492861932
1351063,0.08396946564885496,Dhaka Dominators,Chattogram Challengers,Dhaka Dominators,bat,Chattogram Challengers,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.5561196572145979,0.8348841865999747,0.7595919964613358,0.0,0.08221090179494916
1351064,0.0916030534351145,Dhaka Dominators,Sylhet Strikers,Dhaka Dominators,bat,Sylhet Strikers,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.6529979352984308,0.4739618353526041,0.6779535969156003,0.0,0.16249941870458748
1351065,0.09923664122137404,Chattogram Challengers,Comilla Victorians,Chattogram Challengers,bat,Comilla Victorians,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.5793785218380116,0.5771590883022945,0.6710659831987633,0.0,0.13468701436606303
1351066,0.10687022900763359,Rangpur Riders,Khulna Tigers,Khulna Tigers,field,Khulna Tigers,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.6240759884244009,0.5012885094129488,0.6708634017790381,0.0,0.2578081273808351
1351067,0.11450381679389313,Sylhet Strikers,Comilla Victorians,Comilla Victorians,field,Comilla Victorians,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.5449958255589976,0.6393473281948197,0.6700530954193648,0.0,0.36163025753065997
1351068,0.12213740458015267,Comilla Victorians,Dhaka Dominators,Dhaka Dominators,field,Comilla Victorians,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.6204355016798544,0.48226310633686637,0.6581011007632176,0.0,0.32395021191917994
1351069,0.1297709923664122,Fortune Barishal,Rangpur Riders,Rangpur Riders,field,Fortune Barishal,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.5381192863031947,0.6150084776210734,0.6522263555065517,0.0,0.3633401785268145
1351070,0.13740458015267173,Chattogram Challengers,Khulna Tigers,Khulna Tigers,field,Khulna Tigers,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.6228624928428854,0.4930595542552976,0.6645835516406042,0.0,0.2842492927999963
1351071,0.1450381679389313,Fortune Barishal,Dhaka Dominators,Dhaka Dominators,field,Fortune Barishal,1931,0.38485804416403785,0.4231704465747019,0.3824729891956783,0.41032608695652173,0.383921246923708,0.32710280373831774,0.0,0.5215347438189389,0.6802505562803163,0.6655964007815478,0.0,0.3512776110652987
1351072,0.15267175572519082,Rangpur Riders,Chattogram Challengers,Chattogram Challengers,field,Rangpur Riders,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6808478845657362,0.5384888621813494,0.7453509051753583,0.0,0.09847739052864979
1351073,0.16030534351145037,Comilla Victorians,Dhaka Dominators,Dhaka Dominators,field,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5874079146861338,0.7102861041542438,0.7366400586809945,0.0,0.09194679187855183
1351074,0.1679389312977099,Sylhet Strikers,Fortune Barishal,Fortune Barishal,field,Sylhet Strikers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6741736395792364,0.4913596106286346,0.7092921852333716,0.0,0.14912002265688223
1351075,0.17557251908396945,Dhaka Dominators,Khulna Tigers,Khulna Tigers,field,Dhaka Dominators,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5580815335788138,0.7208172468952465,0.7171927060488347,0.0,0.16874209865678552
1351076,0.18320610687022898,Sylhet Strikers,Rangpur Riders,Rangpur Riders,field,Rangpur Riders,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.647860764141142,0.638455861062556,0.7633600185959156,0.0,0.1007823768712877
1351077,0.19083969465648853,Chattogram Challengers,Fortune Barishal,Fortune Barishal,field,Fortune Barishal,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.5453194809593508,0.8343616024189925,0.7487744654833408,0.0,0.23861240337831877
1351078,0.19847328244274806,Comilla Victorians,Khulna Tigers,Khulna Tigers,field,Comilla Victorians,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.6519058008479656,0.6384255221253096,0.7663985853379737,0.0,0.1047174643784411
1351079,0.20610687022900762,Chattogram Challengers,Sylhet Strikers,Chattogram Challengers,bat,Sylhet Strikers,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.5657468044574561,0.8222462534786003,0.7643728484176315,0.0,0.24756590655952312
1351080,0.21374045801526714,Dhaka Dominators,Rangpur Riders,Rangpur Riders,field,Rangpur Riders,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.6806254148763633,0.5683823066468252,0.7552568777222723,0.0,0.12239239255427366
1351081,0.2213740458015267,Sylhet Strikers,Khulna Tigers,Khulna Tigers,field,Sylhet Strikers,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.5505779746713608,0.8390342803253693,0.7554594591419975,0.0,0.25518683330401953
1351082,0.22900763358778622,Fortune Barishal,Dhaka Dominators,Fortune Barishal,bat,Dhaka Dominators,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.6735466585039155,0.57191229817866,0.7560671647627182,0.0,0.13448925250965302
1351083,0.23664122137404578,Khulna Tigers,Comilla Victorians,Comilla Victorians,field,Comilla Victorians,1564,0.22082018927444794,0.24274023848491932,0.21032412965186073,0.21195652173913043,0.214109926168991,0.21495327102803738,0.0,0.5938597285595898,0.6572247476216027,0.723857472476283,0.0,0.25546141161795355
1351084,0.2442748091603053,Fortune Barishal,Khulna Tigers,Khulna Tigers,field,Fortune Barishal,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6543530060073952,0.47718823685762807,0.6837675445632757,0.0,0.20572784044903955
1351085,0.25190839694656486,Dhaka Dominators,Rangpur Riders,Rangpur Riders,field,Rangpur Riders,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5224853031419552,0.7348492461569187,0.6888319834602684,0.0,0.3036340863539442
1351086,0.2595419847328244,Chattogram Challengers,Comilla Victorians,Chattogram Challengers,bat,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6553642844722656,0.4762835265384711,0.6866036264817461,0.0,0.19023507014906135
1351087,0.26717557251908397,Sylhet Strikers,Rangpur Riders,Rangpur Riders,field,Rangpur Riders,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5469577019232132,0.678107728379247,0.6868061885822438,0.0,0.2909011149391761
1351088,0.27480916030534347,Chattogram Challengers,Dhaka Dominators,Chattogram Challengers,bat,Chattogram Challengers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6960167529281605,0.33178346243693185,0.6185378149922769,0.0,0.22656318424620311
1351089,0.282442748091603,Fortune Barishal,Comilla Victorians,Comilla Victorians,field,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5825538937837429,0.48232262041614743,0.622994509630094,0.0,0.10157193850073856
1351090,0.2900763358778626,Khulna Tigers,Sylhet Strikers,Khulna Tigers,bat,Sylhet Strikers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6954099086965801,0.5526368396555112,0.7639879707670723,0.0,0.20910843199656493
1351091,0.29770992366412213,Chattogram Challengers,Rangpur Riders,Chattogram Challengers,bat,Rangpur Riders,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6137005761278296,0.7471496786668618,0.7820172920996105,0.0,0.08661806727311909
1351092,0.30534351145038163,Comilla Victorians,Rangpur Riders,Rangpur Riders,field,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6865109282400235,0.3459185980328941,0.620563590551074,0.0,0.2641416236455589
1351093,0.3129770992366412,Fortune Barishal,Khulna Tigers,Fortune Barishal,bat,Khulna Tigers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5427104480997444,0.6088413662700957,0.6525707014177841,0.0,0.24234942710256388
1351094,0.32061068702290074,Fortune Barishal,Rangpur Riders,Rangpur Riders,field,Rangpur Riders,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.7225115929101722,0.3781112603973877,0.6789057064052357,0.0,0.28102284267530553
1351095,0.3282442748091603,Sylhet Strikers,Comilla Victorians,Comilla Victorians,field,Comilla Victorians,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.6130938090489073,0.5724929517276257,0.7019994859539942,0.0,0.16200413212037
1351096,0.3358778625954198,Sylhet Strikers,Rangpur Riders,Rangpur Riders,field,Sylhet Strikers,2025,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0,1.0,0.0,0.5396766512814622,0.4370293160064025,0.5577647800590952,0.0,0.34063664068489496
