match_id,venue_name,city,venue_lat,venue_long
1143125,"Tafawa Balewa Square Cricket Oval, Lagos",Lagos,0.0,0.0
1151243,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151244,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151246,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151247,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151248,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151249,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151250,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151251,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151252,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151253,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1151254,Gahanga International Cricket Stadium. Rwanda,,0.0,0.0
1155272,"Albert Park 1, Suva",Suva,0.0,0.0
1155273,"Albert Park 2, Suva",Suva,0.0,0.0
1155274,"Albert Park 1, Suva",Suva,0.0,0.0
1155275,"Albert Park 2, Suva",Suva,0.0,0.0
1155276,"Albert Park 1, Suva",Suva,0.0,0.0
1155277,"Albert Park 2, Suva",Suva,0.0,0.0
1155279,"Albert Park 2, Suva",Suva,0.0,0.0
1155280,"Albert Park 1, Suva",Suva,0.0,0.0
1155281,"Albert Park 2, Suva",Suva,0.0,0.0
1155282,"Albert Park 1, Suva",Suva,0.0,0.0
1155283,"Albert Park 2, Suva",Suva,0.0,0.0
1155304,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,0.0,0.0
1155306,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,0.0,0.0
1155308,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,0.0,0.0
1155310,"Sportpark Maarschalkerweerd, Utrecht",Utrecht,0.0,0.0
1156650,"Sportpark Westvliet, Voorburg",The Hague,0.0,0.0
1156651,"VRA Ground, Amstelveen",Amstelveen,0.0,0.0
1156653,"VRA Ground, Amstelveen",Amstelveen,0.0,0.0
1156655,"VRA Ground, Amstelveen",Amstelveen,0.0,0.0
1156656,"Sportpark Westvliet, Voorburg",The Hague,0.0,0.0
1156657,"VRA Ground, Amstelveen",Amstelveen,0.0,0.0
1156660,"Hazelaarweg, Rotterdam",Rotterdam,0.0,0.0
1156665,"Hazelaarweg, Rotterdam",Rotterdam,0.0,0.0
1156675,"Sportpark Westvliet, Voorburg",The Hague,0.0,0.0
1156676,"VRA Ground, Amstelveen",Amstelveen,0.0,0.0
1156678,"VRA Ground, Amstelveen",Amstelveen,0.0,0.0
1157690,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157691,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157692,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157693,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157696,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157697,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157698,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157699,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157700,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157701,"Church Street Park, Morrisville",Morrisville,0.0,0.0
1157844,"Sportpark Westvliet, Voorburg",The Hague,0.0,0.0
1157845,"Hazelaarweg, Rotterdam",Rotterdam,0.0,0.0
1159087,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,0.0,0.0
1159089,Hong Kong Cricket Club,,0.0,0.0
1159091,"Mission Road Ground, Mong Kok, Hong Kong",Hong Kong,0.0,0.0
1160946,"UKM-YSD Cricket Oval, Bangi",Bangi,0.0,0.0
1160947,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160948,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160949,"UKM-YSD Cricket Oval, Bangi",Bangi,0.0,0.0
1160950,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160951,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160952,"UKM-YSD Cricket Oval, Bangi",Bangi,0.0,0.0
1160954,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160956,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160957,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160958,"UKM-YSD Cricket Oval, Bangi",Bangi,0.0,0.0
1160959,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160960,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160961,"UKM-YSD Cricket Oval, Bangi",Bangi,0.0,0.0
1160962,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1160964,"UKM-YSD Cricket Oval, Bangi",Bangi,0.0,0.0
1160965,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,0.0,0.0
1163048,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,0.0,0.0
1163051,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,0.0,0.0
1163052,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,0.0,0.0
1163054,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,0.0,0.0
1163055,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,0.0,0.0
1163056,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,0.0,0.0
1163057,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,0.0,0.0
1163058,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,0.0,0.0
1163059,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,0.0,0.0
1163060,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,0.0,0.0
1163061,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,0.0,0.0
1163062,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,0.0,0.0
1163064,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,0.0,0.0
1163066,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,0.0,0.0
1163067,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,0.0,0.0
1166881,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166882,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166884,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166885,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166886,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166887,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166888,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166889,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166890,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166891,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1166892,"Friendship Oval, Dasmarinas",Dasmarinas,0.0,0.0
1434162,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,0.0,0.0
460054,"Sea Breeze Oval, Hamilton",Hamilton,0.0,0.0
660095,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
660097,"ICC Academy Ground No 2, Dubai",Dubai,0.0,0.0
660103,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
660105,"ICC Academy Ground No 2, Dubai",Abu Dhabi,0.0,0.0
660115,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
660117,"Sheikh Zayed Stadium Nursery 2, Abu Dhabi",Abu Dhabi,0.0,0.0
660121,"ICC Academy Ground No 2, Dubai",Dubai,0.0,0.0
660125,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
660127,"Sheikh Zayed Stadium Nursery 2, Abu Dhabi",Abu Dhabi,0.0,0.0
660137,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
660139,"ICC Academy Ground No 2, Dubai",Dubai,0.0,0.0
660141,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
660143,"ICC Academy Ground No 2, Dubai",Dubai,0.0,0.0
660147,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
660157,"Sheikh Zayed Stadium Nursery 2, Abu Dhabi",Abu Dhabi,0.0,0.0
660169,"ICC Academy Ground No 2, Dubai",Dubai,0.0,0.0
660179,"Sheikh Zayed Stadium Nursery 2, Abu Dhabi",Abu Dhabi,0.0,0.0
660183,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
660187,"Sheikh Zayed Stadium Nursery 2, Abu Dhabi",Abu Dhabi,0.0,0.0
660195,"ICC Academy Ground No 2, Dubai",Dubai,0.0,0.0
660199,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
660201,"ICC Academy Ground No 2, Dubai",Dubai,0.0,0.0
660205,"ICC Academy Ground No 2, Dubai",Dubai,0.0,0.0
660215,"Sheikh Zayed Stadium Nursery 2, Abu Dhabi",Abu Dhabi,0.0,0.0
660221,"Sheikh Zayed Stadium Nursery 2, Abu Dhabi",Abu Dhabi,0.0,0.0
660225,"Sheikh Zayed Stadium Nursery 1, Abu Dhabi",Abu Dhabi,0.0,0.0
778017,"Yeonhui Cricket Ground, Incheon",Incheon,0.0,0.0
778019,"Yeonhui Cricket Ground, Incheon",Incheon,0.0,0.0
778021,"Yeonhui Cricket Ground, Incheon",Incheon,0.0,0.0
778023,"Yeonhui Cricket Ground, Incheon",Incheon,0.0,0.0
778027,"Yeonhui Cricket Ground, Incheon",Incheon,0.0,0.0
778029,"Yeonhui Cricket Ground, Incheon",Incheon,0.0,0.0
778031,"Yeonhui Cricket Ground, Incheon",Incheon,0.0,0.0
778039,"Yeonhui Cricket Ground, Incheon",Incheon,0.0,0.0
778041,"Yeonhui Cricket Ground, Incheon",Incheon,0.0,0.0
875461,"Civil Service Cricket Club, Stormont, Belfast",Belfast,0.0,0.0
875465,"Civil Service Cricket Club, Stormont, Belfast",Belfast,0.0,0.0
875469,"Bready Cricket Club, Magheramason, Bready",Londonderry,0.0,0.0
875475,"Civil Service Cricket Club, Stormont, Belfast",Belfast,0.0,0.0
875477,"Civil Service Cricket Club, Stormont, Belfast",Belfast,0.0,0.0
875479,"Bready Cricket Club, Magheramason, Bready",Londonderry,0.0,0.0
875497,"New Williamfield No1 Oval, Stirling",Stirling,0.0,0.0
875499,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,0.0,0.0
875503,"Bready Cricket Club, Magheramason, Bready",Londonderry,0.0,0.0
875509,"Goldenacre, Edinburgh",Edinburgh,0.0,0.0
875511,"Goldenacre, Edinburgh",Edinburgh,0.0,0.0
875515,"Clontarf Cricket Club Ground, Dublin",Dublin,0.0,0.0
875517,"Goldenacre, Edinburgh",Edinburgh,0.0,0.0
875525,"Goldenacre, Edinburgh",Edinburgh,0.0,0.0
875531,"Clontarf Cricket Club Ground, Dublin",Dublin,0.0,0.0
875539,"Clontarf Cricket Club Ground, Dublin",Dublin,0.0,0.0
1068305,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
1068331,"Old Deer Park, Richmond",Richmond,0.0,0.0
1127505,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
1127532,"Old Deer Park, Richmond",Richmond,0.0,0.0
1167138,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
1167180,"Old Deer Park, Richmond",Richmond,0.0,0.0
1167202,"Radlett Cricket Club, Radlett",Radlett,0.0,0.0
1250262,"Radlett Cricket Club, Radlett",Radlett,0.0,0.0
1250272,"Radlett Cricket Club, Radlett",Radlett,0.0,0.0
1250312,"Radlett Cricket Club, Radlett",Radlett,0.0,0.0
1297797,"Radlett Cricket Club, Radlett",Radlett,0.0,0.0
1297812,"Radlett Cricket Club, Radlett",Radlett,0.0,0.0
1297844,"Radlett Cricket Club, Radlett",Radlett,0.0,0.0
1297874,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
1347589,"Merchant Taylors' School Ground, Northwood",Northwood,0.0,0.0
1347597,"Merchant Taylors' School Ground, Northwood",Northwood,0.0,0.0
1347620,"Radlett Cricket Club, Radlett",Radlett,0.0,0.0
1347647,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
1410452,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
693047,"Merchant Taylors' School Ground, Northwood",Northwood,0.0,0.0
693165,"Old Deer Park, Richmond",Richmond,0.0,0.0
693189,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
693211,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
804551,"Old Deer Park, Richmond",Richmond,0.0,0.0
804629,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
804639,"Old Deer Park, Richmond",Richmond,0.0,0.0
804649,"Queen's Park, Chesterfield",Chesterfield,0.0,0.0
947123,"Merchant Taylors' School Ground, Northwood",Northwood,0.0,0.0
947257,"Old Deer Park, Richmond",Richmond,0.0,0.0
1130663,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130668,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130670,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1130674,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130677,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130680,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1130681,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130685,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130692,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1130694,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130698,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130702,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1130703,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130706,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130709,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130716,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1130717,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130719,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1130724,"Shaheed Veer Narayan Singh International Stadium, Raipur",,0.0,0.0
1157091,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157092,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157093,"Chukkapalli Pitchaiah Cricket Ground, Mulapadu",,0.0,0.0
1157094,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157095,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1157099,"Emerald High School Ground, Indore",,0.0,0.0
1157102,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157104,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157105,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157106,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157107,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157108,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157109,"Chukkapalli Pitchaiah Cricket Ground, Mulapadu",,0.0,0.0
1157110,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157112,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1157113,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157115,"Emerald High School Ground, Indore",,0.0,0.0
1157120,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157121,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157122,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157123,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157124,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157125,"Chukkapalli Pitchaiah Cricket Ground, Mulapadu",,0.0,0.0
1157126,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157127,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157128,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157129,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157130,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1157132,"Emerald High School Ground, Indore",,0.0,0.0
1157134,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157136,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157138,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157139,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157140,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157141,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157142,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157143,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157144,"Chukkapalli Pitchaiah Cricket Ground, Mulapadu",,0.0,0.0
1157145,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157146,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157147,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1157149,"Emerald High School Ground, Indore",,0.0,0.0
1157152,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157154,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157155,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157156,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157157,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157158,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157159,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157160,"Chukkapalli Pitchaiah Cricket Ground, Mulapadu",,0.0,0.0
1157161,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157162,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157163,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157164,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1157165,"Emerald High School Ground, Indore",,0.0,0.0
1157167,"Emerald High School Ground, Indore",,0.0,0.0
1157168,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157170,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157172,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157174,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157175,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157176,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157177,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157178,"Chukkapalli Pitchaiah Cricket Ground, Mulapadu",,0.0,0.0
1157179,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1157180,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157181,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157182,"Emerald High School Ground, Indore",,0.0,0.0
1157183,"Emerald High School Ground, Indore",,0.0,0.0
1157186,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157188,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157189,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157190,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157191,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157192,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157193,"Chukkapalli Pitchaiah Cricket Ground, Mulapadu",,0.0,0.0
1157194,"Devineni Venkata Ramana Praneetha Ground, Mulapadu",,0.0,0.0
1157195,"Chukkapalli Pitchaiah Cricket Ground, Mulapadu",,0.0,0.0
1157196,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1157197,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1157199,"Emerald High School Ground, Indore",,0.0,0.0
1157201,"Emerald High School Ground, Indore",,0.0,0.0
1157202,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157204,"DRIEMS Ground, Tangi, Cuttack",,0.0,0.0
1157206,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157207,"Palam A Ground, Model Sports Complex, Delhi",,0.0,0.0
1157208,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1157209,"Palam B Ground, Model Sports Complex, Delhi",,0.0,0.0
1175025,"Emerald High School Ground, Indore",,0.0,0.0
1175027,"Emerald High School Ground, Indore",,0.0,0.0
1175029,"Emerald High School Ground, Indore",,0.0,0.0
1175030,"Emerald High School Ground, Indore",,0.0,0.0
1175033,"Emerald High School Ground, Indore",,0.0,0.0
1175034,"Emerald High School Ground, Indore",,0.0,0.0
1175037,"Emerald High School Ground, Indore",,0.0,0.0
1175042,"Emerald High School Ground, Indore",,0.0,0.0
1175044,"Emerald High School Ground, Indore",,0.0,0.0
1205715,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1205716,"St Xavier's College Ground, Thumba",,0.0,0.0
1205717,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205719,Government Model Senior Secondary School,,0.0,0.0
1205720,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205725,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205727,Government Model Senior Secondary School,,0.0,0.0
1205731,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205733,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1205734,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205735,"St Xavier's College Ground, Thumba",,0.0,0.0
1205737,Government Model Senior Secondary School,,0.0,0.0
1205741,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205743,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205745,Government Model Senior Secondary School,,0.0,0.0
1205746,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205748,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205749,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205750,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1205752,"St Xavier's College Ground, Thumba",,0.0,0.0
1205753,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205754,Government Model Senior Secondary School,,0.0,0.0
1205757,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205758,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205759,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205761,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205762,Government Model Senior Secondary School,,0.0,0.0
1205765,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205767,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205769,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1205770,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205771,"St Xavier's College Ground, Thumba",,0.0,0.0
1205773,Government Model Senior Secondary School,,0.0,0.0
1205775,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205776,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205779,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205781,Government Model Senior Secondary School,,0.0,0.0
1205782,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205784,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205785,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205787,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1205788,"St Xavier's College Ground, Thumba",,0.0,0.0
1205791,Government Model Senior Secondary School,,0.0,0.0
1205793,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205795,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205797,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205799,Government Model Senior Secondary School,,0.0,0.0
1205800,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205802,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205805,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1205806,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205807,"St Xavier's College Ground, Thumba",,0.0,0.0
1205809,Government Model Senior Secondary School,,0.0,0.0
1205811,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205812,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205813,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205815,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205817,Government Model Senior Secondary School,,0.0,0.0
1205819,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205820,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205821,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205823,"Dr PVG Raju ACA Sports Complex, Vizianagaram",,0.0,0.0
1205824,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205825,"St Xavier's College Ground, Thumba",,0.0,0.0
1205829,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205830,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205831,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205833,"Greenfield International Stadium, Thiruvananthapuram",,0.0,0.0
1205837,"Bandra Kurla Complex, Mumbai",,0.0,0.0
1205839,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205841,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205842,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205844,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205845,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205846,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205847,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205848,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205849,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205850,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205851,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205852,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205853,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205854,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205855,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205856,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205857,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205858,"CB Patel International Cricket Stadium, Surat",,0.0,0.0
1205859,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205861,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1205862,"Lalabhai Contractor Stadium, Surat",,0.0,0.0
1244307,"KSCA Cricket (2) Ground, Alur",,0.0,0.0
1244308,"KSCA Cricket (3) Ground, Alur",,0.0,0.0
1244309,"Jadavpur University Complex, Kolkata",,0.0,0.0
1244313,"F.B. Colony Ground, Vadodara",,0.0,0.0
1244316,"Emerald High School Ground, Indore",,0.0,0.0
1244318,"Bandra Kurla Complex, Mumbai",,0.0,0.0
