match_id,match_date,latitude,longitude,daily_apparent_temperature_mean,hourly_relative_humidity_2m,hourly_apparent_temperature,hourly_precipitation,hourly_is_day,hourly_temperature_2m_spread,hourly_temperature_2m
981009,2016-05-22,22.564608,88.343315,37.578342,81.04814,37.578342,0.0,0.5416667,,30.5505
981011,2016-05-22,21.2033903,81.8230192,36.279835,23.249578,36.27983,0.0,0.5833333,,37.284084
981013,2016-05-24,12.978806,77.599556,28.1331,62.248272,28.133102,0.0,0.5416667,,26.773918
981015,2016-05-25,28.637922,77.243233,34.76969,52.549175,34.769688,1.8000001,0.5833333,,31.723251
981017,2016-05-27,28.637922,77.243233,35.919735,33.733334,35.91974,1.3,0.5833333,,35.01075
981019,2016-05-29,12.978806,77.599556,26.11908,77.57032,26.119078,4.5,0.5416667,,24.138502
1046679,2016-08-17,59.2957494,18.1082259,11.748638,79.38886,11.748639,2.4,0.625,,14.6623335
1046681,2016-08-17,59.296744,18.0982035,11.655406,79.37874,11.655404,2.4,0.625,,14.590833
1046685,2016-08-17,59.2957494,18.1082259,11.748638,79.38886,11.748639,2.4,0.625,,14.6623335
1046687,2016-08-17,59.296744,18.0982035,11.655406,79.37874,11.655404,2.4,0.625,,14.590833
1058152,2016-09-27,-1.28333,36.81667,18.1346,61.959995,18.134602,0.0,0.5,,19.134916
1058155,2016-09-28,-1.28333,36.81667,18.480219,66.0643,18.480217,0.0,0.5,,19.29325
1059539,2016-09-29,-1.28333,36.81667,19.028563,71.36486,19.028564,2.0,0.5,,19.114082
1063553,2016-11-03,36.3572,139.5923,8.28754,68.70631,8.28754,0.0,0.41666666,,10.790916
1074960,2017-01-15,24.396555,54.540749,18.897558,65.72411,18.897558,0.0,0.41666666,,19.621168
1074963,2017-01-17,24.396555,54.540749,20.018518,68.575356,20.01852,0.0,0.41666666,,20.619085
1142208,2018-04-20,29.287975,47.827141,24.065155,18.173903,24.065157,0.0,0.5416667,,28.552084
1142209,2018-04-20,29.287975,47.827141,24.065155,18.173903,24.065157,0.0,0.5416667,,28.552084
1142210,2018-04-20,29.353086,47.812904,23.955482,20.782951,23.95548,0.0,0.5416667,,27.999414
1142211,2018-04-21,29.287975,47.827141,26.400686,23.205038,26.400682,0.0,0.5416667,,29.458334
1142212,2018-04-21,29.353086,47.812904,26.762238,30.568329,26.762238,0.0,0.5416667,,28.899416
1142213,2018-04-21,29.353086,47.812904,26.762238,30.568329,26.762238,0.0,0.5416667,,28.899416
1142214,2018-04-23,29.353086,47.812904,21.938261,34.989178,21.938257,0.0,0.5416667,,25.355667
1142215,2018-04-23,29.353086,47.812904,21.938261,34.989178,21.938257,0.0,0.5416667,,25.355667
1142216,2018-04-23,29.287975,47.827141,22.25419,32.96684,22.25419,0.0,0.5416667,,25.666666
1142217,2018-04-24,29.287975,47.827141,22.727282,25.76873,22.727282,0.0,0.5416667,,25.75
1142218,2018-04-24,29.287975,47.827141,22.727282,25.76873,22.727282,0.0,0.5416667,,25.75
1142219,2018-04-24,29.353086,47.812904,22.82731,28.24421,22.827314,0.0,0.5416667,,25.630667
1142220,2018-04-26,29.353086,47.812904,24.952765,48.371643,24.952765,2.8000002,0.5416667,,25.893167
1142221,2018-04-26,29.287975,47.827141,24.956709,44.770298,24.95671,3.2000003,0.5416667,,26.268747
1142222,2018-04-26,29.287975,47.827141,24.956709,44.770298,24.95671,3.2000003,0.5416667,,26.268747
1142223,2018-04-27,29.353086,47.812904,25.851929,62.99284,25.851927,0.9,0.5416667,,25.899416
1142224,2018-04-27,29.353086,47.812904,25.851929,62.99284,25.851927,0.9,0.5416667,,25.899416
1143115,2018-04-14,6.45407,3.39467,32.071026,79.58548,32.071026,1.0,0.5,,28.150085
1143118,2018-04-15,6.45407,3.39467,32.533302,81.40241,32.533302,0.90000004,0.5,,27.983416
1143121,2018-04-18,6.45407,3.39467,32.746708,80.94706,32.746708,1.5,0.5,,28.158417
1143122,2018-04-18,6.45407,3.39467,32.746708,80.94706,32.746708,1.5,0.5,,28.158417
1143125,2018-04-21,6.45407,3.39467,32.81096,82.499725,32.81096,2.1999998,0.5,,27.695917
1151243,2018-07-07,-2.0295414,30.1071343,15.70131,57.81067,15.701312,0.0,0.5,,16.765
1151244,2018-07-07,-2.0295414,30.1071343,15.70131,57.81067,15.701312,0.0,0.5,,16.765
1151246,2018-07-08,-2.0295414,30.1071343,16.585161,56.54912,16.58516,0.0,0.5,,17.652498
1151247,2018-07-10,-2.0295414,30.1071343,18.526129,56.23997,18.526129,0.0,0.5,,19.267084
1151248,2018-07-10,-2.0295414,30.1071343,18.526129,56.23997,18.526129,0.0,0.5,,19.267084
1151249,2018-07-11,-2.0295414,30.1071343,18.883791,58.3691,18.883791,0.0,0.5,,19.3775
1151250,2018-07-11,-2.0295414,30.1071343,18.883791,58.3691,18.883791,0.0,0.5,,19.3775
1151251,2018-07-13,-2.0295414,30.1071343,19.03894,58.341015,19.03894,0.0,0.5,,19.375418
1151252,2018-07-13,-2.0295414,30.1071343,19.03894,58.341015,19.03894,0.0,0.5,,19.375418
1151253,2018-07-14,-2.0295414,30.1071343,19.042044,56.565907,19.042042,0.0,0.5,,19.496248
1151254,2018-07-14,-2.0295414,30.1071343,19.042044,56.565907,19.042042,0.0,0.5,,19.496248
1155272,2018-08-25,-18.147393,178.4250507,23.308645,76.78267,23.308641,2.8000002,0.45833334,,23.393
1155273,2018-08-25,-18.147393,178.4250507,23.308645,76.78267,23.308641,2.8000002,0.45833334,,23.393
1155274,2018-08-25,-18.147393,178.4250507,23.308645,76.78267,23.308641,2.8000002,0.45833334,,23.393
1155275,2018-08-25,-18.147393,178.4250507,23.308645,76.78267,23.308641,2.8000002,0.45833334,,23.393
1155276,2018-08-26,-18.147393,178.4250507,23.68216,77.058716,23.68216,2.8000002,0.45833334,,23.415916
1155277,2018-08-26,-18.147393,178.4250507,23.68216,77.058716,23.68216,2.8000002,0.45833334,,23.415916
1155279,2018-08-28,-18.147393,178.4250507,23.685698,75.01003,23.685698,0.1,0.45833334,,23.972168
1155280,2018-08-28,-18.147393,178.4250507,23.685698,75.01003,23.685698,0.1,0.45833334,,23.972168
1155281,2018-08-28,-18.147393,178.4250507,23.685698,75.01003,23.685698,0.1,0.45833334,,23.972168
1155282,2018-08-29,-18.147393,178.4250507,25.360548,74.81934,25.360544,0.0,0.45833334,,24.505499
1155283,2018-08-29,-18.147393,178.4250507,25.360548,74.81934,25.360544,0.0,0.45833334,,24.505499
1155304,2018-08-29,52.09083,5.12222,15.639108,83.72212,15.6391115,2.5,0.5833333,,16.047998
1155306,2018-08-29,52.09083,5.12222,15.639108,83.72212,15.6391115,2.5,0.5833333,,16.047998
1155308,2018-08-30,52.09083,5.12222,13.636697,74.19519,13.636696,0.1,0.5833333,,15.375083
1155310,2018-08-30,52.09083,5.12222,13.636697,74.19519,13.636696,0.1,0.5833333,,15.375083
1156650,2018-08-29,52.07667,4.29861,14.6814,87.041756,14.681403,7.6,0.5833333,,15.378917
1156651,2018-08-29,52.30083,4.86389,15.204825,84.85794,15.204825,3.8,0.5833333,,15.614917
1156653,2018-08-29,52.30083,4.86389,15.204825,84.85794,15.204825,3.8,0.5833333,,15.614917
1156655,2018-08-30,52.30083,4.86389,13.557939,74.8169,13.5579405,0.1,0.5833333,,15.31075
1156656,2018-08-30,52.07667,4.29861,13.771748,71.30851,13.771749,0.0,0.5833333,,15.835167
1156657,2018-08-30,52.30083,4.86389,13.557939,74.8169,13.5579405,0.1,0.5833333,,15.31075
1156660,2018-09-01,51.9673947,4.4800544,13.505699,74.47541,13.505699,0.0,0.5833333,,14.485417
1156665,2018-08-29,51.9673947,4.4800544,15.021591,86.843376,15.021591,6.1000004,0.5833333,,15.452084
1156675,2018-09-01,52.07667,4.29861,13.499976,76.36494,13.499974,0.0,0.5833333,,14.468499
1156676,2018-09-01,52.30083,4.86389,13.47963,73.86199,13.479627,0.0,0.5833333,,14.442
1156678,2018-09-02,52.30083,4.86389,14.872315,75.0463,14.872317,0.0,0.5833333,,15.956584
1157690,2018-09-20,35.8449871,-78.8442191,28.21633,83.50663,28.21633,0.5,0.5,,24.338
1157691,2018-09-20,35.8449871,-78.8442191,28.21633,83.50663,28.21633,0.5,0.5,,24.338
1157692,2018-09-21,35.8449871,-78.8442191,26.661654,82.55745,26.661657,1.1,0.5,,23.7005
1157693,2018-09-21,35.8449871,-78.8442191,26.661654,82.55745,26.661657,1.1,0.5,,23.7005
1157696,2018-09-23,35.8449871,-78.8442191,26.917215,91.097984,26.917215,4.3,0.5,,23.152582
1157697,2018-09-23,35.8449871,-78.8442191,26.917215,91.097984,26.917215,4.3,0.5,,23.152582
1157698,2018-09-25,35.8449871,-78.8442191,25.928247,86.20001,25.928251,1.7,0.5,,22.871336
1157699,2018-09-25,35.8449871,-78.8442191,25.928247,86.20001,25.928251,1.7,0.5,,22.871336
1157700,2018-09-26,35.8449871,-78.8442191,28.030737,87.524254,28.030737,6.4999995,0.5,,24.296333
1157701,2018-09-26,35.8449871,-78.8442191,28.030737,87.524254,28.030737,6.4999995,0.5,,24.296333
1157844,2018-08-31,52.07667,4.29861,13.795933,73.72925,13.795934,0.1,0.5833333,,14.701833
1157845,2018-08-31,51.9673947,4.4800544,13.247016,75.448586,13.247016,0.3,0.5833333,,14.220833
1159087,2018-09-13,22.31935,114.17136,31.753992,93.06772,31.75399,4.1,0.5,,26.712585
1159089,2018-09-14,22.3050658,114.1740021,33.95122,89.310425,33.95122,3.9,0.5,,27.591002
1159091,2018-09-15,22.31935,114.17136,32.661118,74.10388,32.66112,14.6,0.5,,29.31675
1160946,2018-10-03,2.9347886,101.783381,31.907188,88.7525,31.90719,10.9,0.5416667,,26.243166
1160947,2018-10-03,3.1412,101.68653,32.076878,86.19756,32.076878,16.9,0.5416667,,26.419584
1160948,2018-10-04,3.1412,101.68653,31.40317,86.88438,31.403168,10.0,0.5416667,,26.177917
1160949,2018-10-04,2.9347886,101.783381,32.13934,91.797516,32.13934,9.2,0.5416667,,26.255669
1160950,2018-10-04,3.1412,101.68653,31.40317,86.88438,31.403168,10.0,0.5416667,,26.177917
1160951,2018-10-06,3.1412,101.68653,32.453384,75.43467,32.45339,0.0,0.5416667,,27.800835
1160952,2018-10-06,2.9347886,101.783381,32.298,77.28949,32.298,0.1,0.5416667,,27.761917
1160954,2018-10-07,3.1412,101.68653,32.393612,84.01792,32.393612,1.8000001,0.5416667,,26.867502
1160956,2018-10-07,3.1412,101.68653,32.393612,84.01792,32.393612,1.8000001,0.5416667,,26.867502
1160957,2018-10-09,3.1412,101.68653,30.997551,87.708046,30.99755,17.1,0.5416667,,25.667501
1160958,2018-10-09,2.9347886,101.783381,30.828527,89.22878,30.82853,10.400001,0.5416667,,25.601501
1160959,2018-10-09,3.1412,101.68653,30.997551,87.708046,30.99755,17.1,0.5416667,,25.667501
1160960,2018-10-10,3.1412,101.68653,30.408281,90.253204,30.408285,13.299999,0.5416667,,25.177917
1160961,2018-10-10,2.9347886,101.783381,30.859468,92.336426,30.859472,22.0,0.5416667,,25.259834
1160962,2018-10-10,3.1412,101.68653,30.408281,90.253204,30.408285,13.299999,0.5416667,,25.177917
1160964,2018-10-12,2.9347886,101.783381,29.901306,92.55515,29.901308,8.4,0.5416667,,24.782751
1160965,2018-10-12,3.1412,101.68653,29.642302,89.35962,29.642296,6.7,0.5416667,,24.840416
1163048,2018-10-28,-24.65451,25.90859,23.716316,22.125082,23.716314,0.0,0.5416667,,26.262833
1163051,2018-10-29,-24.65451,25.90859,24.574766,22.70154,24.574766,0.0,0.5416667,,27.139917
1163052,2018-10-29,-24.65451,25.90859,24.574766,22.70154,24.574766,0.0,0.5416667,,27.139917
1163054,2018-10-29,-24.65451,25.90859,24.574766,22.70154,24.574766,0.0,0.5416667,,27.139917
1163055,2018-10-30,-24.65451,25.90859,26.366606,21.809511,26.366602,0.0,0.5416667,,28.996164
1163056,2018-10-30,-24.65451,25.90859,26.366606,21.809511,26.366602,0.0,0.5416667,,28.996164
1163057,2018-10-30,-24.65451,25.90859,26.366606,21.809511,26.366602,0.0,0.5416667,,28.996164
1163058,2018-10-30,-24.65451,25.90859,26.366606,21.809511,26.366602,0.0,0.5416667,,28.996164
1163059,2018-11-01,-24.65451,25.90859,23.04328,42.514584,23.04328,6.3999996,0.5416667,,24.660751
1163060,2018-11-01,-24.65451,25.90859,23.04328,42.514584,23.04328,6.3999996,0.5416667,,24.660751
1163061,2018-11-01,-24.65451,25.90859,23.04328,42.514584,23.04328,6.3999996,0.5416667,,24.660751
1163062,2018-11-01,-24.65451,25.90859,23.04328,42.514584,23.04328,6.3999996,0.5416667,,24.660751
1163064,2018-11-02,-24.65451,25.90859,22.535326,44.072575,22.53533,0.0,0.5416667,,23.660751
1163066,2018-11-02,-24.65451,25.90859,22.535326,44.072575,22.53533,0.0,0.5416667,,23.660751
1163067,2018-11-03,-24.65451,25.90859,19.232443,48.107346,19.232443,0.0,0.5416667,,21.852417
1166881,2018-12-01,14.32944,120.93667,28.566841,79.40183,28.566843,0.1,0.45833334,,26.088165
1166882,2018-12-01,14.32944,120.93667,28.566841,79.40183,28.566843,0.1,0.45833334,,26.088165
1166884,2018-12-02,14.32944,120.93667,28.732115,81.22876,28.732115,0.2,0.45833334,,26.025665
1166885,2018-12-03,14.32944,120.93667,30.191874,76.779205,30.191874,1.5,0.45833334,,26.861084
1166886,2018-12-03,14.32944,120.93667,30.191874,76.779205,30.191874,1.5,0.45833334,,26.861084
1166887,2018-12-05,14.32944,120.93667,30.309502,85.84127,30.3095,3.8,0.45833334,,26.45275
1166888,2018-12-05,14.32944,120.93667,30.309502,85.84127,30.3095,3.8,0.45833334,,26.45275
1166889,2018-12-06,14.32944,120.93667,29.951223,81.91003,29.95122,0.5,0.45833334,,26.617332
1166890,2018-12-06,14.32944,120.93667,29.951223,81.91003,29.95122,0.5,0.45833334,,26.617332
1166891,2018-12-07,14.32944,120.93667,29.102676,81.51075,29.102676,0.90000004,0.45833334,,26.317331
1166892,2018-12-07,14.32944,120.93667,29.102676,81.51075,29.102676,0.90000004,0.45833334,,26.317331
1434162,2024-05-26,44.58333,26.16667,17.545996,47.701138,17.545998,0.0,0.625,,19.453917
460054,2010-06-04,31.70377,-98.12392,28.897095,57.461353,28.897095,0.0,0.5833333,,26.887335
660093,2013-11-15,24.396555,54.540749,27.003668,64.36822,27.003668,0.1,0.45833334,,25.636002
660095,2013-11-15,24.46667,54.36667,27.284796,66.27978,27.284796,0.0,0.45833334,,25.654999
660097,2013-11-15,25.0657,55.17128,26.31601,62.17598,26.31601,0.4,0.45833334,,25.208918
660099,2013-11-15,25.331009,55.421043,26.732603,67.17234,26.732605,0.90000004,0.45833334,,25.199915
660103,2013-11-15,24.46667,54.36667,27.284796,66.27978,27.284796,0.0,0.45833334,,25.654999
660105,2013-11-15,23.66667,54.0,25.943247,62.29604,25.943247,0.0,0.45833334,,25.073915
660109,2013-11-16,24.396555,54.540749,26.307684,56.65517,26.307684,0.0,0.45833334,,25.74642
660111,2013-11-16,25.036665,55.227661,25.76391,60.076168,25.763906,0.3,0.45833334,,25.301582
660115,2013-11-16,24.46667,54.36667,26.950037,60.151936,26.950037,0.0,0.45833334,,25.882086
660117,2013-11-16,24.46667,54.36667,26.950037,60.151936,26.950037,0.0,0.45833334,,25.882086
660121,2013-11-16,25.0657,55.17128,26.119455,60.991657,26.119455,0.3,0.45833334,,25.467249
660125,2013-11-17,24.46667,54.36667,23.856453,67.89794,23.856451,0.0,0.45833334,,24.227915
660127,2013-11-17,24.46667,54.36667,23.856453,67.89794,23.856451,0.0,0.45833334,,24.227915
660133,2013-11-18,24.396555,54.540749,25.666704,55.087082,25.666704,0.0,0.45833334,,26.375586
660135,2013-11-18,25.036665,55.227661,24.744644,63.497257,24.744646,0.0,0.45833334,,25.0745
660137,2013-11-18,24.46667,54.36667,26.042984,55.753307,26.042984,0.0,0.45833334,,26.500834
660139,2013-11-18,25.0657,55.17128,24.86293,64.84663,24.86293,0.0,0.45833334,,25.038086
660141,2013-11-19,24.46667,54.36667,25.455465,53.109913,25.455465,0.0,0.45833334,,26.150833
660143,2013-11-19,25.0657,55.17128,24.824385,57.71126,24.82438,0.0,0.45833334,,25.4235
660145,2013-11-19,24.396555,54.540749,25.295794,51.735485,25.2958,0.0,0.45833334,,26.092249
660147,2013-11-19,24.46667,54.36667,25.455465,53.109913,25.455465,0.0,0.45833334,,26.150833
660151,2013-11-19,25.331009,55.421043,24.546059,61.67273,24.54606,0.0,0.45833334,,25.156168
660153,2013-11-20,24.396555,54.540749,25.78151,58.741444,25.78151,0.0,0.45833334,,25.861002
660157,2013-11-20,24.46667,54.36667,26.043959,60.0398,26.043955,0.0,0.45833334,,25.882086
660159,2013-11-20,25.331009,55.421043,26.181503,64.19338,26.181503,0.0,0.45833334,,25.272833
660163,2013-11-21,25.036665,55.227661,22.552732,74.10929,22.552732,18.4,0.45833334,,21.622416
660169,2013-11-21,25.0657,55.17128,22.577911,74.45372,22.577911,18.4,0.45833334,,21.608917
660171,2013-11-22,24.396555,54.540749,21.978378,77.17493,21.978378,2.0,0.45833334,,21.62142
660177,2013-11-22,24.396555,54.540749,21.978378,77.17493,21.978378,2.0,0.45833334,,21.62142
660179,2013-11-22,24.46667,54.36667,21.848497,75.58643,21.848501,0.2,0.45833334,,21.809168
660183,2013-11-23,24.46667,54.36667,22.04642,72.04876,22.046425,0.6,0.45833334,,22.009169
660187,2013-11-23,24.46667,54.36667,22.04642,72.04876,22.046425,0.6,0.45833334,,22.009169
660189,2013-11-23,25.036665,55.227661,22.226784,75.90515,22.226786,0.6,0.45833334,,21.137
660191,2013-11-24,24.396555,54.540749,21.90995,73.60301,21.909948,0.1,0.45833334,,21.667252
660195,2013-11-24,25.0657,55.17128,22.189362,73.76655,22.189362,0.0,0.45833334,,21.052668
660197,2013-11-24,24.396555,54.540749,21.90995,73.60301,21.909948,0.1,0.45833334,,21.667252
660199,2013-11-24,24.46667,54.36667,22.253115,70.64565,22.253115,1.5,0.45833334,,22.094584
660201,2013-11-24,25.0657,55.17128,22.189362,73.76655,22.189362,0.0,0.45833334,,21.052668
660205,2013-11-26,25.0657,55.17128,22.069937,73.076126,22.069937,0.0,0.45833334,,21.07975
660207,2013-11-26,25.331009,55.421043,22.346674,77.43018,22.346674,0.0,0.45833334,,21.037416
660211,2013-11-27,24.396555,54.540749,23.564272,71.98358,23.564276,0.0,0.45833334,,22.542252
660215,2013-11-27,24.46667,54.36667,23.31959,71.63583,23.31959,0.0,0.45833334,,22.619583
660217,2013-11-27,24.396555,54.540749,23.564272,71.98358,23.564276,0.0,0.45833334,,22.542252
660219,2013-11-28,24.396555,54.540749,23.797485,74.64585,23.797485,0.0,0.45833334,,22.35475
660221,2013-11-28,24.46667,54.36667,24.22869,74.91039,24.228691,0.0,0.45833334,,22.6175
660225,2013-11-29,24.46667,54.36667,22.551256,61.68364,22.55126,0.0,0.45833334,,22.782084
660231,2013-11-29,24.396555,54.540749,21.277811,60.579346,21.277813,0.0,0.45833334,,22.206833
660233,2013-11-30,24.396555,54.540749,22.542643,65.73522,22.542643,0.0,0.45833334,,22.161001
778017,2014-09-27,37.5400895,126.6684868,22.43328,89.84811,22.433283,1.2,0.5,,20.57025
778019,2014-09-27,37.5400895,126.6684868,22.43328,89.84811,22.433283,1.2,0.5,,20.57025
778021,2014-09-28,37.5400895,126.6684868,23.521471,88.843834,23.521475,7.3,0.5,,21.078583
778023,2014-09-28,37.5400895,126.6684868,23.521471,88.843834,23.521475,7.3,0.5,,21.078583
778027,2014-09-29,37.5400895,126.6684868,19.387892,88.03846,19.387892,4.6000004,0.5,,18.224417
778029,2014-09-30,37.5400895,126.6684868,16.841824,68.57625,16.841824,0.0,0.5,,18.224417
778031,2014-09-30,37.5400895,126.6684868,16.841824,68.57625,16.841824,0.0,0.5,,18.224417
778039,2014-10-02,37.5400895,126.6684868,16.380486,84.580315,16.380486,4.3,0.5,,17.155666
778041,2014-10-03,37.5400895,126.6684868,13.542375,73.163025,13.5423765,0.0,0.5,,14.87025
811119,2015-01-26,25.331009,55.421043,16.619041,69.26131,16.619043,0.0,0.41666666,,17.624916
811121,2015-01-27,25.331009,55.421043,18.26317,71.52053,18.26317,0.0,0.41666666,,18.447832
811125,2015-01-27,25.331009,55.421043,18.26317,71.52053,18.26317,0.0,0.41666666,,18.447832
811127,2015-01-29,25.331009,55.421043,18.386423,62.561035,18.386427,0.0,0.41666666,,19.318666
811129,2015-01-29,25.331009,55.421043,18.386423,62.561035,18.386427,0.0,0.41666666,,19.318666
811135,2015-01-30,25.331009,55.421043,19.741188,61.614826,19.74119,0.0,0.45833334,,20.556166
811137,2015-01-30,25.331009,55.421043,19.741188,61.614826,19.74119,0.0,0.45833334,,20.556166
875461,2015-07-10,54.58333,-5.93333,14.1090555,84.756676,14.109057,1.7,0.6666667,,15.713082
875465,2015-07-10,54.58333,-5.93333,14.1090555,84.756676,14.109057,1.7,0.6666667,,15.713082
875469,2015-07-11,42.86509,-71.37395,22.747717,51.71742,22.747717,0.0,0.625,,23.070501
875475,2015-07-11,54.58333,-5.93333,12.84953,82.86779,12.849528,4.6000004,0.6666667,,15.046416
875477,2015-07-12,54.58333,-5.93333,13.131877,79.341805,13.131877,0.2,0.6666667,,14.694333
875479,2015-07-12,42.86509,-71.37395,26.03113,54.239414,26.031134,0.0,0.625,,25.360083
875497,2015-07-14,56.11903,-3.93682,11.93322,76.815445,11.93322,0.0,0.7083333,,13.223918
875499,2015-07-14,55.9587435,-3.2099989,12.9439745,78.61971,12.943973,2.0,0.7083333,,13.78325
875503,2015-07-15,42.86509,-71.37395,24.34714,76.90284,24.34714,0.70000005,0.625,,22.522583
875509,2015-07-15,55.9708157,-3.2078125,11.372531,75.89557,11.372532,0.2,0.7083333,,12.912
875511,2015-07-16,55.9708157,-3.2078125,10.779347,84.32049,10.779347,0.5,0.7083333,,12.918251
875515,2015-07-17,53.33306,-6.24889,11.831592,73.02065,11.831593,0.0,0.6666667,,15.435417
875517,2015-07-17,55.9708157,-3.2078125,11.142573,79.98286,11.142573,10.900001,0.7083333,,14.432834
875523,2015-07-18,53.448883,-6.160244,11.518052,72.1845,11.518052,2.6999998,0.6666667,,14.714333
875525,2015-07-18,55.9708157,-3.2078125,8.790139,74.465004,8.790138,4.3,0.7083333,,13.312
875529,2015-07-18,53.448883,-6.160244,11.518052,72.1845,11.518052,2.6999998,0.6666667,,14.714333
875531,2015-07-18,53.33306,-6.24889,11.526374,72.18568,11.526374,2.6999998,0.6666667,,14.720833
875535,2015-07-19,53.448883,-6.160244,12.221317,75.49942,12.221316,5.4,0.6666667,,14.478916
875537,2015-07-19,53.448883,-6.160244,12.221317,75.49942,12.221316,5.4,0.6666667,,14.478916
875539,2015-07-19,53.33306,-6.24889,12.229674,75.50045,12.229674,5.4,0.6666667,,14.485416
875543,2015-07-21,53.448883,-6.160244,13.519276,77.68318,13.519276,0.6,0.6666667,,15.403916
875547,2015-07-23,53.448883,-6.160244,11.613182,70.38927,11.613182,0.1,0.6666667,,13.8685
877507,2015-05-18,-22.568577,17.089266,13.43129,34.27667,13.43129,0.0,0.45833334,,17.347502
1068298,2017-07-07,53.818287,-1.58245,15.866162,80.88528,15.866162,0.3,0.7083333,,16.973501
1068299,2017-07-07,51.731819,0.468019,22.168974,68.58716,22.16897,0.0,0.7083333,,21.715582
1068300,2017-07-07,54.84948,-1.560957,16.647997,80.23413,16.647997,1.3000001,0.7083333,,17.339584
1068301,2017-07-07,51.487507,-3.19209,16.927353,82.88438,16.927355,0.1,0.6666667,,17.626333
1068303,2017-07-07,52.189209,-2.22666,18.959291,70.11827,18.959291,0.0,0.7083333,,19.3605
1068304,2017-07-07,52.248531,-0.871331,19.269064,71.03272,19.269064,0.0,0.7083333,,19.723501
1068305,2017-07-08,53.2331484,-1.433942,15.3499365,68.65447,15.349935,0.1,0.7083333,,16.516916
1068306,2017-07-08,52.45573,-1.902735,17.252031,66.87991,17.252031,0.1,0.7083333,,18.117083
1068307,2017-07-09,54.84948,-1.560957,15.400646,72.814026,15.400647,2.4,0.7083333,,16.864584
1068309,2017-07-09,51.483738,-0.114722,20.854477,68.171875,20.854479,0.1,0.7083333,,20.777668
1068313,2017-07-12,50.82999,-0.164167,15.525193,78.16808,15.525192,10.4,0.6666667,,17.228918
1068314,2017-07-13,51.731819,0.468019,14.935318,66.788155,14.935318,0.3,0.7083333,,16.01975
1068315,2017-07-13,51.529827,-0.172188,15.261986,65.371216,15.261985,0.2,0.7083333,,16.402166
1068317,2017-07-14,50.924431,-1.322351,14.821393,70.46771,14.821395,0.1,0.6666667,,16.578833
1068318,2017-07-14,53.456211,-2.286946,12.26188,76.5805,12.261882,4.4,0.7083333,,14.517251
1068319,2017-07-14,51.483738,-0.114722,14.858104,68.780556,14.858104,1.3000001,0.6666667,,16.777666
1068320,2017-07-14,52.45573,-1.902735,13.264264,68.4416,13.264267,1.4,0.6666667,,15.669167
1068321,2017-07-14,52.189209,-2.22666,14.1628685,65.6872,14.162869,0.0,0.6666667,,16.389668
1068322,2017-07-15,51.487507,-3.19209,15.157127,85.14837,15.157127,0.0,0.6666667,,17.095083
1068323,2017-07-16,52.45573,-1.902735,16.953741,78.21811,16.953741,0.3,0.6666667,,17.871252
1068324,2017-07-16,53.456211,-2.286946,15.900493,78.19736,15.900493,1.0,0.6666667,,16.627668
1068325,2017-07-16,51.731819,0.468019,20.493776,79.2253,20.493776,1.8000001,0.7083333,,20.31975
1068328,2017-07-18,51.267605,1.091778,19.507566,71.59075,19.507566,0.1,0.6666667,,19.965918
1068329,2017-07-19,52.189209,-2.22666,19.700788,80.37632,19.700788,2.7,0.6666667,,19.908417
1068330,2017-07-19,51.483738,-0.114722,19.699224,80.356316,19.699226,1.3000001,0.6666667,,20.171417
1068331,2017-07-20,51.4670716,-0.3100054,15.426402,73.74105,15.4264,2.8000002,0.6666667,,17.031416
1068332,2017-07-20,54.84948,-1.560957,13.817611,78.805756,13.817612,5.4,0.7083333,,15.239583
1068333,2017-07-20,50.924431,-1.322351,14.671074,71.24838,14.671074,1.3000001,0.6666667,,16.766333
1068334,2017-07-21,52.607582,-1.142824,13.069911,71.102936,13.069912,7.4000006,0.6666667,,16.422585
1068335,2017-07-21,53.818287,-1.58245,12.730639,73.398384,12.730639,9.0,0.6666667,,15.511001
1068336,2017-07-21,51.483738,-0.114722,14.680852,66.33778,14.680852,4.5,0.6666667,,17.577667
1068338,2017-07-21,52.936855,-1.133192,13.566367,68.8429,13.566368,6.9,0.6666667,,16.716833
1068339,2017-07-21,51.731819,0.468019,14.8134575,63.42185,14.813457,0.2,0.6666667,,17.546835
1068340,2017-07-21,51.487507,-3.19209,12.895036,87.644936,12.895036,20.599998,0.6666667,,14.995084
1068342,2017-07-22,52.936855,-1.133192,14.254783,78.821884,14.254781,10.799999,0.6666667,,15.2543335
1068343,2017-07-23,53.818287,-1.58245,13.706852,85.14083,13.706853,7.6000004,0.6666667,,14.52975
1068346,2017-07-23,53.456211,-2.286946,14.809456,82.17342,14.809456,9.9,0.6666667,,15.321418
1068347,2017-07-23,51.018799,-3.100539,13.68657,84.1488,13.686569,2.8,0.6666667,,14.986835
1068348,2017-07-23,50.82999,-0.164167,13.683089,83.95489,13.683087,6.0,0.625,,15.033084
1068349,2017-07-23,52.45573,-1.902735,13.509624,80.13003,13.509624,4.5,0.6666667,,14.669167
1068352,2017-07-25,51.477051,-2.584355,17.416443,80.47531,17.416443,0.0,0.6666667,,17.276415
1068353,2017-07-25,54.84948,-1.560957,13.57211,82.66592,13.57211,0.3,0.6666667,,14.447917
1068354,2017-07-26,53.818287,-1.58245,13.505135,85.418175,13.505135,8.1,0.6666667,,15.260999
