match_id,event,season,match_number,city,team1,team2,toss_winner,toss_decision,venue,winner,player_of_match,venue_id,venue_name,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets,town_id,town_name,match_date,match_time,venue_long,venue_lat
1215138,Hong Kong tour of Malaysia,2019/20,3.0,Kuala Lumpur,Malaysia,Hong Kong,Malaysia,bat,Kinrara Academy Oval,Malaysia,Ahmed Faiz,2072,"Kinrara Academy Oval, Kuala Lumpur",278,16,5,8,3,781,Kuala Lumpur,2020-02-23,19:30:00,101.68653,3.1412
1215139,Hong Kong tour of Malaysia,2019/20,4.0,Kuala Lumpur,Malaysia,Hong Kong,Malaysia,bat,Kinrara Academy Oval,Malaysia,Virandeep Singh,2072,"Kinrara Academy Oval, Kuala Lumpur",307,13,3,8,0,781,Kuala Lumpur,2020-02-24,14:00:00,101.68653,3.1412
1215140,Hong Kong tour of Malaysia,2019/20,5.0,Kuala Lumpur,Malaysia,Hong Kong,Hong Kong,bat,Kinrara Academy Oval,Malaysia,KD Shah,2072,"Kinrara Academy Oval, Kuala Lumpur",342,10,1,9,0,781,Kuala Lumpur,2020-02-26,10:00:00,101.68653,3.1412
1229824,Isle of Man tour of Guernsey,2020,,St Peter Port,Isle of Man,Guernsey,Isle of Man,bat,College Field,Guernsey,IDA Damarell,2388,"College Field, St Peter Port",229,11,5,5,0,1213,St Peter Port,2020-08-21,14:00:00,-2.5546551,49.4520466
1268188,Belgium tour of Malta,2021,1.0,Marsa,Belgium,Malta,Belgium,bat,Marsa Sports Club,Malta,N Khanna,1870,Marsa Sports Club,176,14,3,8,0,1045,Marsa,2021-07-08,09:30:00,14.4870671,35.8757921
1268189,Belgium tour of Malta,2021,2.0,Marsa,Malta,Belgium,Malta,bat,Marsa Sports Club,Belgium,B Niaz,1870,Marsa Sports Club,97,10,3,4,1,1045,Marsa,2021-07-08,14:30:00,14.4870671,35.8757921
1268190,Belgium tour of Malta,2021,3.0,Marsa,Malta,Belgium,Belgium,field,Marsa Sports Club,Belgium,Sheraz Sheikh,1870,Marsa Sports Club,202,15,2,10,2,1045,Marsa,2021-07-09,13:00:00,14.4870671,35.8757921
1268191,Belgium tour of Malta,2021,4.0,Marsa,Belgium,Malta,Belgium,bat,Marsa Sports Club,Malta,Bilal Muhammad,1870,Marsa Sports Club,222,20,2,11,6,1045,Marsa,2021-07-10,09:30:00,14.4870671,35.8757921
1268192,Belgium tour of Malta,2021,5.0,Marsa,Belgium,Malta,Belgium,bat,Marsa Sports Club,Belgium,,1870,Marsa Sports Club,283,16,7,7,2,1045,Marsa,2021-07-10,14:30:00,14.4870671,35.8757921
1273133,Sweden tour of Denmark,2021,2.0,Brondby,Denmark,Sweden,Sweden,field,"Svanholm Park, Brondby",Sweden,HAM Shah,1988,"Svanholm Park, Brondby",239,12,1,7,1,1047,Brondby,2021-08-14,14:00:00,12.4278587,55.6288169
1273134,Sweden tour of Denmark,2021,3.0,Brondby,Sweden,Denmark,Denmark,field,"Svanholm Park, Brondby",Denmark,T Bharaj,1988,"Svanholm Park, Brondby",233,13,3,8,2,1047,Brondby,2021-08-15,13:00:00,12.4278587,55.6288169
1282272,Valletta Cup,2021/22,1.0,Marsa,Malta,Gibraltar,Malta,bat,Marsa Sports Club,Malta,HS Gericke,1870,Marsa Sports Club,328,7,2,4,0,1045,Marsa,2021-10-21,14:00:00,14.4870671,35.8757921
1282273,Valletta Cup,2021/22,2.0,Marsa,Gibraltar,Switzerland,Gibraltar,bat,Marsa Sports Club,Switzerland,Osama Mahmood,1870,Marsa Sports Club,229,10,0,8,1,1045,Marsa,2021-10-22,10:00:00,14.4870671,35.8757921
1282275,Valletta Cup,2021/22,3.0,Marsa,Bulgaria,Switzerland,Bulgaria,bat,Marsa Sports Club,Switzerland,NK Aneesh Kumar,1870,Marsa Sports Club,139,12,4,5,1,1045,Marsa,2021-10-22,14:00:00,14.4870671,35.8757921
1282276,Valletta Cup,2021/22,5.0,Marsa,Switzerland,Malta,Switzerland,bat,Marsa Sports Club,Switzerland,,1870,Marsa Sports Club,255,18,3,14,1,1045,Marsa,2021-10-23,11:30:00,14.4870671,35.8757921
1282278,Valletta Cup,2021/22,,Marsa,Gibraltar,Bulgaria,Gibraltar,bat,Marsa Sports Club,Bulgaria,H Lakov,1870,Marsa Sports Club,332,15,4,2,1,1045,Marsa,2021-10-24,10:00:00,14.4870671,35.8757921
1282279,Valletta Cup,2021/22,,Marsa,Malta,Switzerland,Malta,bat,Marsa Sports Club,Malta,VP Thamotharam,1870,Marsa Sports Club,315,14,2,8,1,1045,Marsa,2021-10-24,14:00:00,14.4870671,35.8757921
1310167,Finland tour of Denmark,2022,1.0,Brondby,Denmark,Finland,Finland,field,"Svanholm Park, Brondby",Finland,Rizwan Mahmood,1988,"Svanholm Park, Brondby",260,15,4,6,2,1047,Brondby,2022-05-07,11:00:00,12.4278587,55.6288169
1310168,Finland tour of Denmark,2022,2.0,Brondby,Denmark,Finland,Finland,field,"Svanholm Park, Brondby",Denmark,T Bharaj,1988,"Svanholm Park, Brondby",193,16,3,10,1,1047,Brondby,2022-05-07,15:00:00,12.4278587,55.6288169
1310169,Finland tour of Denmark,2022,3.0,Brondby,Denmark,Finland,Denmark,bat,"Svanholm Park, Brondby",Denmark,HAM Shah,1988,"Svanholm Park, Brondby",260,14,1,7,1,1047,Brondby,2022-05-08,11:00:00,12.4278587,55.6288169
1310170,Valletta Cup,2022,1.0,Marsa,Gibraltar,Malta,Malta,field,Marsa Sports Club,Malta,B George,1870,Marsa Sports Club,220,11,3,7,1,1045,Marsa,2022-05-10,08:30:00,14.4870671,35.8757921
1310171,Valletta Cup,2022,2.0,Marsa,Malta,Hungary,Hungary,field,Marsa Sports Club,Malta,B Arora,1870,Marsa Sports Club,321,13,5,7,0,1045,Marsa,2022-05-10,12:00:00,14.4870671,35.8757921
1310172,Valletta Cup,2022,3.0,Marsa,Gibraltar,Hungary,Hungary,field,Marsa Sports Club,Hungary,HV Mandhyan,1870,Marsa Sports Club,249,14,1,11,1,1045,Marsa,2022-05-10,15:30:00,14.4870671,35.8757921
1310173,Valletta Cup,2022,4.0,Marsa,Romania,Malta,Malta,field,Marsa Sports Club,Malta,B George,1870,Marsa Sports Club,304,11,0,7,0,1045,Marsa,2022-05-11,08:30:00,14.4870671,35.8757921
1310174,Valletta Cup,2022,5.0,Marsa,Czech Republic,Gibraltar,Czech Republic,bat,Marsa Sports Club,Czech Republic,S Davizi,1870,Marsa Sports Club,293,14,4,6,0,1045,Marsa,2022-05-11,12:00:00,14.4870671,35.8757921
1310175,Valletta Cup,2022,6.0,Marsa,Hungary,Bulgaria,Bulgaria,field,Marsa Sports Club,Hungary,A Kheterpal,1870,Marsa Sports Club,269,19,6,5,1,1045,Marsa,2022-05-11,15:30:00,14.4870671,35.8757921
1310176,Valletta Cup,2022,7.0,Marsa,Malta,Czech Republic,Czech Republic,field,Marsa Sports Club,Malta,B George,1870,Marsa Sports Club,292,17,2,10,2,1045,Marsa,2022-05-12,08:30:00,14.4870671,35.8757921
1310177,Valletta Cup,2022,8.0,Marsa,Czech Republic,Bulgaria,Czech Republic,bat,Marsa Sports Club,Czech Republic,S Davizi,1870,Marsa Sports Club,390,9,1,4,1,1045,Marsa,2022-05-12,12:00:00,14.4870671,35.8757921
1310178,Valletta Cup,2022,9.0,Marsa,Romania,Hungary,Romania,bat,Marsa Sports Club,Hungary,Zahir Mohammed,1870,Marsa Sports Club,292,12,1,6,0,1045,Marsa,2022-05-12,15:30:00,14.4870671,35.8757921
1310179,Valletta Cup,2022,10.0,Marsa,Gibraltar,Bulgaria,Gibraltar,bat,Marsa Sports Club,Gibraltar,L Bruce,1870,Marsa Sports Club,368,6,0,5,0,1045,Marsa,2022-05-13,08:30:00,14.4870671,35.8757921
1310180,Valletta Cup,2022,11.0,Marsa,Romania,Czech Republic,Romania,bat,Marsa Sports Club,Romania,Taranjeet Singh,1870,Marsa Sports Club,337,13,3,8,1,1045,Marsa,2022-05-13,12:00:00,14.4870671,35.8757921
1310181,Valletta Cup,2022,12.0,Marsa,Bulgaria,Romania,Bulgaria,bat,Marsa Sports Club,Romania,R Satheesan,1870,Marsa Sports Club,235,9,1,4,2,1045,Marsa,2022-05-13,15:30:00,14.4870671,35.8757921
1310182,Valletta Cup,2022,13.0,Marsa,Hungary,Czech Republic,Hungary,bat,Marsa Sports Club,Czech Republic,A Ashokan,1870,Marsa Sports Club,320,10,5,5,0,1045,Marsa,2022-05-14,08:30:00,14.4870671,35.8757921
1310183,Valletta Cup,2022,14.0,Marsa,Gibraltar,Romania,Gibraltar,bat,Marsa Sports Club,Romania,R Satheesan,1870,Marsa Sports Club,264,13,4,6,0,1045,Marsa,2022-05-14,12:00:00,14.4870671,35.8757921
1310184,Valletta Cup,2022,15.0,Marsa,Bulgaria,Malta,Bulgaria,bat,Marsa Sports Club,Malta,Saim Hussain,1870,Marsa Sports Club,365,9,2,5,0,1045,Marsa,2022-05-14,15:30:00,14.4870671,35.8757921
1310185,Valletta Cup,2022,,Marsa,Gibraltar,Bulgaria,Gibraltar,bat,Marsa Sports Club,Bulgaria,KC D'Souza,1870,Marsa Sports Club,298,12,3,5,2,1045,Marsa,2022-05-15,08:30:00,14.4870671,35.8757921
1310186,Valletta Cup,2022,,Marsa,Czech Republic,Hungary,Hungary,field,Marsa Sports Club,Czech Republic,Dylan Steyn,1870,Marsa Sports Club,352,11,2,6,1,1045,Marsa,2022-05-15,12:00:00,14.4870671,35.8757921
1310187,Valletta Cup,2022,,Marsa,Romania,Malta,Romania,bat,Marsa Sports Club,Romania,Taranjeet Singh,1870,Marsa Sports Club,315,13,2,5,4,1045,Marsa,2022-05-15,15:30:00,14.4870671,35.8757921
1310188,Inter-Insular T20 Series,2022,1.0,St Peter Port,Jersey,Guernsey,Guernsey,field,"College Field, St Peter Port",Jersey,H Carlyon,2388,"College Field, St Peter Port",304,11,2,8,1,1213,St Peter Port,2022-05-20,16:00:00,-2.5546551,49.4520466
1359786,Bermuda tour of Argentina,2022/23,1.0,Buenos Aires,Argentina,Bermuda,Argentina,bat,"St Albans Club, Buenos Aires",Bermuda,,2034,"St Albans Club, Buenos Aires",136,15,3,9,0,1,Buenos Aires,2023-02-21,14:00:00,-79.96417,-5.26083
1359787,Bermuda tour of Argentina,2022/23,2.0,Buenos Aires,Bermuda,Argentina,Argentina,field,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,,325,"Belgrano Athletic Club Ground, Buenos Aires",321,9,3,5,1,1,Buenos Aires,2023-02-22,15:00:00,-79.96417,-5.26083
1359788,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,5.0,Buenos Aires,Cayman Islands,Bahamas,Cayman Islands,bat,"St Albans Club, Buenos Aires",Cayman Islands,YSD Seneveratne,2034,"St Albans Club, Buenos Aires",202,19,4,12,1,1,Buenos Aires,2023-02-28,10:30:00,-79.96417,-5.26083
1359789,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,6.0,Buenos Aires,Bermuda,Panama,Bermuda,bat,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,KS Leverock,325,"Belgrano Athletic Club Ground, Buenos Aires",302,7,2,3,0,1,Buenos Aires,2023-02-28,15:00:00,-79.96417,-5.26083
1359792,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,3.0,Buenos Aires,Panama,Bahamas,Panama,bat,"Hurlingham Club Ground, Buenos Aires",Bahamas,M Taylor,267,"Hurlingham Club Ground, Buenos Aires",192,17,5,6,2,1,Buenos Aires,2023-02-26,10:30:00,-79.96417,-5.26083
1359793,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,4.0,Buenos Aires,Bermuda,Argentina,Bermuda,bat,"Belgrano Athletic Club Ground, Buenos Aires",Bermuda,DMW Rawlins,325,"Belgrano Athletic Club Ground, Buenos Aires",300,12,6,4,0,1,Buenos Aires,2023-02-26,15:00:00,-79.96417,-5.26083
1359794,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,1.0,Buenos Aires,Panama,Argentina,Argentina,field,"Hurlingham Club Ground, Buenos Aires",Panama,,267,"Hurlingham Club Ground, Buenos Aires",208,20,4,9,3,1,Buenos Aires,2023-02-25,10:30:00,-79.96417,-5.26083
1359795,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,2.0,Buenos Aires,Bermuda,Cayman Islands,Bermuda,bat,"St Albans Club, Buenos Aires",Bermuda,KS Leverock,2034,"St Albans Club, Buenos Aires",227,13,1,8,2,1,Buenos Aires,2023-02-25,15:00:00,-79.96417,-5.26083
1359798,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,8.0,Buenos Aires,Argentina,Bahamas,Argentina,bat,"St Albans Club, Buenos Aires",Argentina,LA Musiani,2034,"St Albans Club, Buenos Aires",163,19,5,7,3,1,Buenos Aires,2023-03-02,15:00:00,-79.96417,-5.26083
1359799,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,7.0,Buenos Aires,Cayman Islands,Panama,Cayman Islands,bat,"Hurlingham Club Ground, Buenos Aires",Cayman Islands,RA Sealy,267,"Hurlingham Club Ground, Buenos Aires",239,17,2,12,0,1,Buenos Aires,2023-03-02,10:30:00,-79.96417,-5.26083
1359800,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,9.0,Buenos Aires,Bahamas,Bermuda,Bermuda,field,"Hurlingham Club Ground, Buenos Aires",Bermuda,KS Leverock,267,"Hurlingham Club Ground, Buenos Aires",136,10,1,8,1,1,Buenos Aires,2023-03-04,10:30:00,-79.96417,-5.26083
1359802,ICC Men's T20 World Cup Americas Region Qualifier,2022/23,10.0,Buenos Aires,Argentina,Cayman Islands,Argentina,bat,"Belgrano Athletic Club Ground, Buenos Aires",Cayman Islands,,325,"Belgrano Athletic Club Ground, Buenos Aires",231,14,6,4,1,1,Buenos Aires,2023-03-04,15:00:00,-79.96417,-5.26083
1370782,Nordic T20 Cup,2023,1.0,Brondby,Norway,Denmark,Norway,bat,"Svanholm Park, Brondby",Denmark,ND Laegsgaard,1988,"Svanholm Park, Brondby",192,10,2,6,2,1047,Brondby,2023-05-18,11:00:00,12.4278587,55.6288169
1370783,Nordic T20 Cup,2023,2.0,Brondby,Denmark,Finland,Denmark,bat,"Svanholm Park, Brondby",Denmark,SA Ahmad,1988,"Svanholm Park, Brondby",263,13,4,6,3,1047,Brondby,2023-05-18,15:30:00,12.4278587,55.6288169
1370785,Nordic T20 Cup,2023,4.0,Brondby,Denmark,Sweden,Sweden,field,"Svanholm Park, Brondby",Sweden,Choudry Share Ali,1988,"Svanholm Park, Brondby",204,11,1,6,1,1047,Brondby,2023-05-19,11:00:00,12.4278587,55.6288169
1370787,Nordic T20 Cup,2023,6.0,Brondby,Finland,Denmark,Finland,bat,"Svanholm Park, Brondby",Denmark,HAM Shah,1988,"Svanholm Park, Brondby",179,13,3,6,1,1047,Brondby,2023-05-19,15:30:00,12.4278587,55.6288169
1381451,Austria tour of Netherlands,2023,1.0,Deventer,Austria,Germany,Germany,field,"Sportpark Het Schootsveld, Deventer",Germany,,1123,"Sportpark Het Schootsveld, Deventer",204,14,3,8,3,785,Deventer,2023-06-29,13:00:00,6.16389,52.255
1381452,Austria tour of Netherlands,2023,2.0,Deventer,Austria,Germany,Germany,field,"Sportpark Het Schootsveld, Deventer",Germany,,1123,"Sportpark Het Schootsveld, Deventer",230,11,4,4,1,785,Deventer,2023-06-30,11:30:00,6.16389,52.255
1384582,Mdina Cup,2023,1.0,Marsa,France,Malta,Malta,field,Marsa Sports Club,France,Usman Khan,1870,Marsa Sports Club,207,21,2,15,0,1045,Marsa,2023-07-10,08:30:00,14.4870671,35.8757921
1384583,Mdina Cup,2023,2.0,Marsa,Malta,France,Malta,bat,Marsa Sports Club,Malta,,1870,Marsa Sports Club,225,19,4,13,0,1045,Marsa,2023-07-10,12:15:00,14.4870671,35.8757921
1384584,Mdina Cup,2023,3.0,Marsa,Malta,Luxembourg,Luxembourg,field,Marsa Sports Club,Malta,Zeeshan Khan,1870,Marsa Sports Club,300,17,4,8,2,1045,Marsa,2023-07-11,08:30:00,14.4870671,35.8757921
1384585,Mdina Cup,2023,4.0,Marsa,France,Luxembourg,France,bat,Marsa Sports Club,France,SM Warnakulasuriya,1870,Marsa Sports Club,273,15,3,11,0,1045,Marsa,2023-07-11,12:15:00,14.4870671,35.8757921
1384586,Mdina Cup,2023,5.0,Marsa,Malta,Luxembourg,Malta,bat,Marsa Sports Club,Luxembourg,E Jabarkhel,1870,Marsa Sports Club,299,10,1,8,0,1045,Marsa,2023-07-12,08:30:00,14.4870671,35.8757921
1384587,Mdina Cup,2023,6.0,Marsa,Luxembourg,France,Luxembourg,bat,Marsa Sports Club,France,G Mckeon,1870,Marsa Sports Club,210,11,2,8,1,1045,Marsa,2023-07-12,12:15:00,14.4870671,35.8757921
1384588,Valletta Cup,2023,1.0,Marsa,France,Malta,France,bat,Marsa Sports Club,France,Usman Khan,1870,Marsa Sports Club,261,17,1,13,2,1045,Marsa,2023-07-12,16:00:00,14.4870671,35.8757921
1384589,Valletta Cup,2023,2.0,Marsa,Luxembourg,Malta,Malta,field,Marsa Sports Club,Malta,Fanyan Mughal,1870,Marsa Sports Club,323,10,1,7,0,1045,Marsa,2023-07-13,08:30:00,14.4870671,35.8757921
1384590,Valletta Cup,2023,3.0,Marsa,Romania,Switzerland,Switzerland,field,Marsa Sports Club,Switzerland,Faheem Nazir,1870,Marsa Sports Club,263,9,0,5,2,1045,Marsa,2023-07-13,12:15:00,14.4870671,35.8757921
1384591,Valletta Cup,2023,4.0,Marsa,France,Romania,France,bat,Marsa Sports Club,France,L Canessane,1870,Marsa Sports Club,265,13,2,10,1,1045,Marsa,2023-07-13,16:00:00,14.4870671,35.8757921
1384592,Valletta Cup,2023,5.0,Marsa,Luxembourg,Switzerland,Switzerland,field,Marsa Sports Club,Switzerland,Osama Mahmood,1870,Marsa Sports Club,210,10,1,7,1,1045,Marsa,2023-07-14,08:30:00,14.4870671,35.8757921
1384593,Valletta Cup,2023,6.0,Marsa,Malta,Romania,Malta,bat,Marsa Sports Club,Malta,Zeeshan Khan,1870,Marsa Sports Club,318,16,2,11,0,1045,Marsa,2023-07-14,12:15:00,14.4870671,35.8757921
1384594,Valletta Cup,2023,7.0,Marsa,France,Switzerland,France,bat,Marsa Sports Club,Switzerland,Faheem Nazir,1870,Marsa Sports Club,282,8,2,6,0,1045,Marsa,2023-07-14,16:00:00,14.4870671,35.8757921
1384595,Valletta Cup,2023,8.0,Marsa,Romania,Luxembourg,Romania,bat,Marsa Sports Club,Luxembourg,V Vijh,1870,Marsa Sports Club,306,10,0,8,0,1045,Marsa,2023-07-15,08:30:00,14.4870671,35.8757921
1384596,Valletta Cup,2023,9.0,Marsa,Malta,Switzerland,Switzerland,field,Marsa Sports Club,Switzerland,K Fletcher,1870,Marsa Sports Club,288,13,4,7,1,1045,Marsa,2023-07-15,12:15:00,14.4870671,35.8757921
1384597,Valletta Cup,2023,10.0,Marsa,France,Luxembourg,France,bat,Marsa Sports Club,Luxembourg,Anoop Orsu,1870,Marsa Sports Club,363,11,1,10,0,1045,Marsa,2023-07-15,16:00:00,14.4870671,35.8757921
1384598,Valletta Cup,2023,,Marsa,France,Malta,France,bat,Marsa Sports Club,Malta,Waqas Ahmad,1870,Marsa Sports Club,140,13,4,6,1,1045,Marsa,2023-07-16,08:30:00,14.4870671,35.8757921
1384599,Valletta Cup,2023,,Marsa,Luxembourg,Romania,Romania,field,Marsa Sports Club,Romania,V Saini,1870,Marsa Sports Club,283,12,4,5,2,1045,Marsa,2023-07-16,12:15:00,14.4870671,35.8757921
1384600,Valletta Cup,2023,,Marsa,Malta,Switzerland,Malta,bat,Marsa Sports Club,Switzerland,Arjun Vinod,1870,Marsa Sports Club,313,10,3,6,1,1045,Marsa,2023-07-16,16:00:00,14.4870671,35.8757921
1387243,Germany tour of Netherlands,2023,1.0,Deventer,Guernsey,Germany,Germany,field,"Sportpark Het Schootsveld, Deventer",Germany,Fayaz Khan,1123,"Sportpark Het Schootsveld, Deventer",181,11,5,3,2,785,Deventer,2023-08-14,11:00:00,6.16389,52.255
1387244,Germany tour of Netherlands,2023,2.0,Deventer,Germany,Guernsey,Germany,bat,"Sportpark Het Schootsveld, Deventer",Guernsey,MWR Stokes,1123,"Sportpark Het Schootsveld, Deventer",317,11,2,7,0,785,Deventer,2023-08-14,15:00:00,6.16389,52.255
1387245,Germany tour of Netherlands,2023,3.0,Deventer,Guernsey,Germany,Guernsey,bat,"Sportpark Het Schootsveld, Deventer",Guernsey,J Butler,1123,"Sportpark Het Schootsveld, Deventer",303,14,4,7,0,785,Deventer,2023-08-15,11:00:00,6.16389,52.255
1399154,ICC Men's T20 World Cup Americas Region Final,2023/24,5.0,Hamilton,Canada,Panama,Canada,bat,"National Stadium, Hamilton",Canada,A Johnson,674,"National Stadium, Hamilton",280,15,4,5,4,70,Hamilton,2023-10-03,10:00:00,-98.12392,31.70377
1399155,ICC Men's T20 World Cup Americas Region Final,2023/24,6.0,Hamilton,Bermuda,Cayman Islands,Bermuda,bat,"National Stadium, Hamilton",Bermuda,DL Brangman,674,"National Stadium, Hamilton",282,15,4,8,1,70,Hamilton,2023-10-03,14:30:00,-98.12392,31.70377
1399156,ICC Men's T20 World Cup Americas Region Final,2023/24,7.0,Hamilton,Canada,Cayman Islands,Canada,bat,"National Stadium, Hamilton",Canada,Pargat Singh,674,"National Stadium, Hamilton",205,15,3,5,5,70,Hamilton,2023-10-04,10:00:00,-98.12392,31.70377
1399157,ICC Men's T20 World Cup Americas Region Final,2023/24,8.0,Hamilton,Panama,Bermuda,Bermuda,field,"National Stadium, Hamilton",Bermuda,DMW Rawlins,674,"National Stadium, Hamilton",169,15,3,10,0,70,Hamilton,2023-10-04,14:30:00,-98.12392,31.70377
1399161,ICC Men's T20 World Cup Americas Region Final,2023/24,12.0,Hamilton,Canada,Bermuda,Canada,bat,"National Stadium, Hamilton",Canada,Kaleem Sana,674,"National Stadium, Hamilton",211,15,1,11,1,70,Hamilton,2023-10-07,14:30:00,-98.12392,31.70377
1403297,South American Men's Championships,2023/24,3.0,,Chile,Mexico,Chile,bat,St Georges Quilmes,Mexico,Shashikant Laxman,2420,"St George's College Ground, Buenos Aires",127,12,2,6,3,1,Buenos Aires,2023-10-18,14:30:00,-58.37723,-34.61315
1403301,South American Men's Championships,2023/24,7.0,,Mexico,Argentina,Argentina,field,St Georges Quilmes,Argentina,T Rossi,2420,"St George's College Ground, Buenos Aires",224,13,4,3,4,1,Buenos Aires,2023-10-19,14:30:00,-58.37723,-34.61315
1403305,South American Men's Championships,2023/24,11.0,,Chile,Argentina,Chile,bat,St Georges Quilmes,Argentina,Lucas Rossi,2420,"St George's College Ground, Buenos Aires",82,10,3,3,1,1,Buenos Aires,2023-10-20,14:30:00,-58.37723,-34.61315
1438073,Jersey tour of Denmark,2024,2.0,Brondby,Denmark,Jersey,Jersey,field,"Svanholm Park, Brondby",Jersey,AM Tribe,1988,"Svanholm Park, Brondby",228,14,2,8,1,1047,Brondby,2024-06-16,10:30:00,12.4278587,55.6288169
1438074,Jersey tour of Denmark,2024,3.0,Brondby,Jersey,Denmark,Denmark,field,"Svanholm Park, Brondby",Jersey,AM Tribe,1988,"Svanholm Park, Brondby",283,17,4,13,0,1047,Brondby,2024-06-16,15:00:00,12.4278587,55.6288169
1440129,Jersey tour of Guernsey,2024,1.0,Castel,Guernsey,Jersey,Jersey,field,"King George V Sports Ground, Castel",Jersey,NA Greenwood,2389,"King George V Sports Ground, Castel",299,9,3,5,0,1214,Castel,2024-06-22,11:00:00,9.11917,39.23054
1440130,Jersey tour of Guernsey,2024,2.0,Castel,Guernsey,Jersey,Jersey,field,"King George V Sports Ground, Castel",Jersey,JW Jenner,2389,"King George V Sports Ground, Castel",255,13,0,9,1,1214,Castel,2024-06-22,15:00:00,9.11917,39.23054
1440131,Jersey tour of Guernsey,2024,3.0,Port  Soif,Jersey,Guernsey,Guernsey,field,"Guernsey Rovers Athletic Club Ground, Port Soif",Guernsey,T Nightingale,2390,"Guernsey Rovers Athletic Club Ground, Port Soif",289,16,1,10,1,1215,Port  Soif,2024-06-23,12:00:00,-2.58139,49.48722
1443766,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,1.0,Castel,Spain,Cyprus,Cyprus,field,"King George V Sports Ground, Castel",Spain,A Davidson Soler,2389,"King George V Sports Ground, Castel",263,17,6,6,0,1214,Castel,2024-08-21,10:30:00,9.11917,39.23054
1443767,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,2.0,Port  Soif,Bulgaria,Guernsey,Bulgaria,bat,"Guernsey Rovers Athletic Club Ground, Port Soif",Guernsey,M Dale-Bradley,2390,"Guernsey Rovers Athletic Club Ground, Port Soif",179,14,1,6,1,1215,Port  Soif,2024-08-21,10:30:00,-2.58139,49.48722
1443768,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,3.0,Castel,Denmark,Czech Republic,Denmark,bat,"King George V Sports Ground, Castel",Denmark,HAM Shah,2389,"King George V Sports Ground, Castel",296,14,3,7,2,1214,Castel,2024-08-21,15:30:00,9.11917,39.23054
1443769,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,4.0,Port  Soif,Malta,Finland,Malta,bat,"Guernsey Rovers Athletic Club Ground, Port Soif",Finland,NM Salonen,2390,"Guernsey Rovers Athletic Club Ground, Port Soif",213,10,1,4,3,1215,Port  Soif,2024-08-21,15:30:00,-2.58139,49.48722
1443770,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,5.0,Castel,Finland,Estonia,Estonia,field,"King George V Sports Ground, Castel",Estonia,S Gooch,2389,"King George V Sports Ground, Castel",267,11,2,8,1,1214,Castel,2024-08-22,10:30:00,9.11917,39.23054
1443771,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,6.0,Port  Soif,Denmark,Greece,Greece,field,"Guernsey Rovers Athletic Club Ground, Port Soif",Denmark,HAM Shah,2390,"Guernsey Rovers Athletic Club Ground, Port Soif",274,16,3,10,2,1215,Port  Soif,2024-08-22,10:30:00,-2.58139,49.48722
1443772,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,7.0,Castel,Malta,Guernsey,Guernsey,field,"King George V Sports Ground, Castel",Guernsey,J Butler,2389,"King George V Sports Ground, Castel",264,13,3,7,0,1214,Castel,2024-08-22,15:30:00,9.11917,39.23054
1443773,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,8.0,Port  Soif,Spain,Czech Republic,Czech Republic,field,"Guernsey Rovers Athletic Club Ground, Port Soif",Spain,Sazib Bhuiyan,2390,"Guernsey Rovers Athletic Club Ground, Port Soif",322,15,3,12,0,1215,Port  Soif,2024-08-22,15:30:00,-2.58139,49.48722
1443775,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,10.0,Port  Soif,Finland,Guernsey,Guernsey,field,"Guernsey Rovers Athletic Club Ground, Port Soif",Finland,Raaz Mohammad,2390,"Guernsey Rovers Athletic Club Ground, Port Soif",169,20,2,13,2,1215,Port  Soif,2024-08-24,10:30:00,-2.58139,49.48722
1443776,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,2024,11.0,Castel,Greece,Cyprus,Greece,bat,"King George V Sports Ground, Castel",Cyprus,S Burdekin,2389,"King George V Sports Ground, Castel",169,11,1,8,1,1214,Castel,2024-08-24,15:30:00,9.11917,39.23054
