,match_id,venue_id,venue_name,venue_lat,venue_long,matches,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets
6196,1344794,3389,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),23.52417,58.4975,92,12431,1183,230,704,111
6197,1344795,3389,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),23.52417,58.4975,92,12431,1183,230,704,111
6198,1348323,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6199,1348324,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6200,1348325,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6201,1348640,713,"Wankhede Stadium, Mumbai",18.939007,72.82579,157,24432,1871,288,1229,133
6202,1348641,2677,"Maharashtra Cricket Association Stadium, Pune",18.673712,73.706413,56,8186,702,108,439,45
6203,1348642,2401,"Saurashtra Cricket Association Stadium, Rajkot",22.363312,70.709641,38,5672,472,79,290,28
6204,1348649,2575,"JSCA International Stadium Complex, Ranchi",23.310146,85.27475,32,4436,382,72,223,32
6205,1348650,3355,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",26.8112572,81.0167842,24,3376,291,41,176,23
6206,1348651,840,"Narendra Modi Stadium, Ahmedabad",23.091478,72.597198,49,7540,583,94,375,26
6207,1349124,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6208,1349126,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6209,1349127,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6210,1349128,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6211,1349129,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6212,1349131,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6213,1349132,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6214,1349133,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6215,1349134,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6216,1349136,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6217,1349137,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6218,1349138,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6219,1349139,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6220,1349140,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6221,1349379,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6222,1349380,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6223,1349382,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6224,1349383,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6225,1349384,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6226,1349385,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6227,1349386,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6228,1349387,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6229,1349388,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6230,1349389,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6231,1349390,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6232,1349391,3413,"UKM-YSD Cricket Oval, Bangi",2.9347886,101.783381,38,3494,453,96,240,48
6233,1351400,1931,"Zahur Ahmed Chowdhury Stadium, Chattogram",22.355932,91.767563,123,18165,1599,303,940,105
6234,1351401,2025,"Shere Bangla National Stadium, Mirpur",23.99511,90.32359,318,42836,4171,737,2442,321
6235,1351402,2025,"Shere Bangla National Stadium, Mirpur",23.99511,90.32359,318,42836,4171,737,2442,321
6236,1354799,2697,La Manga Club Bottom Ground,37.98704,-1.13004,10,828,99,34,50,7
6237,1354800,2697,La Manga Club Bottom Ground,37.98704,-1.13004,10,828,99,34,50,7
6238,1354801,2697,La Manga Club Bottom Ground,37.98704,-1.13004,10,828,99,34,50,7
6239,1354802,2697,La Manga Club Bottom Ground,37.98704,-1.13004,10,828,99,34,50,7
6240,1354803,2697,La Manga Club Bottom Ground,37.98704,-1.13004,10,828,99,34,50,7
6241,1355720,1931,"Zahur Ahmed Chowdhury Stadium, Chattogram",22.355932,91.767563,123,18165,1599,303,940,105
6242,1355721,1931,"Zahur Ahmed Chowdhury Stadium, Chattogram",22.355932,91.767563,123,18165,1599,303,940,105
6243,1355722,1931,"Zahur Ahmed Chowdhury Stadium, Chattogram",22.355932,91.767563,123,18165,1599,303,940,105
6244,1359786,2034,"St Albans Club, Buenos Aires",-5.26083,-79.96417,13,1227,179,47,99,12
6245,1359787,325,"Belgrano Athletic Club Ground, Buenos Aires",-5.26083,-79.96417,10,1215,128,47,46,12
6246,1359788,2034,"St Albans Club, Buenos Aires",-5.26083,-79.96417,13,1227,179,47,99,12
6247,1359789,325,"Belgrano Athletic Club Ground, Buenos Aires",-5.26083,-79.96417,10,1215,128,47,46,12
6248,1359792,267,"Hurlingham Club Ground, Buenos Aires",-5.26083,-79.96417,15,1518,252,51,126,20
6249,1359793,325,"Belgrano Athletic Club Ground, Buenos Aires",-5.26083,-79.96417,10,1215,128,47,46,12
6250,1359794,267,"Hurlingham Club Ground, Buenos Aires",-5.26083,-79.96417,15,1518,252,51,126,20
6251,1359795,2034,"St Albans Club, Buenos Aires",-5.26083,-79.96417,13,1227,179,47,99,12
6252,1359798,2034,"St Albans Club, Buenos Aires",-5.26083,-79.96417,13,1227,179,47,99,12
6253,1359799,267,"Hurlingham Club Ground, Buenos Aires",-5.26083,-79.96417,15,1518,252,51,126,20
6254,1359800,267,"Hurlingham Club Ground, Buenos Aires",-5.26083,-79.96417,15,1518,252,51,126,20
6255,1359802,325,"Belgrano Athletic Club Ground, Buenos Aires",-5.26083,-79.96417,10,1215,128,47,46,12
6256,1361770,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6257,1361771,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6258,1361772,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6259,1361773,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6260,1361774,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6261,1361775,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6262,1361776,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6263,1362242,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6264,1367722,3567,Santarem Cricket Ground,40.69318,-8.47994,6,855,66,18,34,5
6265,1367723,3567,Santarem Cricket Ground,40.69318,-8.47994,6,855,66,18,34,5
6266,1367724,3567,Santarem Cricket Ground,40.69318,-8.47994,6,855,66,18,34,5
6267,1367725,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6268,1367726,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6269,1367727,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6270,1367728,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6271,1367729,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6272,1367730,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6273,1367731,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6274,1367732,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6275,1367733,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6276,1370782,1988,"Svanholm Park, Brondby",55.6288169,12.4278587,11,1264,148,28,83,15
6277,1370783,1988,"Svanholm Park, Brondby",55.6288169,12.4278587,11,1264,148,28,83,15
6278,1370785,1988,"Svanholm Park, Brondby",55.6288169,12.4278587,11,1264,148,28,83,15
6279,1370787,1988,"Svanholm Park, Brondby",55.6288169,12.4278587,11,1264,148,28,83,15
6280,1370790,3634,"Solvangs Park, Glostrup",55.67594,12.56553,2,194,34,6,20,3
6281,1370791,3634,"Solvangs Park, Glostrup",55.67594,12.56553,2,194,34,6,20,3
6282,1373568,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
6283,1373569,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
6284,1373570,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
6285,1373579,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
6286,1373580,1131,"National Cricket Stadium, St George's, Grenada",12.059683,-61.752132,10,1566,127,16,98,8
6287,1373581,1131,"National Cricket Stadium, St George's, Grenada",12.059683,-61.752132,10,1566,127,16,98,8
6288,1373582,2041,"Brian Lara Stadium, Tarouba, Trinidad",10.27479,-61.43422,51,6570,618,105,418,47
6289,1373583,2041,"Brian Lara Stadium, Tarouba, Trinidad",10.27479,-61.43422,51,6570,618,105,418,47
6290,1375850,905,"Bellerive Oval, Hobart",-42.877167,147.373779,79,11709,974,167,662,56
6291,1375851,131,Adelaide Oval,-34.915386,138.596039,90,13595,1085,211,719,76
6292,1375852,3404,Perth Stadium,-31.9457271,115.8699183,48,7033,611,85,429,28
6293,1377727,2439,Dubai International Cricket Stadium,25.047035,55.218842,128,17370,1612,292,1011,135
6294,1377728,2439,Dubai International Cricket Stadium,25.047035,55.218842,128,17370,1612,292,1011,135
6295,1377729,2439,Dubai International Cricket Stadium,25.047035,55.218842,128,17370,1612,292,1011,135
6296,1379575,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6297,1379576,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6298,1379577,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6299,1379578,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6300,1379579,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6301,1379580,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6302,1379581,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6303,1379582,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6304,1379583,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6305,1379584,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6306,1379585,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6307,1379586,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6308,1379587,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6309,1379589,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6310,1379590,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6311,1379592,700,"Gymkhana Club Ground, Nairobi",-1.28333,36.81667,30,3278,429,94,227,28
6312,1380583,3562,Bayer Uerdingen Cricket Ground,51.3653292,6.6305686,35,4186,537,65,335,24
6313,1380584,3562,Bayer Uerdingen Cricket Ground,51.3653292,6.6305686,35,4186,537,65,335,24
6314,1380586,3545,"Scott Page Field, Vinor",50.08804,14.42076,13,1746,146,35,82,11
6315,1380587,3545,"Scott Page Field, Vinor",50.08804,14.42076,13,1746,146,35,82,11
6316,1381217,2041,"Brian Lara Stadium, Tarouba, Trinidad",10.27479,-61.43422,51,6570,618,105,418,47
6317,1381218,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
6318,1381219,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
6319,1381220,2405,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26.14036,-80.21338,30,4229,366,72,223,32
6320,1381221,2405,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26.14036,-80.21338,30,4229,366,72,223,32
6321,1381451,1123,"Sportpark Het Schootsveld, Deventer",52.255,6.16389,10,1272,119,27,62,11
6322,1381452,1123,"Sportpark Het Schootsveld, Deventer",52.255,6.16389,10,1272,119,27,62,11
6323,1381453,3548,"National Sports Academy, Sofia",42.65,23.63333,16,2045,197,53,95,15
6324,1381454,3548,"National Sports Academy, Sofia",42.65,23.63333,16,2045,197,53,95,15
6325,1381455,3548,"National Sports Academy, Sofia",42.65,23.63333,16,2045,197,53,95,15
6326,1381456,3548,"National Sports Academy, Sofia",42.65,23.63333,16,2045,197,53,95,15
6327,1381457,3548,"National Sports Academy, Sofia",42.65,23.63333,16,2045,197,53,95,15
6328,1381458,3548,"National Sports Academy, Sofia",42.65,23.63333,16,2045,197,53,95,15
6329,1383068,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6330,1383069,3083,"Goldenacre, Edinburgh",55.9708157,-3.2078125,12,1524,158,31,102,11
6331,1383070,3083,"Goldenacre, Edinburgh",55.9708157,-3.2078125,12,1524,158,31,102,11
6332,1383071,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6333,1383072,3083,"Goldenacre, Edinburgh",55.9708157,-3.2078125,12,1524,158,31,102,11
6334,1383073,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6335,1383074,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6336,1383075,3083,"Goldenacre, Edinburgh",55.9708157,-3.2078125,12,1524,158,31,102,11
6337,1383076,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6338,1383077,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6339,1383078,3083,"Goldenacre, Edinburgh",55.9708157,-3.2078125,12,1524,158,31,102,11
6340,1383079,3083,"Goldenacre, Edinburgh",55.9708157,-3.2078125,12,1524,158,31,102,11
6341,1383080,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6342,1383081,3083,"Goldenacre, Edinburgh",55.9708157,-3.2078125,12,1524,158,31,102,11
6343,1383082,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6344,1383083,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6345,1383086,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6346,1383087,3083,"Goldenacre, Edinburgh",55.9708157,-3.2078125,12,1524,158,31,102,11
6347,1383088,237,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",55.9587435,-3.2099989,25,3578,330,53,233,12
6348,1383089,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6349,1383090,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6350,1383091,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6351,1383093,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6352,1383094,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6353,1383095,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6354,1383096,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6355,1383097,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6356,1383098,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6357,1383099,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6358,1383100,2623,"Amini Park, Port Moresby",-9.4733843,147.2016264,17,1747,201,35,130,8
6359,1383101,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6360,1383102,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6361,1383103,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6362,1383104,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6363,1383105,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6364,1383106,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6365,1383107,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6366,1383108,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6367,1383109,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6368,1383110,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6369,1384582,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6370,1384583,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6371,1384584,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6372,1384585,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6373,1384586,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6374,1384587,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6375,1384588,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6376,1384589,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6377,1384590,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6378,1384591,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6379,1384592,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6380,1384593,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6381,1384594,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6382,1384595,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6383,1384596,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6384,1384597,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6385,1384598,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6386,1384599,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6387,1384600,1870,Marsa Sports Club,35.8757921,14.4870671,54,7412,678,129,398,53
6388,1384634,974,"Malahide, Dublin",53.448883,-6.160244,22,2924,301,60,168,18
6389,1384637,974,"Malahide, Dublin",53.448883,-6.160244,22,2924,301,60,168,18
6390,1385688,164,"Edgbaston, Birmingham",52.45573,-1.902735,116,17069,1574,303,1017,93
6391,1385690,45,"Kennington Oval, London",51.483738,-0.114722,94,13430,1098,216,718,52
6392,1385697,1184,"The Rose Bowl, Southampton",50.924431,-1.322351,80,11455,1013,204,635,63
6393,1385698,644,"Sophia Gardens, Cardiff",51.487507,-3.19209,80,10993,955,187,646,42
6394,1387243,1123,"Sportpark Het Schootsveld, Deventer",52.255,6.16389,10,1272,119,27,62,11
6395,1387244,1123,"Sportpark Het Schootsveld, Deventer",52.255,6.16389,10,1272,119,27,62,11
6396,1387245,1123,"Sportpark Het Schootsveld, Deventer",52.255,6.16389,10,1272,119,27,62,11
6397,1387598,173,"St George's Park, Gqeberha",-33.966995,25.609888,64,8633,783,181,428,60
6398,1387599,508,"The Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
6399,1388213,453,"McLean Park, Napier",-39.502159,176.912643,6,887,78,11,56,4
6400,1388214,2524,"Bay Oval, Mount Maunganui",-37.652889,176.190659,14,1835,160,27,105,8
6401,1388215,2524,"Bay Oval, Mount Maunganui",-37.652889,176.190659,14,1835,160,27,105,8
6402,1388216,283,"Eden Park, Auckland",-36.874958,174.744751,24,3679,320,47,238,16
6403,1388217,504,"Seddon Park, Hamilton",-37.786697,175.274292,13,2144,154,28,98,3
6404,1388218,769,"University Oval, Dunedin",-45.866241,170.525711,3,530,39,5,32,0
6405,1388219,93,"Hagley Oval, Christchurch",-43.53418,172.619293,11,1608,127,14,97,6
6406,1388220,93,"Hagley Oval, Christchurch",-43.53418,172.619293,11,1608,127,14,97,6
6407,1388223,1166,"Sky Stadium, Wellington",-41.272957,174.785889,15,2243,191,25,142,10
6408,1388224,283,"Eden Park, Auckland",-36.874958,174.744751,24,3679,320,47,238,16
6409,1388225,283,"Eden Park, Auckland",-36.874958,174.744751,24,3679,320,47,238,16
6410,1389391,1896,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",17.797489,83.351913,42,6009,526,81,344,27
6411,1389392,3400,"Greenfield International Stadium, Thiruvananthapuram",8.5714901,76.8844035,17,1903,216,39,122,14
6412,1389393,2865,"Barsapara Cricket Stadium, Guwahati",26.1844,91.7458,16,2315,186,26,108,20
6413,1389394,2815,"Shaheed Veer Narayan Singh International Stadium, Raipur",21.2033903,81.8230192,21,2829,266,42,172,8
6414,1389395,683,"M Chinnaswamy Stadium, Bengaluru",12.978806,77.599556,109,16612,1301,227,839,60
6415,1390167,3644,"GB Oval, Szodliget",47.73259,19.14749,2,188,32,3,24,1
6416,1390169,3644,"GB Oval, Szodliget",47.73259,19.14749,2,188,32,3,24,1
6417,1391332,3495,"Moara Vlasiei Cricket Ground, Ilfov County",44.58333,26.16667,22,2922,301,77,164,21
6418,1391333,3495,"Moara Vlasiei Cricket Ground, Ilfov County",44.58333,26.16667,22,2922,301,77,164,21
6419,1391335,3495,"Moara Vlasiei Cricket Ground, Ilfov County",44.58333,26.16667,22,2922,301,77,164,21
6420,1391336,3495,"Moara Vlasiei Cricket Ground, Ilfov County",44.58333,26.16667,22,2922,301,77,164,21
6421,1391337,3495,"Moara Vlasiei Cricket Ground, Ilfov County",44.58333,26.16667,22,2922,301,77,164,21
6422,1391338,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6423,1391339,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6424,1392802,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6425,1392803,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6426,1392805,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6427,1392808,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6428,1392809,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6429,1392811,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6430,1392812,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6431,1393309,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6432,1393310,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6433,1393311,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6434,1393312,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6435,1393313,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6436,1393314,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6437,1393315,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6438,1393316,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6439,1393317,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6440,1393318,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6441,1393319,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6442,1393320,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6443,1393328,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6444,1393329,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6445,1393330,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6446,1393331,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6447,1393332,3439,"Gahanga International Cricket Stadium, Rwanda",-1.98658,30.06907,113,12607,1498,384,770,139
6448,1397437,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6449,1397438,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6450,1397439,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6451,1398295,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6452,1398296,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6453,1398298,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6454,1398299,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6455,1398300,2198,"Bayuemas Oval, Kuala Lumpur",3.1412,101.68653,51,4441,690,207,304,67
6456,1399104,3638,Zhejiang University of Technology Cricket Field,30.29365,120.16142,6,698,74,13,52,5
6457,1399113,3638,Zhejiang University of Technology Cricket Field,30.29365,120.16142,6,698,74,13,52,5
6458,1399114,3638,Zhejiang University of Technology Cricket Field,30.29365,120.16142,6,698,74,13,52,5
6459,1399116,3638,Zhejiang University of Technology Cricket Field,30.29365,120.16142,6,698,74,13,52,5
6460,1399117,3638,Zhejiang University of Technology Cricket Field,30.29365,120.16142,6,698,74,13,52,5
6461,1399119,3638,Zhejiang University of Technology Cricket Field,30.29365,120.16142,6,698,74,13,52,5
