season,match_id,match_name,home_team,away_team,venue,batting_team,bowling_innings,bowling_team,fullName,catching_FP,stumping_FP,direct_runout_FP,indirect_runout_FP,Fielding_FP
2012,548354,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,2,RR,Johan Botha,8,0,0,0,8
2012,548354,PBKS v RR,PBKS,RR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,2,RR,Siddharth Trivedi,8,0,0,0,8
2012,548353,KKR v PWI,KKR,PWI,"Eden Gardens, Kolkata",KKR,1,PWI,Manhas,8,0,0,0,8
2012,548353,KKR v PWI,KKR,PWI,"Eden Gardens, Kolkata",KKR,1,PWI,Sourav Ganguly,8,0,0,0,8
2012,548353,KKR v PWI,KKR,PWI,"Eden Gardens, Kolkata",KKR,1,PWI,Steven Smith,8,0,0,0,8
2012,548353,KKR v PWI,KKR,PWI,"Eden Gardens, Kolkata",PWI,2,KKR,Debabrata Das,8,0,0,0,8
2012,548353,KKR v PWI,KKR,PWI,"Eden Gardens, Kolkata",PWI,2,KKR,Iqbal Abdulla,16,0,0,0,16
2012,548353,KKR v PWI,KKR,PWI,"Eden Gardens, Kolkata",PWI,2,KKR,Laxmi Shukla,16,0,0,6,22
2012,548352,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,SRH,Abhishek Jhunjhunwala,8,0,0,0,8
2012,548352,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,SRH,Amit Mishra,8,0,0,0,8
2012,548352,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,SRH,Kumar Sangakkara,8,0,0,0,8
2012,548352,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,SRH,Shikhar Dhawan,8,0,0,0,8
2012,548352,CSK v DC,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,2,CSK,Murali Vijay,8,0,0,0,8
2012,548351,PWI v MI,PWI,MI,"Maharashtra Cricket Association Stadium, Pune",MI,1,PWI,Manhas,8,0,0,0,8
2012,548351,PWI v MI,PWI,MI,"Maharashtra Cricket Association Stadium, Pune",MI,1,PWI,Robin Uthappa,8,0,12,12,32
2012,548351,PWI v MI,PWI,MI,"Maharashtra Cricket Association Stadium, Pune",MI,1,PWI,Sourav Ganguly,8,0,0,0,8
2012,548351,PWI v MI,PWI,MI,"Maharashtra Cricket Association Stadium, Pune",MI,1,PWI,Wayne Parnell,8,0,0,0,8
2012,548351,PWI v MI,PWI,MI,"Maharashtra Cricket Association Stadium, Pune",PWI,2,MI,Robin Peterson,8,0,0,0,8
2012,548351,PWI v MI,PWI,MI,"Maharashtra Cricket Association Stadium, Pune",PWI,2,MI,Thisara Perera,8,0,0,0,8
2012,548350,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",RCB,1,PBKS,Nitin Saini,8,0,0,0,8
2012,548350,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",RCB,1,PBKS,Piyush Chawla,8,0,0,0,8
2012,548350,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",RCB,1,PBKS,substitute_catch,8,0,0,0,8
2012,548350,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",PBKS,2,RCB,Daniel Vettori,8,0,0,0,8
2012,548349,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",RR,1,DC,Kevin Pietersen,8,0,0,0,8
2012,548349,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",RR,1,DC,Naman Ojha,8,0,0,0,8
2012,548349,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",RR,1,DC,Virender Sehwag,16,0,0,0,16
2012,548349,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",DC,2,RR,Owais Shah,8,0,0,0,8
2012,548349,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",DC,2,RR,Rahul Dravid,8,0,0,0,8
2012,548349,RR v DC,RR,DC,"Sawai Mansingh Stadium, Jaipur",DC,2,RR,Shreevats Goswami,8,0,0,0,8
2012,548348,DC v PWI,SRH,PWI,"Barabati Stadium, Cuttack",SRH,1,PWI,Steven Smith,8,0,0,0,8
2012,548348,DC v PWI,SRH,PWI,"Barabati Stadium, Cuttack",PWI,2,SRH,Cameron White,8,0,0,0,8
2012,548348,DC v PWI,SRH,PWI,"Barabati Stadium, Cuttack",PWI,2,SRH,Kumar Sangakkara,16,0,0,0,16
2012,548348,DC v PWI,SRH,PWI,"Barabati Stadium, Cuttack",PWI,2,SRH,substitute_catch,8,0,0,0,8
2012,548347,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,KKR,Brendon McCullum,8,0,0,6,14
2012,548347,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,KKR,Debabrata Das,8,0,0,0,8
2012,548347,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,KKR,Iqbal Abdulla,8,0,0,0,8
2012,548347,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,KKR,Yusuf Pathan,8,0,0,0,8
2012,548347,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,2,CSK,Faf du Plessis,8,0,0,0,8
2012,548347,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,2,CSK,MS Dhoni,8,0,0,0,8
2012,548347,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,2,CSK,Shadab Jakati,8,0,0,0,8
2012,548347,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,2,CSK,Yo Mahesh,8,0,0,0,8
2012,548346,MI v DC,MI,SRH,"Wankhede Stadium, Mumbai",SRH,1,MI,Harbhajan Singh,16,0,0,0,16
2012,548346,MI v DC,MI,SRH,"Wankhede Stadium, Mumbai",SRH,1,MI,James Franklin,8,0,0,0,8
2012,548346,MI v DC,MI,SRH,"Wankhede Stadium, Mumbai",SRH,1,MI,Munaf Patel,16,0,0,0,16
2012,548346,MI v DC,MI,SRH,"Wankhede Stadium, Mumbai",SRH,1,MI,Rohit Sharma,24,0,0,0,28
2012,548346,MI v DC,MI,SRH,"Wankhede Stadium, Mumbai",MI,2,SRH,Daniel Christian,8,0,0,0,8
2012,548346,MI v DC,MI,SRH,"Wankhede Stadium, Mumbai",MI,2,SRH,Ishank Jaggi,8,0,0,0,8
2012,548346,MI v DC,MI,SRH,"Wankhede Stadium, Mumbai",MI,2,SRH,Parthiv Patel,16,0,0,0,16
2012,548345,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",DC,1,RR,Ankeet Chavan,8,0,0,0,8
2012,548345,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",DC,1,RR,Ashok Menaria,8,0,0,0,8
2012,548345,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",DC,1,RR,Brad Hogg,8,0,0,0,8
2012,548345,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",DC,1,RR,Rahul Dravid,16,0,0,0,16
2012,548345,DC v RR,DC,RR,"Arun Jaitley Stadium, Delhi",RR,2,DC,Ajit Agarkar,8,0,0,0,8
2012,548344,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",KKR,1,RCB,Harshal Patel,8,0,0,0,8
2012,548344,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",KKR,1,RCB,KP Appanna,8,0,0,0,8
2012,548344,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",KKR,1,RCB,Tillakaratne Dilshan,8,0,0,0,8
2012,548344,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",RCB,2,KKR,Brendon McCullum,8,0,0,0,8
2012,548344,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",RCB,2,KKR,Gautam Gambhir,8,0,0,0,8
2012,548344,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",RCB,2,KKR,Laxmi Shukla,8,0,0,0,8
2012,548344,KKR v RCB,KKR,RCB,"Eden Gardens, Kolkata",RCB,2,KKR,Rajat Bhatia,8,0,0,0,8
2012,548343,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,1,CSK,Dwayne Bravo,8,0,0,0,8
2012,548343,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,1,CSK,MS Dhoni,8,0,12,0,20
2012,548343,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,1,CSK,Shadab Jakati,8,0,0,0,8
2012,548343,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,1,CSK,Suresh Raina,8,0,0,0,8
2012,548343,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,2,PBKS,David Hussey,8,0,0,0,8
2012,548343,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,2,PBKS,Piyush Chawla,8,0,0,0,8
2012,548343,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,2,PBKS,Shaun Marsh,8,0,0,0,8
2012,548343,CSK v PBKS,CSK,PBKS,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,2,PBKS,substitute_catch,8,0,0,0,8
2012,548342,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,1,MI,Harbhajan Singh,8,0,0,0,8
2012,548342,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,1,MI,Rohit Sharma,8,0,0,0,8
2012,548342,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,1,MI,substitute_catch,8,0,0,0,8
2012,548342,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,2,DC,Ajit Agarkar,8,0,0,0,8
2012,548342,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,2,DC,Irfan Pathan,8,0,0,0,8
2012,548342,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,2,DC,Kevin Pietersen,8,0,0,0,8
2012,548342,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,2,DC,Mahela Jayawardene,16,0,0,6,22
2012,548341,PWI v DC,PWI,SRH,"Maharashtra Cricket Association Stadium, Pune",SRH,1,PWI,Alfonso Thomas,8,0,0,0,8
2012,548341,PWI v DC,PWI,SRH,"Maharashtra Cricket Association Stadium, Pune",SRH,1,PWI,Manish Pandey,8,0,0,6,14
2012,548341,PWI v DC,PWI,SRH,"Maharashtra Cricket Association Stadium, Pune",PWI,2,SRH,Jean-Paul Duminy,8,0,0,0,8
2012,548341,PWI v DC,PWI,SRH,"Maharashtra Cricket Association Stadium, Pune",PWI,2,SRH,Kumar Sangakkara,8,0,0,0,8
2012,548341,PWI v DC,PWI,SRH,"Maharashtra Cricket Association Stadium, Pune",PWI,2,SRH,substitute_catch,16,0,0,0,16
2012,548339,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,MI,Dinesh Karthik,8,0,0,0,8
2012,548339,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,MI,Harbhajan Singh,8,0,0,0,8
2012,548339,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,MI,Munaf Patel,8,0,0,0,8
2012,548339,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,2,PBKS,Azhar Mahmood,16,0,0,0,16
2012,548339,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,2,PBKS,Mandeep Singh,8,0,0,0,8
2012,548339,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,2,PBKS,Nitin Saini,16,0,0,0,16
2012,548339,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,2,PBKS,Shaun Marsh,8,0,0,0,8
2012,548337,PWI v DC,PWI,DC,"Maharashtra Cricket Association Stadium, Pune",PWI,1,DC,Shahbaz Nadeem,8,0,0,0,8
2012,548337,PWI v DC,PWI,DC,"Maharashtra Cricket Association Stadium, Pune",DC,2,PWI,Jesse Ryder,8,0,0,0,8
2012,548336,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",RCB,1,RR,Brad Hodge,16,0,0,0,16
2012,548336,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",RR,2,RCB,Daniel Vettori,8,0,0,0,8
2012,548336,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",RR,2,RCB,Mayank Agarwal,16,0,0,0,16
2012,548336,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",RR,2,RCB,Tillakaratne Dilshan,8,0,0,0,8
2012,548336,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",RR,2,RCB,Vinay Kumar,8,0,0,0,8
2012,548336,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",RR,2,RCB,substitute_catch,8,0,0,0,8
2012,548335,DC v KKR,SRH,KKR,"Barabati Stadium, Cuttack",SRH,1,KKR,Brendon McCullum,8,0,0,0,8
2012,548335,DC v KKR,SRH,KKR,"Barabati Stadium, Cuttack",SRH,1,KKR,Debabrata Das,16,0,0,0,16
2012,548335,DC v KKR,SRH,KKR,"Barabati Stadium, Cuttack",SRH,1,KKR,Gautam Gambhir,8,0,0,0,8
2012,548335,DC v KKR,SRH,KKR,"Barabati Stadium, Cuttack",SRH,1,KKR,Manoj Tiwary,8,0,0,0,8
2012,548335,DC v KKR,SRH,KKR,"Barabati Stadium, Cuttack",KKR,2,SRH,Kumar Sangakkara,8,0,0,0,8
2012,548335,DC v KKR,SRH,KKR,"Barabati Stadium, Cuttack",KKR,2,SRH,Parthiv Patel,8,0,0,0,8
2012,548334,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",MI,1,PBKS,David Miller,8,0,0,6,14
2012,548334,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",MI,1,PBKS,Mandeep Singh,8,0,0,0,8
2012,548334,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",MI,1,PBKS,Nitin Saini,8,0,0,6,14
2012,548334,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",MI,1,PBKS,Siddharth Chitnis,8,0,0,0,8
2012,548334,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",PBKS,2,MI,Ambati Rayudu,8,0,0,0,8
2012,548334,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",PBKS,2,MI,James Franklin,8,0,0,0,8
2012,548334,MI v PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",PBKS,2,MI,Thisara Perera,8,0,0,0,8
2012,548333,DC v PWI,DC,PWI,"Arun Jaitley Stadium, Delhi",PWI,1,DC,Naman Ojha,8,0,0,0,8
2012,548333,DC v PWI,DC,PWI,"Arun Jaitley Stadium, Delhi",PWI,1,DC,Umesh Yadav,8,0,0,0,8
2012,548333,DC v PWI,DC,PWI,"Arun Jaitley Stadium, Delhi",DC,2,PWI,Jesse Ryder,8,0,0,0,8
2012,548333,DC v PWI,DC,PWI,"Arun Jaitley Stadium, Delhi",DC,2,PWI,Sourav Ganguly,8,0,0,0,8
2012,548333,DC v PWI,DC,PWI,"Arun Jaitley Stadium, Delhi",DC,2,PWI,Steven Smith,16,0,0,0,16
2012,548332,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",RR,1,CSK,Doug Bollinger,8,0,0,0,8
2012,548332,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",RR,1,CSK,MS Dhoni,8,0,0,0,8
2012,548332,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",RR,1,CSK,Nuwan Kulasekara,8,0,0,0,8
2012,548332,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",RR,1,CSK,Shadab Jakati,8,0,0,0,8
2012,548332,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,2,RR,Ajinkya Rahane,8,0,0,0,8
2012,548332,CSK v RR,CSK,RR,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,2,RR,Shreevats Goswami,8,12,0,0,20
2012,548331,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,RCB,AB de Villiers,8,0,0,0,8
2012,548331,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,RCB,Virat Kohli,8,0,0,0,8
2012,548331,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,RCB,Zaheer Khan,8,0,0,0,8
2012,548331,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",RCB,2,PBKS,David Hussey,8,0,0,0,8
2012,548331,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",RCB,2,PBKS,Nitin Saini,8,0,0,0,8
2012,548331,PBKS v RCB,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",RCB,2,PBKS,Shaun Marsh,8,0,0,0,8
2012,548330,CSK v PWI,CSK,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,PWI,Angelo Mathews,24,0,0,0,28
2012,548330,CSK v PWI,CSK,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,PWI,Murali Kartik,8,0,0,0,8
2012,548330,CSK v PWI,CSK,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",CSK,1,PWI,Rahul Sharma,8,0,0,0,8
2012,548330,CSK v PWI,CSK,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",PWI,2,CSK,Dwayne Bravo,8,0,0,0,8
2012,548330,CSK v PWI,CSK,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",PWI,2,CSK,Faf du Plessis,8,0,0,0,8
2012,548330,CSK v PWI,CSK,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",PWI,2,CSK,Nuwan Kulasekara,16,0,0,0,16
2012,548330,CSK v PWI,CSK,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",PWI,2,CSK,Ravichandran Ashwin,8,0,0,0,8
2012,548330,CSK v PWI,CSK,PWI,"MA Chidambaram Stadium, Chepauk, Chennai",PWI,2,CSK,S Badrinath,8,0,0,0,8
2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,DC,Mahela Jayawardene,8,0,0,0,8
2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,DC,Naman Ojha,8,0,0,0,8
2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,1,DC,Shahbaz Nadeem,8,0,12,0,20
2012,548329,SRH v DC,SRH,DC,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",DC,2,SRH,Cameron White,8,0,0,0,8
2012,548328,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,KKR,Jacques Kallis,8,0,0,0,8
2012,548328,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,KKR,Manoj Tiwary,8,0,0,0,8
2012,548328,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,KKR,Manvinder  Bisla,16,0,0,6,22
2012,548328,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,1,KKR,Rajat Bhatia,8,0,0,0,8
2012,548328,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",KKR,2,PBKS,Dimitri Mascarenhas,8,0,0,0,8
2012,548327,RCB v PWI,RCB,PWI,"M.Chinnaswamy Stadium, Bengaluru",PWI,1,RCB,Harshal Patel,8,0,0,0,8
2012,548327,RCB v PWI,RCB,PWI,"M.Chinnaswamy Stadium, Bengaluru",PWI,1,RCB,Mayank Agarwal,16,0,0,0,16
2012,548327,RCB v PWI,RCB,PWI,"M.Chinnaswamy Stadium, Bengaluru",PWI,1,RCB,Virat Kohli,8,0,0,0,8
2012,548327,RCB v PWI,RCB,PWI,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,PWI,Manhas,8,0,0,0,8
2012,548327,RCB v PWI,RCB,PWI,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,PWI,Rahul Sharma,8,0,0,0,8
2012,548327,RCB v PWI,RCB,PWI,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,PWI,Robin Uthappa,8,0,0,0,8
2012,548326,RR v DC,RR,SRH,"Sawai Mansingh Stadium, Jaipur",SRH,1,RR,Brad Hodge,8,0,0,0,8
2012,548326,RR v DC,RR,SRH,"Sawai Mansingh Stadium, Jaipur",SRH,1,RR,Dishant Yagnik,8,0,0,0,8
2012,548326,RR v DC,RR,SRH,"Sawai Mansingh Stadium, Jaipur",RR,2,SRH,Abhishek Jhunjhunwala,8,0,0,0,8
2012,548326,RR v DC,RR,SRH,"Sawai Mansingh Stadium, Jaipur",RR,2,SRH,Daniel Christian,8,0,0,0,8
2012,548326,RR v DC,RR,SRH,"Sawai Mansingh Stadium, Jaipur",RR,2,SRH,Jean-Paul Duminy,8,0,0,0,8
2012,548326,RR v DC,RR,SRH,"Sawai Mansingh Stadium, Jaipur",RR,2,SRH,Tushar Mishra,8,0,0,0,8
2012,548325,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",MI,1,DC,Kevin Pietersen,8,0,0,0,8
2012,548325,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",MI,1,DC,Naman Ojha,8,0,0,6,14
2012,548325,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",MI,1,DC,Ross Taylor,16,0,0,0,16
2012,548325,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",MI,1,DC,Umesh Yadav,8,0,0,0,8
2012,548325,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",DC,2,MI,Davy Jacobs,8,0,0,0,8
2012,548325,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",DC,2,MI,Harbhajan Singh,8,0,0,0,8
2012,548325,MI v DC,MI,DC,"Wankhede Stadium, Mumbai",DC,2,MI,Richard Levi,8,0,0,0,8
2012,548324,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",RR,1,RCB,Vinay Kumar,8,0,0,0,8
2012,548324,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,RR,Ajinkya Rahane,16,0,0,0,16
2012,548324,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,RR,Brad Hodge,8,0,0,0,8
2012,548324,RCB v RR,RCB,RR,"M.Chinnaswamy Stadium, Bengaluru",RCB,2,RR,Owais Shah,8,0,0,0,8
2012,548323,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",PBKS,1,KKR,Debabrata Das,8,0,0,0,8
2012,548323,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",PBKS,1,KKR,Manoj Tiwary,8,0,0,0,8
2012,548323,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",PBKS,1,KKR,Manvinder  Bisla,24,0,0,0,28
2012,548323,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",PBKS,1,KKR,Ryan ten Doeschate,8,0,0,0,8
2012,548323,KKR v PBKS,KKR,PBKS,"Eden Gardens, Kolkata",KKR,2,PBKS,Paras Dogra,8,0,0,0,8
2012,548322,PWI v CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",CSK,1,PWI,Ashok Dinda,8,0,0,0,8
2012,548322,PWI v CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",CSK,1,PWI,Murali Kartik,8,0,0,0,8
2012,548322,PWI v CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",CSK,1,PWI,Steven Smith,16,0,0,0,16
2012,548321,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",SRH,1,DC,Mahela Jayawardene,8,0,0,0,8
2012,548321,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",SRH,1,DC,Naman Ojha,8,0,0,6,14
2012,548321,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",SRH,1,DC,Shahbaz Nadeem,8,0,0,0,8
2012,548321,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",SRH,1,DC,Virender Sehwag,16,0,0,0,16
2012,548321,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",SRH,1,DC,Yogesh Nagar,8,0,0,0,8
2012,548321,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",DC,2,SRH,Daniel Christian,8,0,0,0,8
2012,548321,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",DC,2,SRH,Jean-Paul Duminy,8,0,0,0,8
2012,548321,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",DC,2,SRH,Kumar Sangakkara,8,0,0,0,8
2012,548321,DC v SRH,DC,SRH,"Arun Jaitley Stadium, Delhi",DC,2,SRH,Parthiv Patel,8,0,0,0,8
2012,548320,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",RR,1,KKR,Lakshmipathy Balaji,8,0,0,0,8
2012,548320,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",RR,1,KKR,Manoj Tiwary,8,0,0,0,8
2012,548320,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",RR,1,KKR,Manvinder  Bisla,8,12,0,0,20
2012,548320,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",KKR,2,RR,Ajinkya Rahane,8,0,0,0,8
2012,548320,KKR v RR,KKR,RR,"Eden Gardens, Kolkata",KKR,2,RR,Ashok Menaria,8,0,0,0,8
2012,548319,PBKS v PWI,PBKS,PWI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PWI,1,PBKS,Bipul Sharma,8,0,0,0,8
2012,548319,PBKS v PWI,PBKS,PWI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PWI,1,PBKS,David Hussey,8,0,0,6,14
2012,548319,PBKS v PWI,PBKS,PWI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PWI,1,PBKS,Mandeep Singh,8,0,0,0,8
2012,548319,PBKS v PWI,PBKS,PWI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PWI,1,PBKS,Shaun Marsh,8,0,0,0,8
2012,548319,PBKS v PWI,PBKS,PWI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,2,PWI,Steven Smith,16,0,0,0,16
2012,548318,CSK v RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,1,CSK,Dwayne Bravo,16,0,0,0,16
