season,match_id,match_name,home_team,away_team,batting_team,bowling_team,venue,bowling_innings,fullName,overs,total_balls,dots,maidens,conceded,foursConceded,sixesConceded,wickets,economyRate,wides,noballs,LBW,Hitwicket,CaughtBowled,Bowled,Overs_Bowled,Bowling_FP
2013,598059,DC v PBKS,DC,PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,Harmeet Singh,4.0,24,12,0,24,1,1,3,6.0,2,0,0,0,0,0,"[5, 7, 14, 17]",81
2013,598059,DC v PBKS,DC,PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,David Hussey,4.0,24,10,0,14,0,0,0,3.5,0,0,0,0,0,0,"[8, 10, 12, 16]",6
2013,598059,DC v PBKS,DC,PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,Piyush Chawla,2.0,12,6,0,17,2,1,0,8.5,0,0,0,0,0,0,"[9, 11]",0
2013,598059,DC v PBKS,DC,PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,Bhargav Bhatt,2.0,12,4,0,11,1,0,1,5.5,0,0,0,0,0,0,"[13, 15]",29
2013,598059,DC v PBKS,DC,PBKS,PBKS,DC,"Arun Jaitley Stadium, Delhi",2,Irfan Pathan,2.0,12,4,0,26,5,0,1,13.0,1,0,0,0,0,0,"[1, 3]",19
2013,598059,DC v PBKS,DC,PBKS,PBKS,DC,"Arun Jaitley Stadium, Delhi",2,Ashish Nehra,3.0,18,5,0,28,3,1,1,9.33,0,0,0,0,0,0,"[2, 14, 16]",25
2013,598059,DC v PBKS,DC,PBKS,PBKS,DC,"Arun Jaitley Stadium, Delhi",2,Johan Botha,4.0,24,10,0,23,2,0,1,5.75,0,0,0,0,1,0,"[4, 8, 10, 12]",37
2013,598059,DC v PBKS,DC,PBKS,PBKS,DC,"Arun Jaitley Stadium, Delhi",2,Roelof van der Merwe,4.0,24,13,1,17,2,0,1,4.25,0,0,0,0,0,1,"[5, 7, 11, 15]",51
2013,598059,DC v PBKS,DC,PBKS,PBKS,DC,"Arun Jaitley Stadium, Delhi",2,Umesh Yadav,3.0,18,9,0,19,3,0,0,6.33,0,0,0,0,0,0,"[6, 13, 17]",2
2013,598059,DC v PBKS,DC,PBKS,PBKS,DC,"Arun Jaitley Stadium, Delhi",2,Ajit Agarkar,1.0,6,2,0,4,0,0,0,4.0,0,0,0,0,0,0,[9],0
2013,598029,KKR v MI,KKR,MI,KKR,MI,"Eden Gardens, Kolkata",1,Harbhajan Singh,2.0,12,2,0,35,4,2,0,17.5,0,1,0,0,0,0,"[1, 13]",-6
2013,598029,KKR v MI,KKR,MI,KKR,MI,"Eden Gardens, Kolkata",1,Mitchell Johnson,4.0,24,13,0,26,2,1,2,6.5,1,0,0,0,0,0,"[2, 4, 15, 18]",52
2013,598029,KKR v MI,KKR,MI,KKR,MI,"Eden Gardens, Kolkata",1,Lasith Malinga,4.0,24,11,0,25,4,0,2,6.25,0,0,0,0,0,2,"[3, 5, 17, 20]",68
2013,598029,KKR v MI,KKR,MI,KKR,MI,"Eden Gardens, Kolkata",1,Pragyan Ojha,4.0,24,10,0,21,2,0,2,5.25,0,0,0,0,0,0,"[6, 8, 10, 12]",54
2013,598029,KKR v MI,KKR,MI,KKR,MI,"Eden Gardens, Kolkata",1,Kieron Pollard,2.0,12,4,0,14,1,0,0,7.0,0,0,0,0,0,0,"[7, 19]",2
2013,598029,KKR v MI,KKR,MI,KKR,MI,"Eden Gardens, Kolkata",1,Yuzvendra Chahal,4.0,24,9,0,34,3,1,0,8.5,0,0,0,0,0,0,"[9, 11, 14, 16]",0
2013,598029,KKR v MI,KKR,MI,MI,KKR,"Eden Gardens, Kolkata",2,Lakshmipathy Balaji,4.0,24,8,0,24,1,0,0,6.0,0,0,0,0,0,0,"[1, 3, 16, 19]",2
2013,598029,KKR v MI,KKR,MI,MI,KKR,"Eden Gardens, Kolkata",2,Iqbal Abdulla,4.0,24,9,0,35,0,4,0,8.75,0,0,0,0,0,0,"[2, 4, 7, 9]",0
2013,598029,KKR v MI,KKR,MI,MI,KKR,"Eden Gardens, Kolkata",2,Sunil Narine,4.0,24,11,0,17,1,0,3,4.25,0,0,0,0,1,1,"[5, 11, 15, 17]",101
2013,598029,KKR v MI,KKR,MI,MI,KKR,"Eden Gardens, Kolkata",2,Sachithra Senanayake,4.0,24,6,0,50,3,4,1,12.5,0,0,1,0,0,0,"[6, 8, 13, 18]",27
2013,598029,KKR v MI,KKR,MI,MI,KKR,"Eden Gardens, Kolkata",2,Rajat Bhatia,3.5,23,5,0,32,3,1,1,8.34,0,0,0,0,0,0,"[10, 12, 14, 20]",25
2013,598030,CSK v SRH,CSK,SRH,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Mohit Sharma,4.0,24,12,0,33,5,1,2,8.25,0,0,0,0,0,0,"[1, 3, 5, 19]",50
2013,598030,CSK v SRH,CSK,SRH,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Jason Holder,4.0,24,9,0,31,4,0,0,7.75,2,0,0,0,0,0,"[2, 4, 7, 13]",0
2013,598030,CSK v SRH,CSK,SRH,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Ravichandran Ashwin,4.0,24,10,0,21,2,0,1,5.25,1,0,0,0,0,0,"[6, 8, 10, 12]",29
2013,598030,CSK v SRH,CSK,SRH,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Chris Morris,3.0,18,6,0,24,1,1,0,8.0,0,0,0,0,0,0,"[9, 11, 17]",0
2013,598030,CSK v SRH,CSK,SRH,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Dwayne Bravo,4.0,24,9,0,37,5,1,2,9.25,0,0,0,0,1,0,"[14, 16, 18, 20]",58
2013,598030,CSK v SRH,CSK,SRH,SRH,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Ravindra Jadeja,1.0,6,4,0,8,0,1,0,8.0,0,0,0,0,0,0,[15],0
2013,598030,CSK v SRH,CSK,SRH,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",2,Daren Sammy,3.0,18,4,0,31,3,1,0,10.33,1,0,0,0,0,0,"[1, 4, 13]",-2
2013,598030,CSK v SRH,CSK,SRH,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",2,Ishant Sharma,4.0,24,9,0,34,4,0,1,8.5,1,1,0,0,0,0,"[2, 9, 15, 18]",25
2013,598030,CSK v SRH,CSK,SRH,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",2,Dale Steyn,4.0,24,9,0,45,4,3,1,11.25,1,0,0,0,0,0,"[3, 11, 17, 19]",21
2013,598030,CSK v SRH,CSK,SRH,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",2,Karn Sharma,4.0,24,16,1,8,0,0,0,2.0,0,0,0,0,0,0,"[5, 7, 12, 16]",18
2013,598030,CSK v SRH,CSK,SRH,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",2,Amit Mishra,4.0,24,11,0,26,2,1,3,6.5,0,0,0,0,0,0,"[6, 8, 10, 14]",81
2013,598030,CSK v SRH,CSK,SRH,CSK,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",2,Ashish Reddy,0.4,4,1,0,15,2,1,0,22.5,1,0,0,0,0,0,[20],0
2013,598031,KKR v PBKS,KKR,PBKS,PBKS,KKR,"Eden Gardens, Kolkata",1,Lakshmipathy Balaji,4.0,24,11,0,44,5,3,1,11.0,0,0,0,0,0,0,"[1, 3, 13, 20]",23
2013,598031,KKR v PBKS,KKR,PBKS,PBKS,KKR,"Eden Gardens, Kolkata",1,Sachithra Senanayake,4.0,24,9,1,29,4,0,0,7.25,0,0,0,0,0,0,"[2, 4, 6, 16]",12
2013,598031,KKR v PBKS,KKR,PBKS,PBKS,KKR,"Eden Gardens, Kolkata",1,Sunil Narine,4.0,24,10,0,22,2,0,0,5.5,0,0,0,0,0,0,"[5, 14, 17, 19]",4
2013,598031,KKR v PBKS,KKR,PBKS,PBKS,KKR,"Eden Gardens, Kolkata",1,Jacques Kallis,4.0,24,13,0,14,1,0,2,3.5,0,0,0,0,0,0,"[7, 9, 11, 18]",56
2013,598031,KKR v PBKS,KKR,PBKS,PBKS,KKR,"Eden Gardens, Kolkata",1,Sarabjit Ladda,2.0,12,3,0,18,1,1,1,9.0,0,0,0,0,0,1,"[8, 15]",33
2013,598031,KKR v PBKS,KKR,PBKS,PBKS,KKR,"Eden Gardens, Kolkata",1,Rajat Bhatia,2.0,12,2,0,17,2,0,1,8.5,0,0,0,0,0,0,"[10, 12]",25
2013,598031,KKR v PBKS,KKR,PBKS,KKR,PBKS,"Eden Gardens, Kolkata",2,Praveen Kumar,4.0,24,13,0,28,2,2,0,7.0,1,0,0,0,0,0,"[1, 3, 5, 16]",2
2013,598031,KKR v PBKS,KKR,PBKS,KKR,PBKS,"Eden Gardens, Kolkata",2,Azhar Mahmood,4.0,24,13,0,35,3,3,3,8.75,0,0,0,0,0,1,"[2, 4, 14, 18]",87
2013,598031,KKR v PBKS,KKR,PBKS,KKR,PBKS,"Eden Gardens, Kolkata",2,Bhargav Bhatt,3.0,18,8,0,21,3,0,0,7.0,1,0,0,0,0,0,"[6, 8, 10]",2
2013,598031,KKR v PBKS,KKR,PBKS,KKR,PBKS,"Eden Gardens, Kolkata",2,Piyush Chawla,4.0,24,8,0,33,4,1,0,8.25,0,0,0,0,0,0,"[7, 9, 12, 15]",0
2013,598031,KKR v PBKS,KKR,PBKS,KKR,PBKS,"Eden Gardens, Kolkata",2,Harmeet Singh,3.2,20,9,0,24,2,1,1,7.2,0,1,0,0,0,0,"[11, 13, 17, 19]",25
2013,598032,RR v SRH,RR,SRH,SRH,RR,"Sawai Mansingh Stadium, Jaipur",1,Ajit  Chandila,3.0,18,13,0,13,2,0,2,4.33,0,0,0,0,0,0,"[1, 3, 5]",56
2013,598032,RR v SRH,RR,SRH,SRH,RR,"Sawai Mansingh Stadium, Jaipur",1,James Faulkner,4.0,24,13,0,20,2,0,5,5.0,0,0,1,0,0,0,"[2, 4, 15, 19]",153
2013,598032,RR v SRH,RR,SRH,SRH,RR,"Sawai Mansingh Stadium, Jaipur",1,Shane Watson,2.0,12,6,0,16,3,0,0,8.0,1,0,0,0,0,0,"[6, 8]",0
2013,598032,RR v SRH,RR,SRH,SRH,RR,"Sawai Mansingh Stadium, Jaipur",1,Kevon Cooper,4.0,24,8,0,42,5,1,1,10.5,4,0,0,0,0,0,"[7, 10, 17, 20]",23
2013,598032,RR v SRH,RR,SRH,SRH,RR,"Sawai Mansingh Stadium, Jaipur",1,Siddharth Trivedi,3.0,18,7,0,26,2,1,0,8.66,2,0,0,0,0,0,"[9, 11, 13]",0
2013,598032,RR v SRH,RR,SRH,SRH,RR,"Sawai Mansingh Stadium, Jaipur",1,Stuart Binny,4.0,24,10,0,25,2,0,1,6.25,2,0,0,0,0,0,"[12, 14, 16, 18]",27
2013,598032,RR v SRH,RR,SRH,RR,SRH,"Sawai Mansingh Stadium, Jaipur",2,Dale Steyn,4.0,24,16,1,15,2,0,1,3.75,1,0,0,0,0,0,"[1, 3, 5, 17]",43
2013,598032,RR v SRH,RR,SRH,RR,SRH,"Sawai Mansingh Stadium, Jaipur",2,Ishant Sharma,3.0,18,6,0,35,6,1,0,11.66,0,0,0,0,0,0,"[2, 6, 15]",-4
2013,598032,RR v SRH,RR,SRH,RR,SRH,"Sawai Mansingh Stadium, Jaipur",2,Thisara Perera,4.0,24,10,0,34,5,1,1,8.5,0,0,0,0,0,0,"[4, 7, 13, 16]",25
2013,598032,RR v SRH,RR,SRH,RR,SRH,"Sawai Mansingh Stadium, Jaipur",2,Daren Sammy,3.0,18,8,0,17,2,0,0,5.66,0,0,0,0,0,0,"[8, 12, 14]",4
2013,598032,RR v SRH,RR,SRH,RR,SRH,"Sawai Mansingh Stadium, Jaipur",2,Amit Mishra,2.0,12,3,0,20,0,2,0,10.0,0,0,0,0,0,0,"[9, 11]",-2
2013,598032,RR v SRH,RR,SRH,RR,SRH,"Sawai Mansingh Stadium, Jaipur",2,Karn Sharma,1.5,11,1,0,24,3,1,0,13.09,0,0,0,0,0,0,"[10, 18]",0
2013,598033,MI v RCB,MI,RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,Ravi Rampaul,4.0,24,10,0,35,5,1,1,8.75,0,0,0,0,0,0,"[1, 3, 12, 20]",25
2013,598033,MI v RCB,MI,RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,RP Singh,4.0,24,8,0,40,5,1,1,10.0,2,0,0,0,0,0,"[2, 4, 17, 19]",23
2013,598033,MI v RCB,MI,RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,Jaydev Unadkat,4.0,24,9,0,32,2,2,0,8.0,0,0,0,0,0,0,"[5, 8, 10, 14]",0
2013,598033,MI v RCB,MI,RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,Vinay Kumar,4.0,24,12,0,38,4,2,1,9.5,1,0,0,0,0,0,"[6, 9, 16, 18]",25
2013,598033,MI v RCB,MI,RCB,MI,RCB,"Wankhede Stadium, Mumbai",1,Jamaluddin Syed Mohammad,4.0,24,1,0,43,2,2,1,10.75,0,0,0,0,0,1,"[7, 11, 13, 15]",31
2013,598033,MI v RCB,MI,RCB,RCB,MI,"Wankhede Stadium, Mumbai",2,Mitchell Johnson,4.0,24,14,0,27,4,1,0,6.75,0,0,0,0,0,0,"[1, 3, 5, 17]",2
2013,598033,MI v RCB,MI,RCB,RCB,MI,"Wankhede Stadium, Mumbai",2,Lasith Malinga,4.0,24,11,0,25,3,0,0,6.25,0,0,0,0,0,0,"[2, 4, 12, 16]",2
2013,598033,MI v RCB,MI,RCB,RCB,MI,"Wankhede Stadium, Mumbai",2,Dhawal Kulkarni,4.0,24,15,0,19,0,1,3,4.75,3,0,0,0,0,0,"[6, 8, 10, 18]",85
2013,598033,MI v RCB,MI,RCB,RCB,MI,"Wankhede Stadium, Mumbai",2,Harbhajan Singh,4.0,24,10,0,21,0,1,2,5.25,0,0,0,0,0,0,"[7, 9, 11, 13]",54
2013,598033,MI v RCB,MI,RCB,RCB,MI,"Wankhede Stadium, Mumbai",2,Dwayne Smith,2.0,12,5,0,20,3,0,2,10.0,0,1,0,0,0,0,"[14, 20]",48
2013,598033,MI v RCB,MI,RCB,RCB,MI,"Wankhede Stadium, Mumbai",2,Kieron Pollard,2.0,12,2,0,19,2,0,0,9.5,0,0,0,0,0,0,"[15, 19]",0
2013,598034,CSK v KKR,CSK,KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,Yusuf Pathan,2.0,12,2,0,18,0,1,0,9.0,0,0,0,0,0,0,"[1, 15]",0
2013,598034,CSK v KKR,CSK,KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,Mohammed Shami,2.0,12,7,0,20,3,1,0,10.0,1,0,0,0,0,0,"[2, 4]",-2
2013,598034,CSK v KKR,CSK,KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,Lakshmipathy Balaji,4.0,24,4,0,45,5,1,0,11.25,1,0,0,0,0,0,"[3, 12, 18, 20]",-4
2013,598034,CSK v KKR,CSK,KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,Sunil Narine,4.0,24,8,0,35,4,1,1,8.75,0,0,0,0,0,0,"[5, 10, 14, 16]",25
2013,598034,CSK v KKR,CSK,KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,Jacques Kallis,4.0,24,3,0,50,5,2,0,12.5,0,0,0,0,0,0,"[6, 8, 17, 19]",-6
2013,598034,CSK v KKR,CSK,KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,Rajat Bhatia,4.0,24,4,0,31,3,0,1,7.75,0,0,0,0,0,0,"[7, 9, 11, 13]",25
2013,598034,CSK v KKR,CSK,KKR,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",2,Dirk Nannes,4.0,24,10,0,50,4,3,0,12.5,3,1,0,0,0,0,"[1, 7, 16, 18]",-6
2013,598034,CSK v KKR,CSK,KKR,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",2,Mohit Sharma,4.0,24,11,0,23,3,0,1,5.75,0,0,0,0,0,1,"[2, 4, 6, 8]",37
2013,598034,CSK v KKR,CSK,KKR,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",2,Chris Morris,3.0,18,7,0,29,6,0,1,9.66,0,0,0,0,0,1,"[3, 5, 20]",33
2013,598034,CSK v KKR,CSK,KKR,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",2,Ravindra Jadeja,2.0,12,5,0,13,0,1,0,6.5,0,0,0,0,0,0,"[9, 11]",2
2013,598034,CSK v KKR,CSK,KKR,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",2,Ravichandran Ashwin,3.0,18,3,0,26,2,1,0,8.66,0,0,0,0,0,0,"[10, 12, 14]",0
2013,598034,CSK v KKR,CSK,KKR,KKR,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",2,Dwayne Bravo,4.0,24,7,0,37,5,0,1,9.25,3,0,0,0,0,0,"[13, 15, 17, 19]",25
2013,598035,DC v PWI,DC,PWI,DC,PWI,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,Bhuvneshwar Kumar,4.0,24,14,0,30,2,1,0,7.5,4,0,0,0,0,0,"[1, 3, 6, 18]",0
2013,598035,DC v PWI,DC,PWI,DC,PWI,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,Kane Richardson,4.0,24,11,0,38,1,4,0,9.5,1,0,0,0,0,0,"[2, 4, 16, 19]",0
2013,598035,DC v PWI,DC,PWI,DC,PWI,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,Ashok Dinda,4.0,24,14,0,31,5,1,3,7.75,0,0,0,0,0,0,"[5, 10, 17, 20]",79
2013,598035,DC v PWI,DC,PWI,DC,PWI,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,Rahul Sharma,3.0,18,7,0,23,2,1,1,7.66,0,0,0,0,0,0,"[7, 11, 13]",25
2013,598035,DC v PWI,DC,PWI,DC,PWI,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,Luke Wright,1.0,6,0,0,16,1,1,0,16.0,2,0,0,0,0,0,[8],0
2013,598035,DC v PWI,DC,PWI,DC,PWI,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,Yuvraj Singh,2.0,12,3,0,9,0,0,0,4.5,0,0,0,0,0,0,"[9, 15]",6
2013,598035,DC v PWI,DC,PWI,DC,PWI,"Shaheed Veer Narayan Singh International Stadium, Raipur",1,Abhishek Nayar,2.0,12,4,0,15,1,0,1,7.5,1,0,0,0,0,0,"[12, 14]",25
2013,598035,DC v PWI,DC,PWI,PWI,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",2,Irfan Pathan,4.0,24,12,1,29,5,0,2,7.25,0,0,0,0,0,0,"[1, 7, 11, 13]",62
2013,598035,DC v PWI,DC,PWI,PWI,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",2,Umesh Yadav,4.0,24,13,0,24,2,0,2,6.0,1,0,0,0,0,0,"[2, 9, 15, 18]",52
2013,598035,DC v PWI,DC,PWI,PWI,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",2,Morne Morkel,4.0,24,9,0,36,5,0,0,9.0,1,0,0,0,0,0,"[3, 5, 14, 17]",0
2013,598035,DC v PWI,DC,PWI,PWI,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",2,Ashish Nehra,4.0,24,8,0,27,3,0,0,6.75,1,0,0,0,0,0,"[4, 6, 16, 19]",2
2013,598035,DC v PWI,DC,PWI,PWI,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",2,Shahbaz Nadeem,4.0,24,9,0,30,3,1,0,7.5,0,0,0,0,0,0,"[8, 10, 12, 20]",0
2013,598036,RR v RCB,RR,RCB,RCB,RR,"Sawai Mansingh Stadium, Jaipur",1,Ajit  Chandila,4.0,24,5,0,39,6,0,0,9.75,0,0,0,0,0,0,"[1, 7, 9, 11]",0
2013,598036,RR v RCB,RR,RCB,RCB,RR,"Sawai Mansingh Stadium, Jaipur",1,James Faulkner,4.0,24,9,0,42,1,3,0,10.5,3,0,0,0,0,0,"[2, 5, 18, 20]",-2
2013,598036,RR v RCB,RR,RCB,RCB,RR,"Sawai Mansingh Stadium, Jaipur",1,Sreesanth,4.0,24,11,1,35,4,1,1,8.75,0,2,0,0,0,0,"[3, 13, 15, 17]",37
2013,598036,RR v RCB,RR,RCB,RCB,RR,"Sawai Mansingh Stadium, Jaipur",1,Shane Watson,4.0,24,12,0,22,1,1,3,5.5,0,0,0,0,0,0,"[4, 6, 16, 19]",83
2013,598036,RR v RCB,RR,RCB,RCB,RR,"Sawai Mansingh Stadium, Jaipur",1,Siddharth Trivedi,3.0,18,6,0,20,2,0,1,6.66,0,0,0,0,0,1,"[8, 10, 14]",35
2013,598036,RR v RCB,RR,RCB,RCB,RR,"Sawai Mansingh Stadium, Jaipur",1,Stuart Binny,1.0,6,2,0,8,1,0,0,8.0,0,0,0,0,0,0,[12],0
2013,598036,RR v RCB,RR,RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,Ravi Rampaul,4.0,24,14,1,28,2,2,2,7.0,0,0,0,0,0,0,"[1, 3, 15, 18]",64
2013,598036,RR v RCB,RR,RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,RP Singh,4.0,24,5,0,35,4,0,1,8.75,1,0,0,0,0,0,"[2, 11, 13, 19]",25
2013,598036,RR v RCB,RR,RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,Vinay Kumar,3.5,23,7,0,39,5,1,1,10.17,0,0,0,0,0,1,"[4, 6, 17, 20]",31
2013,598036,RR v RCB,RR,RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,Moises Henriques,2.0,12,8,0,6,0,0,1,3.0,1,0,0,0,0,1,"[5, 7]",39
2013,598036,RR v RCB,RR,RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,Murali Kartik,3.0,18,1,0,32,1,2,0,10.66,0,0,0,0,0,0,"[8, 10, 12]",-2
2013,598036,RR v RCB,RR,RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,Jaydev Unadkat,3.0,18,4,0,30,4,0,0,10.0,0,0,0,0,0,0,"[9, 14, 16]",-2
2013,598037,MI v PBKS,MI,PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",1,Praveen Kumar,4.0,24,12,0,24,2,1,1,6.0,1,0,0,0,0,1,"[1, 3, 5, 19]",35
2013,598037,MI v PBKS,MI,PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",1,Azhar Mahmood,4.0,24,10,0,32,3,1,0,8.0,0,0,0,0,0,0,"[2, 4, 6, 17]",0
2013,598037,MI v PBKS,MI,PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",1,Parvinder Awana,4.0,24,10,0,16,0,0,0,4.0,1,0,0,0,0,0,"[7, 9, 11, 15]",6
2013,598037,MI v PBKS,MI,PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",1,Manpreet Gony,4.0,24,8,0,43,5,2,1,10.75,1,1,0,0,0,1,"[8, 12, 16, 18]",31
2013,598037,MI v PBKS,MI,PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",1,Piyush Chawla,2.0,12,4,0,24,2,2,1,12.0,0,0,0,0,0,0,"[10, 13]",21
2013,598037,MI v PBKS,MI,PBKS,MI,PBKS,"Wankhede Stadium, Mumbai",1,David Hussey,2.0,12,3,0,32,2,3,0,16.0,1,0,0,0,0,0,"[14, 20]",-6
2013,598037,MI v PBKS,MI,PBKS,PBKS,MI,"Wankhede Stadium, Mumbai",2,Mitchell Johnson,4.0,24,11,0,29,2,1,2,7.25,3,0,0,0,0,0,"[1, 3, 15, 18]",50
2013,598037,MI v PBKS,MI,PBKS,PBKS,MI,"Wankhede Stadium, Mumbai",2,Lasith Malinga,4.0,24,9,0,39,4,2,1,9.75,1,0,0,0,0,1,"[2, 5, 16, 19]",33
2013,598037,MI v PBKS,MI,PBKS,PBKS,MI,"Wankhede Stadium, Mumbai",2,Dhawal Kulkarni,4.0,24,11,0,44,3,3,2,11.0,1,1,0,0,0,0,"[4, 6, 17, 20]",48
2013,598037,MI v PBKS,MI,PBKS,PBKS,MI,"Wankhede Stadium, Mumbai",2,Pragyan Ojha,3.0,18,8,0,22,2,1,2,7.33,0,0,0,0,0,0,"[7, 9, 11]",50
2013,598037,MI v PBKS,MI,PBKS,PBKS,MI,"Wankhede Stadium, Mumbai",2,Harbhajan Singh,4.0,24,11,0,14,0,0,3,3.5,0,0,0,0,0,0,"[8, 10, 12, 14]",85
2013,598037,MI v PBKS,MI,PBKS,PBKS,MI,"Wankhede Stadium, Mumbai",2,Kieron Pollard,1.0,6,1,0,15,0,2,0,15.0,0,0,0,0,0,0,[13],0
2013,598038,PWI v CSK,PWI,CSK,CSK,PWI,"Maharashtra Cricket Association Stadium, Pune",1,Rahul Sharma,4.0,24,9,0,27,3,0,1,6.75,0,0,0,0,0,0,"[1, 6, 11, 13]",27
2013,598038,PWI v CSK,PWI,CSK,CSK,PWI,"Maharashtra Cricket Association Stadium, Pune",1,Bhuvneshwar Kumar,4.0,24,9,1,24,3,0,0,6.0,0,0,0,0,0,0,"[2, 4, 10, 19]",14
2013,598038,PWI v CSK,PWI,CSK,CSK,PWI,"Maharashtra Cricket Association Stadium, Pune",1,Kane Richardson,4.0,24,7,0,35,2,2,1,8.75,0,0,0,0,0,1,"[3, 5, 14, 17]",33
2013,598038,PWI v CSK,PWI,CSK,CSK,PWI,"Maharashtra Cricket Association Stadium, Pune",1,Ashok Dinda,4.0,24,5,0,41,3,2,0,10.25,0,0,0,0,0,0,"[7, 9, 18, 20]",-2
2013,598038,PWI v CSK,PWI,CSK,CSK,PWI,"Maharashtra Cricket Association Stadium, Pune",1,Abhishek Nayar,3.0,18,3,0,23,1,0,0,7.66,1,0,0,0,0,0,"[8, 12, 15]",0
2013,598038,PWI v CSK,PWI,CSK,CSK,PWI,"Maharashtra Cricket Association Stadium, Pune",1,Luke Wright,1.0,6,2,0,12,1,1,1,12.0,0,0,0,0,0,0,[16],25
2013,598038,PWI v CSK,PWI,CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",2,Ravindra Jadeja,4.0,24,14,0,26,1,2,1,6.5,0,1,0,0,1,0,"[1, 12, 15, 17]",35
2013,598038,PWI v CSK,PWI,CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",2,Albie Morkel,3.0,18,9,0,20,2,1,0,6.66,0,0,0,0,0,0,"[2, 8, 11]",2
2013,598038,PWI v CSK,PWI,CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",2,Mohit Sharma,4.0,24,11,0,21,2,0,3,5.25,1,0,0,0,0,0,"[3, 5, 7, 9]",83
2013,598038,PWI v CSK,PWI,CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",2,Chris Morris,3.0,18,7,0,21,2,0,1,7.0,1,0,0,0,0,0,"[4, 6, 19]",27
2013,598038,PWI v CSK,PWI,CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",2,Ravichandran Ashwin,2.0,12,5,0,20,2,1,0,10.0,0,0,0,0,0,0,"[10, 14]",-2
2013,598038,PWI v CSK,PWI,CSK,PWI,CSK,"Maharashtra Cricket Association Stadium, Pune",2,Dwayne Bravo,4.0,24,10,0,18,0,0,1,4.5,1,0,0,0,0,0,"[13, 16, 18, 20]",31
