match_id,season,match_name,home_team,away_team,venue,bowling_team,batting_team,batting_innings,fullName,batting_position,runs,balls,fours,sixes,strike_rate,Batting_FP
980925,2016,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,KKR,2,Suryakumar Yadav,5,11,9,2,0,122.22,13
980925,2016,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,KKR,2,Yusuf Pathan,6,12,6,2,0,200.0,14
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,RCB,1,Virat Kohli,1,33,30,3,0,110.0,40
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,RCB,1,KL Rahul,2,23,14,2,2,164.28,33
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,RCB,1,AB de Villiers,3,29,21,3,1,138.09,36
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,RCB,1,Shane Watson,4,5,10,0,0,50.0,1
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,RCB,1,Travis Head,5,37,24,2,2,154.16,51
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,RCB,1,Sarfaraz Khan,6,28,18,2,2,155.55,38
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,RCB,1,Stuart Binny,7,1,2,0,0,50.0,1
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,RCB,1,Harshal Patel,8,0,0,0,0,0.0,0
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",MI,RCB,1,Kane Richardson,9,1,1,0,0,100.0,1
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",RCB,MI,2,Rohit Sharma,1,62,44,4,3,140.9,82
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",RCB,MI,2,Parthiv Patel,2,5,6,1,0,83.33,6
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",RCB,MI,2,Ambati Rayudu,3,31,23,5,0,134.78,42
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",RCB,MI,2,Jos Buttler,4,28,14,2,2,200.0,40
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",RCB,MI,2,Kieron Pollard,5,39,19,4,3,205.26,59
980927,2016,MI v RCB,MI,RCB,"Wankhede Stadium, Mumbai",RCB,MI,2,Hardik Pandya,6,2,3,0,0,66.66,2
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",SRH,GL,1,Aaron Finch,1,0,4,0,0,0.0,-2
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",SRH,GL,1,Brendon McCullum,2,18,17,1,1,105.88,21
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",SRH,GL,1,Suresh Raina,3,75,51,9,0,147.05,94
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",SRH,GL,1,Dinesh Karthik,4,8,9,1,0,88.88,9
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",SRH,GL,1,Dwayne Bravo,5,8,12,0,0,66.66,6
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",SRH,GL,1,Ravindra Jadeja,6,14,14,0,0,100.0,14
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",SRH,GL,1,Akshdeep Nath,7,5,10,0,0,50.0,1
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",SRH,GL,1,Dale Steyn,8,1,2,0,0,50.0,1
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",SRH,GL,1,Praveen Kumar,9,1,1,0,0,100.0,1
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",GL,SRH,2,David Warner,1,74,48,9,0,154.16,95
980929,2016,GL v SRH,GL,SRH,"Saurashtra Cricket Association Stadium, Rajkot",GL,SRH,2,Shikhar Dhawan,2,53,41,5,0,129.26,66
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RPS,RCB,1,Virat Kohli,1,80,63,7,2,126.98,99
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RPS,RCB,1,KL Rahul,2,7,10,1,0,70.0,8
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RPS,RCB,1,AB de Villiers,3,83,46,6,4,180.43,111
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RPS,RCB,1,Shane Watson,4,1,1,0,0,100.0,1
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RPS,RCB,1,Sarfaraz Khan,5,2,1,0,0,200.0,2
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Ajinkya Rahane,1,60,46,8,0,130.43,78
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Faf du Plessis,2,2,3,0,0,66.66,2
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Kevin Pietersen,3,0,1,0,0,0.0,-2
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Steven Smith,4,4,3,1,0,133.33,5
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,MS Dhoni,5,41,38,3,0,107.89,48
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Thisara Perera,6,34,13,3,3,261.53,53
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Rajat Bhatia,7,21,11,1,1,190.9,30
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Ravichandran Ashwin,8,0,1,0,0,0.0,0
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Ankit Sharma,9,3,3,0,0,100.0,3
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Murugan Ashwin,10,0,1,0,0,0.0,0
980931,2016,RPS v RCB,RPS,RCB,"Maharashtra Cricket Association Stadium, Pune",RCB,RPS,2,Ishant Sharma,11,0,0,0,0,0.0,0
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,DC,1,Quinton de Kock,1,9,7,2,0,128.57,11
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,DC,1,Shreyas Iyer,2,19,20,1,1,95.0,22
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,DC,1,Sanju Samson,3,60,48,4,2,125.0,76
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,DC,1,Karun Nair,4,5,5,1,0,100.0,6
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,DC,1,Jean-Paul Duminy,5,49,31,3,2,158.06,64
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",MI,DC,1,Pawan Negi,6,10,10,1,0,100.0,11
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,MI,2,Rohit Sharma,1,65,48,7,1,135.41,84
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,MI,2,Parthiv Patel,2,1,4,0,0,25.0,1
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,MI,2,Ambati Rayudu,3,25,23,4,0,108.69,29
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,MI,2,Krunal Pandya,4,36,17,4,2,211.76,54
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,MI,2,Jos Buttler,5,2,6,0,0,33.33,2
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,MI,2,Kieron Pollard,6,19,18,0,1,105.55,21
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,MI,2,Hardik Pandya,7,2,2,0,0,100.0,2
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,MI,2,Harbhajan Singh,8,0,1,0,0,0.0,0
980933,2016,DC v MI,DC,MI,"Arun Jaitley Stadium, Delhi",DC,MI,2,Tim Southee,9,1,1,0,0,100.0,1
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,PBKS,1,Murali Vijay,1,2,3,0,0,66.66,2
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,PBKS,1,Manan Vohra,2,25,23,3,1,108.69,30
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,PBKS,1,Shaun Marsh,3,40,34,3,2,117.64,51
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,PBKS,1,David Miller,4,9,11,1,0,81.81,10
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,PBKS,1,Glenn Maxwell,5,1,2,0,0,50.0,1
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,PBKS,1,Nikhil Naik,6,22,28,1,0,78.57,23
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,PBKS,1,Axar Patel,7,36,17,1,3,211.76,53
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,PBKS,1,Rishi Dhawan,8,3,2,0,0,150.0,3
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",PBKS,SRH,2,David Warner,1,59,31,7,3,190.32,86
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",PBKS,SRH,2,Shikhar Dhawan,2,45,44,4,0,102.27,53
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",PBKS,SRH,2,Aditya Tare,3,0,1,0,0,0.0,-2
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",PBKS,SRH,2,Eoin Morgan,4,25,20,2,1,125.0,29
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",PBKS,SRH,2,Deepak Hooda,5,5,5,0,0,100.0,5
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",PBKS,SRH,2,Moises Henriques,6,5,4,1,0,125.0,6
980935,2016,SRH v PBKS,SRH,PBKS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",PBKS,SRH,2,Naman Ojha,7,2,2,0,0,100.0,2
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",GL,RCB,1,Virat Kohli,1,100,63,11,1,158.73,133
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",GL,RCB,1,Shane Watson,2,6,6,1,0,100.0,7
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",GL,RCB,1,AB de Villiers,3,20,16,2,0,125.0,22
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",GL,RCB,1,KL Rahul,4,51,35,4,3,145.71,71
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",RCB,GL,2,Dwayne Smith,1,32,21,3,2,152.38,47
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",RCB,GL,2,Brendon McCullum,2,42,24,5,2,175.0,61
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",RCB,GL,2,Suresh Raina,3,28,24,3,0,116.66,31
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",RCB,GL,2,Dinesh Karthik,4,50,39,3,0,128.2,61
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",RCB,GL,2,Ravindra Jadeja,5,12,10,0,1,120.0,14
980937,2016,GL v RCB,GL,RCB,"Saurashtra Cricket Association Stadium, Rajkot",RCB,GL,2,Dwayne Bravo,6,4,1,1,0,400.0,5
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,RPS,1,Ajinkya Rahane,1,67,52,4,3,128.84,85
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,RPS,1,Faf du Plessis,2,4,9,0,0,44.44,4
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,RPS,1,Steven Smith,3,31,28,2,0,110.71,37
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,RPS,1,Thisara Perera,4,12,9,0,1,133.33,14
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,RPS,1,Albie Morkel,5,16,9,0,2,177.77,20
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,RPS,1,MS Dhoni,6,23,12,2,1,191.66,33
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",KKR,RPS,1,Rajat Bhatia,7,1,1,0,0,100.0,1
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Robin Uthappa,1,0,1,0,0,0.0,-2
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Gautam Gambhir,2,11,5,2,0,220.0,13
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Suryakumar Yadav,3,60,49,6,2,122.44,78
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Shakib Al Hasan,4,3,9,0,0,33.33,3
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Yusuf Pathan,5,36,27,2,2,133.33,48
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Andre Russell,6,17,11,0,2,154.54,25
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Rajagopal Sathish,7,10,8,0,1,125.0,12
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Piyush Chawla,8,8,5,1,0,160.0,9
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Umesh Yadav,9,7,2,0,1,350.0,9
980939,2016,RPS v KKR,RPS,KKR,"Maharashtra Cricket Association Stadium, Pune",RPS,KKR,2,Sunil Narine,10,0,0,0,0,0.0,0
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,MI,1,Rohit Sharma,1,0,2,0,0,0.0,-2
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,MI,1,Parthiv Patel,2,81,58,10,2,139.65,105
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,MI,1,Ambati Rayudu,3,65,37,4,4,175.67,91
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,MI,1,Jos Buttler,4,24,13,3,1,184.61,35
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,MI,1,Kieron Pollard,5,10,9,0,0,111.11,10
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,MI,1,Hardik Pandya,6,4,2,1,0,200.0,5
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",PBKS,MI,1,Krunal Pandya,7,0,0,0,0,0.0,-2
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,PBKS,2,Murali Vijay,1,19,13,2,1,146.15,25
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,PBKS,2,Manan Vohra,2,7,11,0,0,63.63,5
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,PBKS,2,Shaun Marsh,3,45,34,3,1,132.35,56
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,PBKS,2,Glenn Maxwell,4,56,39,5,1,143.58,73
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,PBKS,2,David Miller,5,30,17,1,2,176.47,45
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,PBKS,2,Nikhil Naik,6,1,3,0,0,33.33,1
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,PBKS,2,Axar Patel,7,0,2,0,0,0.0,-2
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,PBKS,2,Mitchell Johnson,8,1,2,0,0,50.0,1
980941,2016,PBKS v MI,PBKS,MI,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",MI,PBKS,2,Mohit Sharma,9,0,0,0,0,0.0,0
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,David Warner,1,0,4,0,0,0.0,-2
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,Shikhar Dhawan,2,56,53,2,1,105.66,68
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,Aditya Tare,3,8,14,1,0,57.14,5
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,Eoin Morgan,4,0,2,0,0,0.0,-2
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,Deepak Hooda,5,1,9,0,0,11.11,1
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,Moises Henriques,6,1,4,0,0,25.0,1
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,Naman Ojha,7,18,21,0,1,85.71,20
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,Bipul Sharma,8,5,5,0,0,100.0,5
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,Bhuvneshwar Kumar,9,21,8,3,1,262.5,26
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",RPS,SRH,1,Ashish Nehra,10,0,0,0,0,0.0,0
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,RPS,2,Ajinkya Rahane,1,0,5,0,0,0.0,-2
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,RPS,2,Faf du Plessis,2,30,21,3,2,142.85,43
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,RPS,2,Steven Smith,3,46,36,7,0,127.77,57
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,RPS,2,MS Dhoni,4,5,4,1,0,125.0,6
980943,2016,SRH v RPS,SRH,RPS,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",SRH,RPS,2,Saurabh Tiwary,5,0,0,0,0,0.0,-2
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",DC,GL,1,Dwayne Smith,1,53,30,5,3,176.66,78
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",DC,GL,1,Brendon McCullum,2,60,36,6,3,166.66,84
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",DC,GL,1,Suresh Raina,3,2,5,0,0,40.0,2
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",DC,GL,1,Dinesh Karthik,4,19,17,1,1,111.76,22
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",DC,GL,1,Ravindra Jadeja,5,4,7,0,0,57.14,4
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",DC,GL,1,Ishan Kishan,6,2,6,0,0,33.33,2
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",DC,GL,1,Dwayne Bravo,7,7,6,0,0,116.66,7
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",DC,GL,1,James Faulkner,8,22,13,2,0,169.23,28
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",GL,DC,2,Quinton de Kock,1,5,11,1,0,45.45,0
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",GL,DC,2,Sanju Samson,2,1,6,0,0,16.66,1
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",GL,DC,2,Karun Nair,3,9,7,1,0,128.57,10
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",GL,DC,2,Jean-Paul Duminy,4,48,43,3,1,111.62,57
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",GL,DC,2,Rishabh Pant,5,20,17,2,0,117.64,22
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",GL,DC,2,Chris Morris,6,82,32,4,8,256.25,116
980945,2016,DC v GL,DC,GL,"Arun Jaitley Stadium, Delhi",GL,DC,2,Pawan Negi,7,3,4,0,0,75.0,3
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",MI,KKR,1,Robin Uthappa,1,36,20,1,2,180.0,51
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",MI,KKR,1,Gautam Gambhir,2,59,45,6,1,131.11,77
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",MI,KKR,1,Shakib Al Hasan,3,6,4,1,0,150.0,7
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",MI,KKR,1,Suryakumar Yadav,4,21,17,2,0,123.52,23
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",MI,KKR,1,Andre Russell,5,22,16,3,0,137.5,27
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",MI,KKR,1,Chris Lynn,6,10,10,0,0,100.0,10
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",MI,KKR,1,Yusuf Pathan,7,19,8,4,0,237.5,23
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",KKR,MI,2,Rohit Sharma,1,68,49,8,2,138.77,90
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",KKR,MI,2,Parthiv Patel,2,1,2,0,0,50.0,1
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",KKR,MI,2,Ambati Rayudu,3,32,20,5,1,160.0,47
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",KKR,MI,2,Krunal Pandya,4,6,5,1,0,120.0,7
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",KKR,MI,2,Jos Buttler,5,15,15,2,0,100.0,17
980947,2016,MI v KKR,MI,KKR,"Wankhede Stadium, Mumbai",KKR,MI,2,Kieron Pollard,6,51,17,2,6,300.0,79
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",GL,RPS,1,Ajinkya Rahane,1,53,45,5,0,117.77,66
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",GL,RPS,1,Saurabh Tiwary,2,1,2,0,0,50.0,1
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",GL,RPS,1,Steven Smith,3,101,54,8,5,187.03,141
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",GL,RPS,1,MS Dhoni,4,30,18,2,2,166.66,44
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",GL,RPS,1,Thisara Perera,5,3,2,0,0,150.0,3
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",RPS,GL,2,Dwayne Smith,1,63,37,9,1,170.27,88
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",RPS,GL,2,Brendon McCullum,2,43,22,5,2,195.45,62
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",RPS,GL,2,Suresh Raina,3,34,28,2,0,121.42,40
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",RPS,GL,2,Dinesh Karthik,4,33,20,4,0,165.0,45
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",RPS,GL,2,Dwayne Bravo,5,7,6,1,0,116.66,8
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",RPS,GL,2,Ravindra Jadeja,6,0,1,0,0,0.0,-2
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",RPS,GL,2,James Faulkner,7,9,5,1,0,180.0,10
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",RPS,GL,2,Ishan Kishan,8,0,1,0,0,0.0,0
980949,2016,RPS v GL,RPS,GL,"Maharashtra Cricket Association Stadium, Pune",RPS,GL,2,Praveen Kumar,9,0,0,0,0,0.0,0
980951,2016,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",KKR,DC,1,Quinton de Kock,1,1,3,0,0,33.33,1
980951,2016,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",KKR,DC,1,Shreyas Iyer,2,0,1,0,0,0.0,-2
980951,2016,DC v KKR,DC,KKR,"Arun Jaitley Stadium, Delhi",KKR,DC,1,Sanju Samson,3,15,15,2,0,100.0,17
