match_id,precipitation,temperature_2m,relative_humidity_2m,dew_point_2m,rain,wind_speed_100m
1410422,0.0199999995529651,16.745502471923828,56.45027923583984,8.02549934387207,0.0199999995529651,24.88070297241211
1410423,0.800000011920929,14.630000114440918,70.8885269165039,9.149999618530272,0.800000011920929,29.43292617797852
1410424,0.0,17.222999572753906,62.06466674804688,9.852998733520508,0.0,30.85443115234375
1410425,0.2800000309944153,17.508501052856445,56.2274055480957,8.678499221801758,0.2800000309944153,21.380857467651367
1410426,0.1000000014901161,17.220500946044922,54.95174026489258,8.050500869750977,0.1000000014901161,20.4837646484375
1410427,0.0199999995529651,15.493499755859377,58.1596794128418,7.293499946594238,0.0199999995529651,34.46739959716797
1410428,0.0,14.178500175476074,79.05580139160156,10.438501358032228,0.0,15.69590187072754
1410429,0.0,16.605499267578125,70.29280090332031,10.965499877929688,0.0,15.959077835083008
1410430,0.0,16.198001861572266,68.38424682617188,10.058000564575195,0.0,18.28864860534668
1410431,0.0600000023841857,16.336000442504883,82.67756652832031,13.355999946594238,0.0600000023841857,9.67957878112793
1410432,0.0,17.197500228881836,62.66460037231445,9.78749942779541,0.0,12.206586837768556
1410433,0.0,16.083499908447266,71.69086456298828,10.81350040435791,0.0,14.168790817260742
1410434,0.0,15.719998359680176,72.17439270019531,10.690000534057615,0.0,20.60542297363281
1410435,0.1599999964237213,15.188501358032228,80.04497528076172,11.708499908447266,0.1599999964237213,17.562602996826172
1410436,0.2199999988079071,14.463000297546388,78.89482116699219,10.79300022125244,0.2199999988079071,29.16811752319336
1410437,0.0,15.95300006866455,70.62094116210938,10.492999076843262,0.0,33.42552947998047
1410438,0.2199999988079071,16.751001358032227,71.5032730102539,11.381000518798828,0.2199999988079071,25.22257423400879
1410439,0.0199999995529651,16.501001358032227,65.9507064819336,10.031000137329102,0.0199999995529651,25.99101829528809
1410440,0.0199999995529651,16.533498764038086,66.68704986572266,10.183500289916992,0.0199999995529651,30.157772064208984
1410441,0.0399999991059303,17.54050064086914,61.83220291137695,9.980501174926758,0.0399999991059303,25.241697311401367
1410442,0.0,13.619999885559082,67.61949157714844,7.619999885559082,0.0,14.5548734664917
1410444,0.0399999991059303,17.736499786376953,67.44967651367188,11.536500930786133,0.0399999991059303,13.82722282409668
1410446,0.2599999904632568,15.67099952697754,66.26100158691406,9.180999755859377,0.2599999904632568,12.315526008605955
1410448,0.1800000071525573,16.98600196838379,88.29727935791016,15.03600025177002,0.1800000071525573,51.33979034423828
1410449,0.1200000047683715,13.1535005569458,65.11662292480469,6.683499813079834,0.1200000047683715,15.412424087524414
1410450,0.0,12.918001174926758,63.99045944213867,6.208000183105469,0.0,27.752853393554688
1410452,0.0799999982118606,15.681498527526855,60.72418212890625,8.101499557495117,0.0799999982118606,19.133533477783203
1410453,0.0,16.07550048828125,62.11211013793945,8.805499076843262,0.0,27.392898559570312
1410454,0.1400000154972076,14.891000747680664,65.5199966430664,8.480999946594238,0.1400000154972076,17.413543701171875
1410455,0.0600000023841857,15.961000442504885,59.22975540161133,7.991000175476074,0.0600000023841857,22.103458404541016
1410456,0.0600000023841857,16.090999603271484,58.56035614013672,7.951000213623047,0.0600000023841857,21.800207138061523
1410457,0.0799999982118606,17.29850196838379,57.64744186401367,8.84850025177002,0.0799999982118606,21.16522026062012
1410458,1.5600000619888306,16.003498077392578,72.64692687988281,11.043499946594238,1.5600000619888306,24.337343215942383
1410459,0.0,15.616000175476074,85.17431640625,13.126001358032228,0.0,33.37922668457031
1410461,0.0199999995529651,15.988499641418455,80.36871337890625,12.508501052856444,0.0199999995529651,21.00847625732422
1410462,0.0,17.96649932861328,63.0295295715332,10.696500778198242,0.0,7.88521671295166
1410463,0.2400000095367431,16.900501251220703,72.7541275024414,11.870500564575195,0.2400000095367431,15.812835693359377
1410464,0.0199999995529651,12.783499717712402,80.96402740478516,9.583499908447266,0.0199999995529651,13.443641662597656
1410465,0.0,12.15999984741211,82.2171630859375,9.15999984741211,0.0,19.98870658874512
1410466,0.7799999713897705,14.26550006866455,88.73713684082031,12.405500411987305,0.7799999713897705,5.029435634613037
1410467,0.0,15.093000411987305,69.73756408691406,9.503000259399414,0.0,13.294570922851562
1410468,0.0199999995529651,13.402997970581056,80.54542541503906,10.02299976348877,0.0199999995529651,17.247282028198242
1410470,0.0199999995529651,12.907999992370604,79.1461181640625,9.347999572753906,0.0199999995529651,14.824490547180176
1410471,0.0,14.458500862121582,80.95570373535156,11.13849925994873,0.0,12.48133373260498
1410472,0.0399999991059303,12.797499656677246,87.64122009277344,10.787500381469728,0.0399999991059303,12.530369758605955
1410473,0.0600000023841857,17.105998992919922,70.64118957519531,11.72599983215332,0.0600000023841857,17.76614761352539
1410474,0.1400000154972076,15.059999465942385,83.81845092773438,12.329999923706056,0.1400000154972076,15.11595344543457
1410475,0.0,20.03849983215332,54.23869705200195,10.49850082397461,0.0,20.31420516967773
1410476,0.0,18.84650039672852,56.0122299194336,9.876500129699709,0.0,13.268964767456056
1410477,0.0,18.51300048828125,62.23577117919922,11.143000602722168,0.0,16.449460983276367
1410478,0.0799999982118606,18.217998504638672,65.36690521240234,11.607999801635742,0.0799999982118606,12.933405876159668
1410479,0.0600000023841857,18.78750228881836,58.6357307434082,10.507498741149902,0.0600000023841857,12.323675155639648
1410480,0.0,19.0004997253418,59.79605102539063,10.99049949645996,0.0,13.736791610717772
1410481,0.0,17.46299934387207,79.46476745605469,13.80299949645996,0.0,17.33280372619629
1410482,0.0,18.61100196838379,75.00226593017578,14.021000862121582,0.0,15.023195266723633
1410483,0.0,21.10849952697754,66.94001770019531,14.578500747680664,0.0,19.584003448486328
1410484,0.0,20.751001358032227,73.62760162353516,15.731000900268556,0.0,19.573631286621094
1410485,0.0,18.818500518798828,80.9178466796875,15.34850025177002,0.0,14.944059371948242
1410486,0.0,20.92350196838379,69.60762023925781,14.913500785827637,0.0,16.818721771240234
1410487,0.0,23.54050064086914,60.96085357666016,15.360501289367676,0.0,15.816143989562988
1410488,0.0,21.83550071716309,77.73241424560547,17.625499725341797,0.0,13.626556396484377
1410489,0.0,19.72549819946289,81.73258972167969,16.475500106811523,0.0,18.975187301635746
1410490,0.0,19.092998504638672,80.74189758300781,15.613000869750977,0.0,19.693151473999023
1410491,0.0,22.632999420166016,65.07423400878906,15.652999877929688,0.0,20.04478073120117
1410492,0.0,21.34100151062012,75.57437896728516,16.681001663208008,0.0,14.32544994354248
1410493,0.0,18.40600204467773,86.85665893554688,16.166000366210938,0.0,19.49398803710937
1410494,0.0,22.19750022888184,71.368896484375,16.637500762939453,0.0,18.243087768554688
1410495,0.0,21.903499603271484,75.2856216430664,17.2135009765625,0.0,18.21337509155273
1410496,0.0,17.273500442504883,78.32413482666016,13.393499374389648,0.0,16.167057037353516
1410497,0.1800000071525573,15.296000480651855,80.39388275146484,11.906000137329102,0.1800000071525573,19.40230941772461
1410498,0.0,17.430999755859375,91.25938415527344,15.981000900268556,0.0,36.73735046386719
1410499,0.0,19.18750190734864,81.01778411865234,15.807499885559082,0.0,27.645782470703125
1410500,0.0,16.167499542236328,63.82624435424805,9.297499656677246,0.0,26.958927154541016
1410501,0.0,16.477500915527344,60.73760223388672,8.837499618530273,0.0,26.555688858032227
1410502,0.0,12.607500076293944,75.56316375732422,8.367500305175781,0.0,25.84392738342285
1423080,0.0,12.24799919128418,73.90546417236328,7.708000183105469,0.0,28.15950584411621
693009,0.0600000023841857,16.91299819946289,78.2582015991211,13.042999267578123,0.0600000023841857,17.815582275390625
693013,0.0,16.795499801635742,71.24943542480469,11.545499801635742,0.0,20.757783889770508
693015,0.0,18.460498809814453,70.0682144165039,12.850500106811523,0.0,13.290422439575195
693017,0.0,16.644001007080078,63.64361572265625,9.71399974822998,0.0,26.316280364990234
693021,0.0,14.65399932861328,78.86842346191406,10.983999252319336,0.0,14.817835807800291
693023,0.0,20.51700019836425,57.32537078857422,11.78700065612793,0.0,6.969075202941895
693025,0.0,20.12700080871582,62.407752990722656,12.666999816894531,0.0,12.182397842407228
693027,0.0,15.016499519348145,66.78260040283203,8.786500930786133,0.0,22.66880226135254
693029,0.0,18.223499298095703,62.33519744873047,10.893500328063965,0.0,22.51178550720215
693031,0.0399999991059303,13.51300048828125,71.7192153930664,8.342999458312988,0.0399999991059303,23.739389419555664
693033,0.4599999785423279,13.343500137329102,83.18296813964844,10.53350067138672,0.4599999785423279,30.100866317749023
693035,0.0,12.399499893188477,72.12677001953125,7.459500312805176,0.0,24.3359489440918
693037,0.0,12.916999816894531,76.0772705078125,8.776998519897461,0.0,23.3546142578125
693041,0.0399999991059303,12.182500839233398,80.90754699707031,8.922500610351562,0.0399999991059303,24.204463958740234
693043,0.0,13.125500679016112,77.71256256103516,9.195500373840332,0.0,22.30337905883789
693045,0.6399999856948853,12.788500785827637,85.36126708984375,10.38849925994873,0.6399999856948853,29.62811851501465
693047,0.0,13.981999397277832,58.748321533203125,6.031999588012695,0.0,18.89597511291504
693049,0.0,11.86400032043457,73.7412338256836,7.303999900817871,0.0,22.9896240234375
693053,0.0,12.614500045776367,79.90462493896484,9.13450050354004,0.0,25.090723037719727
693055,0.0,13.383000373840332,75.67701721191406,9.133000373840332,0.0,11.976068496704102
693057,0.0,13.974000930786133,79.83009338378906,10.52400016784668,0.0,16.146400451660156
693059,0.0,14.395500183105469,73.87007904052734,9.77549934387207,0.0,10.05108642578125
693061,0.0,12.886999130249023,72.65928649902344,8.017000198364258,0.0,16.012880325317383
693063,0.0,13.455500602722168,69.6631851196289,7.95550012588501,0.0,10.041254043579102
693065,0.0,13.73650074005127,76.59910583496094,9.5964994430542,0.0,3.991217851638794
693067,0.0,13.923998832702637,76.8564682006836,9.923999786376951,0.0,16.817766189575195
693069,0.0,17.99049949645996,59.49306488037109,9.950499534606934,0.0,10.51088809967041
693071,0.0,12.273999214172363,72.8134765625,7.444000244140625,0.0,17.0656681060791
693073,0.0,19.063501358032227,61.42070770263672,11.463499069213867,0.0,35.9752197265625
693075,0.0,16.8070011138916,68.41140747070312,10.937000274658203,0.0,30.91364479064941
693077,0.0,17.886999130249023,68.94526672363281,12.09699821472168,0.0,35.011009216308594
693079,0.0,18.37049865722656,62.08956146240234,10.95050048828125,0.0,29.29868507385254
693081,0.0,16.87649917602539,67.58763122558594,10.796501159667969,0.0,32.71637725830078
693085,0.0,16.38249969482422,68.70635986328125,10.592500686645508,0.0,28.8315544128418
693087,0.0,16.42449951171875,73.00218200683594,11.564499855041504,0.0,33.30571365356445
693089,0.0,18.835498809814453,60.30754470825195,10.965500831604004,0.0,19.298952102661133
693091,0.1400000005960464,17.918498992919922,66.64066314697266,11.578500747680664,0.1400000005960464,22.044170379638672
693093,0.0,17.2445011138916,70.122802734375,11.624500274658203,0.0,11.256518363952637
693095,0.2400000095367431,18.24300003051757,78.9677963256836,14.492999076843262,0.2400000095367431,14.182413101196287
693097,0.0,18.29349899291992,67.4607162475586,12.123499870300291,0.0,24.127338409423828
693099,0.0,17.79400062561035,72.03792572021484,12.684000015258787,0.0,22.078500747680664
693101,0.0,18.159500122070312,73.61521911621094,13.289499282836914,0.0,15.349565505981444
693103,0.0,19.756999969482425,66.70008087158203,13.267000198364258,0.0,16.92636489868164
693105,0.0,16.596500396728516,80.58495330810547,13.186500549316406,0.0,16.966638565063477
693107,0.1800000071525573,17.252500534057617,83.20327758789062,14.332501411437988,0.1800000071525573,14.720805168151855
693109,0.0,18.425500869750977,73.66310119628906,13.565500259399414,0.0,15.971699714660645
693113,0.0,15.847000122070312,74.0184097290039,11.106999397277832,0.0,13.209806442260742
693115,0.0,16.540498733520508,69.18755340576172,10.86050033569336,0.0,14.899856567382812
693117,0.0,17.058002471923828,69.5727310180664,11.44800090789795,0.0,12.015569686889648
693119,0.0,18.08299827575684,64.87653350830078,11.253000259399414,0.0,20.27552795410156
693121,0.0,17.93400001525879,72.97071075439453,12.983999252319336,0.0,16.007328033447266
693123,0.0,20.18550109863281,59.06729888916016,11.86549949645996,0.0,14.96033000946045
693125,0.0,13.766499519348145,80.76033020019531,10.42650032043457,0.0,19.826549530029297
693127,0.0,14.733999252319336,76.02771759033203,10.544000625610352,0.0,16.713916778564453
693129,0.0,16.98550033569336,66.32807922363281,10.605499267578123,0.0,15.47929573059082
693131,0.0,15.63450050354004,69.87102508544922,10.104500770568848,0.0,14.5171480178833
693133,0.0,16.263999938964844,65.7619400024414,9.814000129699709,0.0,19.00838851928711
693135,0.0,17.483999252319336,61.680694580078125,9.904000282287598,0.0,11.068215370178224
693137,0.2000000029802322,17.26700210571289,59.192604064941406,8.907000541687012,0.2000000029802322,16.48455047607422
693139,0.5600000023841858,16.41349983215332,72.72319793701172,11.493499755859377,0.5600000023841858,25.75288772583008
693141,0.3000000119209289,14.389500617980955,83.3442153930664,11.51949977874756,0.3000000119209289,10.12596321105957
693145,0.0,16.55699920654297,66.24818420410156,10.12700080871582,0.0,23.025320053100582
693147,0.0,15.366999626159668,78.40974426269531,11.607000350952148,0.0,26.422195434570312
693151,0.0600000023841857,13.88249969482422,83.30252075195312,11.05250072479248,0.0600000023841857,13.901182174682615
693153,0.7000000476837158,15.708500862121582,79.24565124511719,12.118499755859377,0.7000000476837158,21.554393768310547
693155,0.3199999928474426,14.492999076843262,75.55120849609375,10.222999572753906,0.3199999928474426,19.95943260192871
693157,0.1400000005960464,13.92400074005127,70.21148681640625,8.564000129699707,0.1400000005960464,26.325836181640625
693159,0.0799999982118606,16.94550132751465,70.171142578125,11.455499649047852,0.0799999982118606,12.374366760253906
693161,0.0,19.157001495361328,60.1375617980957,11.056999206542969,0.0,21.2624454498291
693163,0.0199999995529651,18.93550109863281,64.18705749511719,12.005498886108398,0.0199999995529651,27.314361572265625
693165,0.0,22.03799819946289,52.31856155395508,11.74799919128418,0.0,27.288055419921875
693167,0.0,19.039501190185547,70.84358978271484,13.529500007629396,0.0,27.526546478271484
693173,0.0,20.1304988861084,66.390380859375,13.570501327514648,0.0,32.00811767578125
693179,0.0,19.275501251220703,67.70674133300781,13.055500984191896,0.0,31.751184463500977
693181,0.0,18.78449821472168,70.25382995605469,13.164499282836914,0.0,29.849254608154297
693183,0.2400000095367431,17.428499221801758,84.25602722167969,14.688499450683594,0.2400000095367431,31.48958206176757
693185,0.3199999928474426,17.784000396728516,58.06037521362305,9.303999900817873,0.3199999928474426,25.44771194458008
693187,0.0399999991059303,18.33550071716309,50.94338607788086,7.975500583648682,0.0399999991059303,17.5913143157959
693189,0.0600000023841857,17.390499114990234,56.65454864501953,8.690500259399414,0.0600000023841857,21.06912612915039
693191,0.0,15.078001022338867,69.66694641113281,9.508000373840332,0.0,27.514328002929688
693193,0.0,19.573501586914062,75.46043395996094,15.053500175476074,0.0,24.99300765991211
693195,0.0,19.019500732421875,75.35147857666016,14.409500122070312,0.0,16.90410614013672
693197,0.0,18.08700180053711,82.91493225097656,15.086999893188477,0.0,13.41132640838623
693199,0.0,17.807003021240234,82.44105529785156,14.746999740600586,0.0,6.979315280914307
693201,0.0,21.29050064086914,63.747314453125,14.100500106811523,0.0,17.322072982788086
693203,0.0,18.413997650146484,73.41889953613281,13.5339994430542,0.0,12.119120597839355
693205,0.0,19.38800048828125,71.39302062988281,14.008000373840332,0.0,17.49837875366211
693207,0.0,19.694000244140625,67.06951904296875,13.374000549316406,0.0,14.064724922180176
693209,0.0,21.79549789428711,68.83726501464844,15.805500984191896,0.0,8.827434539794922
693211,0.0,19.080501556396484,63.378692626953125,11.96049976348877,0.0,32.2430534362793
693213,0.0,18.12700080871582,79.88636779785156,14.587000846862791,0.0,23.67950820922852
693215,0.0,21.08700180053711,71.10274505615234,15.566999435424805,0.0,20.64754867553711
693217,0.0,19.90399932861328,79.9930419921875,16.284000396728516,0.0,15.713415145874023
693219,0.0,23.6195011138916,59.584205627441406,15.129499435424805,0.0,19.2193546295166
693221,0.0,20.63549995422364,80.23499298095703,17.085500717163086,0.0,27.30827713012696
693223,0.0,26.760498046875,51.9666748046875,15.980499267578123,0.0,19.40523910522461
693225,0.0199999995529651,21.30649948120117,82.9204330444336,18.21649932861328,0.0199999995529651,22.556690216064453
693227,0.0,24.713497161865234,57.708595275878906,15.813501358032228,0.0,16.39860725402832
693229,0.0,23.564498901367188,73.90436553955078,18.59449958801269,0.0,7.451469421386719
693231,0.0600000023841857,20.333999633789062,69.8340835571289,14.593999862670898,0.0600000023841857,12.725810050964355
693233,0.0,22.722999572753903,61.9214096069336,15.042999267578123,0.0,17.24165153503418
693235,0.0,23.08349800109864,56.20088958740234,13.873499870300291,0.0,15.47791862487793
693237,0.0,19.93549919128418,77.94892120361328,15.895500183105469,0.0,24.86029624938965
693239,0.0,20.729501724243164,68.00284576416016,14.529500007629396,0.0,29.788333892822266
693241,0.0,22.19700050354004,55.6037712097168,12.74700164794922,0.0,24.072853088378903
693243,0.0,20.586498260498047,67.62445068359375,14.256500244140623,0.0,26.631088256835938
693245,0.5399999618530273,23.183502197265625,68.07292175292969,16.87350082397461,0.5399999618530273,9.808671951293944
693247,0.1599999964237213,22.9739990234375,68.64509582519531,16.854000091552734,0.1599999964237213,8.6117582321167
693249,0.0399999991059303,23.715499877929688,56.7266845703125,14.595499992370604,0.0399999991059303,17.64068603515625
693251,0.0,21.41550064086914,64.6158447265625,14.415499687194824,0.0,18.70429229736328
693253,0.0,19.583999633789062,75.92606353759766,15.20400047302246,0.0,11.245315551757812
693255,0.0199999995529651,22.847999572753903,56.34733963012695,13.657999992370604,0.0199999995529651,20.021684646606445
693257,0.0399999991059303,20.95549964904785,72.14173126220703,15.655499458312988,0.0399999991059303,17.581825256347656
693259,0.0,20.36449813842773,78.51405334472656,16.474498748779297,0.0,18.405780792236328
693261,1.2200000286102295,18.24650001525879,81.33140563964844,14.956500053405762,1.2200000286102295,19.656475067138672
693263,0.0799999982118606,20.677000045776367,71.78373718261719,15.397000312805176,0.0799999982118606,28.28606033325196
693265,0.0,19.57550048828125,71.0989990234375,14.175498962402344,0.0,28.147289276123047
693267,0.0,20.64299964904785,44.97560119628906,8.27299976348877,0.0,32.55862808227539
693269,0.0600000023841857,14.518000602722168,54.77310943603516,5.498000144958496,0.0600000023841857,23.3562126159668
693271,0.1000000014901161,14.63800048828125,57.21554565429688,6.208000659942627,0.1000000014901161,24.64831924438477
693273,0.0,11.82800006866455,72.5023422241211,6.998000144958496,0.0,22.055776596069336
804447,0.2400000095367431,13.044000625610352,67.88595581054688,7.144000053405762,0.2400000095367431,32.85203552246094
804449,0.0,12.5285005569458,71.52262878417969,7.448500156402588,0.0,23.3365421295166
804451,0.0,11.37399959564209,81.15504455566406,8.223999977111816,0.0,25.069351196289062
804453,0.0,12.184500694274902,73.5537338256836,7.554499626159668,0.0,22.355348587036133
804455,0.1000000014901161,12.306500434875488,76.49644470214844,8.226499557495117,0.1000000014901161,27.73496627807617
804457,0.1599999964237213,12.692998886108398,72.78217315673828,7.872999668121338,0.1599999964237213,30.76108360290528
804459,0.0,12.956998825073242,69.13795471191406,7.376999855041504,0.0,24.203044891357425
804461,0.1400000005960464,12.275500297546388,75.15031433105469,7.95550012588501,0.1400000005960464,29.76984596252441
804463,0.0,14.505498886108398,54.06769943237305,5.315499305725098,0.0,24.09828758239746
804465,0.0,12.756999015808104,68.01213073730469,6.987000465393066,0.0,25.353927612304688
804467,0.0,14.288000106811523,84.25335693359375,11.63800048828125,0.0,22.572622299194336
804469,0.0,13.633999824523926,88.46212005615234,11.753999710083008,0.0,22.293270111083984
804471,0.0,14.684000015258787,82.55754089355469,11.693999290466309,0.0,17.96535873413086
804473,0.0,11.616499900817873,89.25993347167969,9.906499862670898,0.0,23.3179874420166
804475,0.0199999995529651,15.970499992370604,77.48410034179688,11.99049949645996,0.0199999995529651,22.67061424255371
804477,0.0,13.992999076843262,84.30714416503906,11.352999687194824,0.0,24.85724639892578
804481,0.0,15.59850025177002,78.15633392333984,11.778499603271484,0.0,18.5464096069336
804483,0.0,12.55049991607666,51.40720748901367,2.7204997539520264,0.0,27.885417938232425
804485,0.0,13.407000541687012,49.17758941650391,2.8470001220703125,0.0,25.38750648498535
804487,0.0,9.24250030517578,68.22745513916016,3.662499904632568,0.0,31.75959205627441
804489,0.0199999995529651,9.404001235961914,66.30937194824219,3.433999538421631,0.0199999995529651,29.13315773010254
804491,0.0,10.425500869750977,64.2365951538086,3.945499897003174,0.0,28.43303871154785
804493,0.0,10.553998947143556,62.88267135620117,3.77400016784668,0.0,29.717517852783203
804495,0.3800000250339508,11.916000366210938,62.6762580871582,5.016000270843506,0.3800000250339508,27.7864933013916
804497,0.0,9.659500122070312,64.21220397949219,3.179500102996826,0.0,29.49643325805664
804499,0.0,11.446999549865724,62.4884147644043,4.506999969482422,0.0,27.33066749572754
804501,0.0,11.425500869750977,61.0215950012207,4.165499687194824,0.0,27.738788604736328
804503,0.0,11.642999649047852,55.32576751708984,2.953000068664551,0.0,38.39522552490234
804505,0.0,11.593500137329102,52.87628173828125,2.2934999465942383,0.0,38.915077209472656
804507,0.0,15.804000854492188,58.7252082824707,7.683999538421631,0.0,22.04333877563477
804509,0.0,12.982500076293944,59.897422790527344,5.352499961853027,0.0,31.67564392089844
804511,0.0,11.564000129699709,68.53715515136719,5.953999996185303,0.0,37.41733551025391
804513,0.0,19.76599884033203,60.899391174316406,11.9660005569458,0.0,28.16030502319336
804515,0.0,14.099499702453612,62.74788665771485,7.099499702453613,0.0,31.1745548248291
804517,0.0,13.902999877929688,59.326171875,6.092999458312988,0.0,31.584857940673828
804519,0.0,13.523500442504885,60.07905960083008,5.893499851226807,0.0,30.298236846923828
804521,0.0,16.237001419067383,60.86325073242188,8.666999816894531,0.0,29.671396255493164
804523,0.0,12.545499801635742,66.32221984863281,6.42549991607666,0.0,29.90998268127441
804525,0.0,13.92400074005127,57.4453353881836,5.644000053405762,0.0,56.991737365722656
804527,0.0,15.785499572753906,45.91767883300781,4.135500431060791,0.0,20.007099151611328
804529,0.0,15.455500602722168,72.38602447509766,10.455499649047852,0.0,30.93423080444336
804531,0.0,16.199501037597656,60.36181640625,8.349499702453613,0.0,27.592926025390625
804533,0.3000000119209289,17.257999420166016,79.95277404785156,13.727999687194824,0.3000000119209289,20.152530670166016
804535,0.0,14.233999252319336,73.33155822753906,9.404000282287598,0.0,14.945202827453612
804537,0.6800000071525574,19.028499603271484,83.6086196899414,16.118499755859375,0.6800000071525574,14.117199897766112
804539,0.2000000029802322,19.194499969482425,87.98033142089844,17.144498825073242,0.2000000029802322,13.355567932128906
804541,0.0199999995529651,17.706499099731445,73.25184631347656,12.796499252319336,0.0199999995529651,13.379295349121094
804543,0.1799999922513961,17.960500717163086,78.16040802001953,14.090499877929688,0.1799999922513961,22.968753814697266
804547,0.2800000309944153,16.91699981689453,92.86878204345705,15.746999740600586,0.2800000309944153,15.98005485534668
804549,0.0,14.20400047302246,88.6556396484375,12.354000091552734,0.0,15.650894165039062
804551,0.0,17.78799819946289,55.4434700012207,8.727999687194824,0.0,18.621591567993164
804555,0.0,10.85550022125244,75.71171569824219,6.725499629974365,0.0,20.45706558227539
804557,0.0,12.542500495910645,67.57946014404297,6.662499904632568,0.0,29.06148147583008
804559,0.0,16.074501037597656,66.79780578613281,9.664499282836914,0.0,8.662253379821777
804561,0.0,11.92650032043457,75.75309753417969,7.726500034332275,0.0,28.669998168945312
804563,0.0,17.707000732421875,49.74346923828125,6.897000312805176,0.0,22.399333953857425
804565,0.0,13.727999687194824,68.80931091308594,8.07800006866455,0.0,21.133514404296875
804567,0.0,15.495500564575195,64.4641342163086,8.755499839782715,0.0,22.8259334564209
804569,0.0,17.378498077392578,61.32495880126953,9.78849983215332,0.0,22.43768882751465
804571,0.0,17.784000396728516,60.271392822265625,9.843999862670898,0.0,23.86267852783203
804573,0.0,14.29949951171875,66.67903137207031,8.159500122070312,0.0,24.52217102050781
804575,0.0,16.317001342773438,62.2943000793457,9.01699924468994,0.0,21.053932189941406
804577,0.0,16.265501022338867,62.655555725097656,9.10550022125244,0.0,22.063135147094727
804579,0.0,12.255498886108398,77.42822265625,8.405499458312988,0.0,26.57655906677246
804581,0.0,15.657999992370604,54.79117584228516,6.567999839782715,0.0,28.73296546936035
804583,0.0,14.96399974822998,67.6874008178711,9.0339994430542,0.0,35.227317810058594
804585,0.2800000309944153,16.5939998626709,83.82533264160156,13.824000358581545,0.2800000309944153,7.441381931304932
804587,0.0,16.88249969482422,81.50465393066406,13.662500381469728,0.0,24.84567070007324
804589,0.0199999995529651,19.19550132751465,71.56227111816406,13.905499458312988,0.0199999995529651,26.973709106445312
804591,0.0,15.003999710083008,83.4866714477539,12.21399974822998,0.0,31.20576858520508
804593,0.0,17.498498916625977,78.30116271972656,13.65850067138672,0.0,25.310523986816406
804595,0.0799999982118606,15.696499824523926,88.5150375366211,13.786500930786133,0.0799999982118606,19.18951416015625
804597,0.0199999995529651,19.40049934387207,72.12922668457031,14.150500297546388,0.0199999995529651,25.98141860961914
804601,0.0600000023841857,18.675500869750977,73.2559814453125,13.76550006866455,0.0600000023841857,23.7751522064209
804603,0.0,20.613000869750977,46.06752014160156,8.592999458312988,0.0,23.815488815307617
804605,0.0799999982118606,18.333499908447266,72.53582763671875,13.293499946594238,0.0799999982118606,24.762773513793945
804607,0.0,27.33699989318848,54.82514572143555,17.367000579833984,0.0,22.00645065307617
804609,0.0,20.0570011138916,65.51290130615234,13.386999130249023,0.0,20.28750228881836
804611,0.0,20.1879997253418,57.57931518554688,11.437999725341797,0.0,33.44401550292969
804613,0.0,17.20400047302246,70.85966491699219,11.833999633789062,0.0,22.969745635986328
804615,2.120000123977661,21.17399978637696,68.83976745605469,14.994000434875488,2.120000123977661,32.167938232421875
804617,0.0,18.526500701904297,60.27201461791992,10.646499633789062,0.0,36.91260147094727
804619,0.0,17.72300148010254,64.7704086303711,10.752999305725098,0.0,31.28911399841309
804621,0.0199999995529651,23.883501052856445,53.16902542114258,13.633499145507812,0.0199999995529651,28.887508392333984
804623,0.5800000429153442,19.29700088500977,71.2259750366211,13.826998710632324,0.5800000429153442,30.56221389770508
804625,3.0199999809265137,19.83699989318848,71.84284973144531,14.496999740600586,3.0199999809265137,34.363006591796875
804627,0.0,23.550498962402344,52.499290466308594,13.270500183105469,0.0,28.204004287719727
804629,0.0799999982118606,18.37049865722656,61.88833618164063,10.720499992370604,0.0799999982118606,24.857664108276367
804631,0.5399999618530273,17.695499420166016,66.4593734741211,11.32550048828125,0.5399999618530273,26.390283584594727
804633,0.0,18.444000244140625,56.88713455200195,9.71399974822998,0.0,13.577962875366213
804635,0.0,19.35449981689453,61.619773864746094,11.784501075744627,0.0,21.27643585205078
804637,0.0,22.8804988861084,39.56543731689453,8.39050006866455,0.0,25.141746520996094
804639,0.0,21.827999114990234,39.5063362121582,7.347999572753906,0.0,19.48003196716309
804641,0.0,21.452999114990234,43.76237106323242,8.602999687194824,0.0,25.67746925354004
804643,0.0,18.937000274658203,57.2452278137207,10.286999702453612,0.0,18.33087539672852
804645,0.0,22.23550033569336,43.54132843017578,9.195500373840332,0.0,23.54681205749512
804647,0.0,20.67550277709961,64.14656066894531,13.625500679016112,0.0,21.56117057800293
804649,0.1000000014901161,19.080501556396484,64.32972717285156,12.190500259399414,0.1000000014901161,23.53373146057129
804651,0.0,21.08349800109864,60.42120361328125,13.103500366210938,0.0,26.867351531982425
804653,0.0,21.28949928283692,60.51195526123047,13.319499015808104,0.0,30.003173828125
804655,0.0199999995529651,18.95349884033203,76.18907165527344,14.66349983215332,0.0199999995529651,12.218403816223145
804657,0.0,15.26550006866455,74.25660705566406,10.655499458312988,0.0,17.129108428955078
804659,0.0,13.196500778198242,74.65287780761719,8.656499862670898,0.0,18.072429656982425
804661,0.0,15.667999267578123,60.2827377319336,7.927999973297119,0.0,30.700231552124023
