match_id,match_number,team1,team2,toss_winner,toss_decision,winner,venue_id,matches,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets,precipitation,temperature_2m,relative_humidity_2m,dew_point_2m,rain,wind_speed_100m
598017,20.0,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,,683,109,16612,1301,227,839,60,0.0,27.67350196838379,32.4658317565918,9.643499374389648,0.0,15.092710494995115
598018,21.0,Pune Warriors,Sunrisers Hyderabad,Pune Warriors,field,Sunrisers Hyderabad,2677,56,8186,702,108,439,45,0.0,28.845001220703125,40.59008026123047,13.604998588562012,0.0,24.43342399597168
598019,22.0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,27.599498748779297,16.535938262939453,-0.3005000054836273,0.0,16.677776336669922
598020,23.0,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,333,126,18861,1520,253,932,97,0.0,27.977001190185547,26.7218074798584,7.037000179290772,0.0,22.702486038208008
598021,24.0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,bat,Sunrisers Hyderabad,1981,80,12149,932,148,598,63,0.0,30.55749893188477,23.233230590820312,7.1775007247924805,0.0,23.15548324584961
598022,25.0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,292,128,19206,1544,259,974,104,0.0399999991059303,28.08299827575684,70.97533416748047,22.26300048828125,0.0399999991059303,10.171514511108398
598023,26.0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,683,109,16612,1301,227,839,60,0.0,26.54349899291992,42.24149703979492,12.423500061035156,0.0,11.217325210571287
598024,27.0,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Delhi Daredevils,333,126,18861,1520,253,932,97,0.2400000095367431,30.167001724243164,37.80622482299805,13.576998710632324,0.2400000095367431,16.543441772460938
598025,28.0,Kings XI Punjab,Pune Warriors,Kings XI Punjab,field,Kings XI Punjab,1015,74,11562,847,151,519,56,0.0,22.127498626708984,67.7081298828125,15.857500076293944,0.0,8.788620948791504
598026,29.0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,28.761999130249023,83.13233184814453,25.61199951171875,0.0,22.373722076416016
598027,30.0,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,Royal Challengers Bangalore,683,109,16612,1301,227,839,60,0.0,29.703500747680664,40.27729034423828,14.373499870300291,0.0,10.627481460571287
598028,31.0,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Kings XI Punjab,1920,22,3195,262,48,158,17,0.0,22.407001495361328,47.73522567749024,10.69700050354004,0.0,4.334184646606445
598029,32.0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Mumbai Indians,292,128,19206,1544,259,974,104,0.0,26.6929988861084,84.15396881103516,23.77300071716309,0.0,16.682708740234375
598030,33.0,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,29.67200088500977,78.83799743652344,25.60199928283692,0.0,18.17398452758789
598031,34.0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,bat,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0,28.28300094604492,79.16899108886719,24.292999267578125,0.0,25.195316314697266
598032,35.0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,34.97949981689453,21.27558708190918,9.529500007629396,0.0,13.773391723632812
598033,36.0,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,30.667499542236328,59.376953125,21.537500381469727,0.0,22.8896541595459
598034,37.0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,31.52199935913086,72.83932495117188,26.02199935913086,0.0,23.626296997070312
598035,38.0,Delhi Daredevils,Pune Warriors,Pune Warriors,field,Delhi Daredevils,2815,21,2829,266,42,172,8,0.0,30.949499130249023,35.0181884765625,13.659500122070312,0.0,17.63186264038086
598036,39.0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,36.66950225830078,18.158187866210938,8.519500732421875,0.0,19.70284080505371
598037,40.0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,30.137500762939453,68.35929870605469,23.59749984741211,0.0,16.2036075592041
598038,41.0,Pune Warriors,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,2677,56,8186,702,108,439,45,0.0,29.28499984741211,57.38065719604492,19.96500015258789,0.0,25.23521041870117
598039,42.0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,bat,Sunrisers Hyderabad,1981,80,12149,932,148,598,63,0.0,38.31749725341797,19.39142799377441,10.88749885559082,0.0,4.81619930267334
598040,43.0,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,bat,Delhi Daredevils,2815,21,2829,266,42,172,8,0.0,34.239501953125,27.32735824584961,12.699499130249023,0.0,28.612451553344727
598041,44.0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,31.141998291015625,73.20927429199219,25.742000579833984,0.0,28.374902725219727
598042,45.0,Pune Warriors,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,2677,56,8186,702,108,439,45,0.0,27.27499961853028,64.25505828857422,19.79500198364257,0.0,27.32356643676757
598043,46.0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0,29.25300025939941,80.99747467041016,25.64299964904785,0.0,33.93478012084961
598044,47.0,Sunrisers Hyderabad,Delhi Daredevils,Delhi Daredevils,bat,Sunrisers Hyderabad,1981,80,12149,932,148,598,63,0.0,32.537498474121094,43.978248596191406,17.50750160217285,0.0,26.49165725708008
598045,48.0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,683,109,16612,1301,227,839,60,0.0,29.99350357055664,37.15720748901367,13.673498153686523,0.0,22.248680114746094
598046,49.0,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,32.647499084472656,57.12842559814453,22.84749984741211,0.0,21.843509674072266
598047,50.0,Rajasthan Royals,Pune Warriors,Pune Warriors,bat,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,32.8594970703125,15.91912841796875,3.5794997215271,0.0,25.997608184814453
598048,51.0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Royal Challengers Bangalore,683,109,16612,1301,227,839,60,0.0,31.38350296020508,31.945566177368164,12.653499603271484,0.0,7.825580596923828
598049,52.0,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,bat,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,38.9995002746582,9.087313652038574,0.4194999635219574,0.0,17.55830955505371
598050,53.0,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,29.457500457763672,75.97725677490234,24.76749992370605,0.0,12.687280654907228
598051,54.0,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,field,Chennai Super Kings,1981,80,12149,932,148,598,63,0.0799999982118606,31.71750259399414,44.47607803344727,18.09749984741211,0.0799999982118606,19.16437149047852
598052,55.0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,1015,74,11562,847,151,519,56,0.0,36.06749725341797,16.357017517089844,6.4375,0.0,21.06448745727539
598053,56.0,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,2677,56,8186,702,108,439,45,0.0,25.96500015258789,74.65861511230469,21.025001525878903,0.0,26.213489532470703
598054,57.0,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,Royal Challengers Bangalore,333,126,18861,1520,253,932,97,0.0,31.98699951171875,28.970760345458984,11.536999702453612,0.0,17.169178009033203
598055,58.0,Pune Warriors,Mumbai Indians,Pune Warriors,bat,Mumbai Indians,2677,56,8186,702,108,439,45,0.0600000023841857,31.864999771118164,42.63414764404297,17.155000686645508,0.0600000023841857,24.81040382385254
598056,59.0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,field,Sunrisers Hyderabad,1015,74,11562,847,151,519,56,0.0,27.5674991607666,42.74337005615234,13.667500495910645,0.0,3.984945297241211
598057,60.0,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,field,Kolkata Knight Riders,2575,32,4436,382,72,223,32,0.0,34.054500579833984,28.0300235748291,12.544500350952148,0.0,15.043353080749512
598058,61.0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,27.469501495361328,46.730918884277344,14.969499588012695,0.0,5.3783135414123535
598059,62.0,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,333,126,18861,1520,253,932,97,0.0,26.867000579833984,44.214012145996094,13.556999206542969,0.0,13.244242668151855
598060,63.0,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,29.267498016357425,76.59703063964844,24.707500457763672,0.0,15.303668022155762
598061,64.0,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,field,Pune Warriors,2575,32,4436,382,72,223,32,0.0,33.904502868652344,26.376628875732425,10.884499549865724,0.0,17.474605560302734
598062,65.0,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,30.251998901367188,83.830322265625,27.20199966430664,0.0,22.913631439208984
598063,66.0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,29.037500381469727,76.41911315917969,24.40749931335449,0.0,11.976724624633787
598064,67.0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Kings XI Punjab,1015,74,11562,847,151,519,56,0.0,27.8174991607666,30.58591651916504,8.577500343322754,0.0,5.813515663146973
598065,68.0,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,1981,80,12149,932,148,598,63,0.0,33.5474967956543,32.18059539794922,14.567499160766602,0.0,15.1688871383667
598066,69.0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Kings XI Punjab,1920,22,3195,262,48,158,17,0.0,30.556997299194336,21.9714412689209,6.2669997215271,0.0,8.714547157287598
598067,70.0,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,Pune Warriors,2677,56,8186,702,108,439,45,0.0199999995529651,31.39499855041504,51.781959533691406,20.01500129699707,0.0199999995529651,22.859086990356445
598068,71.0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Royal Challengers Bangalore,683,109,16612,1301,227,839,60,0.8799999952316284,23.42350196838379,88.04539489746094,21.30350112915039,0.8799999952316284,15.44305419921875
598069,72.0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,bat,Sunrisers Hyderabad,1981,80,12149,932,148,598,63,0.0,33.10749816894531,37.451148986816406,16.607501983642578,0.0,13.785072326660156
598070,73.0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,333,126,18861,1520,253,932,97,0.0,34.40699768066406,24.455537796020508,11.086999893188477,0.0,20.260406494140625
598071,74.0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,bat,Rajasthan Royals,333,126,18861,1520,253,932,97,0.0,35.016998291015625,20.76461410522461,9.196999549865724,0.0,26.11631393432617
598072,75.0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Mumbai Indians,292,128,19206,1544,259,974,104,0.0,27.00300025939941,91.6297378540039,25.52300071716309,0.0,13.58916473388672
598073,76.0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,292,128,19206,1544,259,974,104,0.0,28.61300277709961,83.01554870605469,25.433002471923828,0.0,17.553634643554688
729279,1.0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,1965,104,13902,1263,281,705,111,0.0,31.18099975585937,38.21103286743164,15.0910005569458,0.0,27.167842864990234
729281,2.0,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,848,52,7187,641,144,355,55,0.0,30.381999969482425,47.6282958984375,17.93199920654297,0.0,23.217029571533203
729283,3.0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,Kings XI Punjab,1965,104,13902,1263,281,705,111,0.0,34.801002502441406,29.26741409301757,14.0910005569458,0.0,27.63818359375
729285,4.0,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,1965,104,13902,1263,281,705,111,0.0,30.041000366210938,49.289207458496094,18.06100082397461,0.0,17.552560806274414
729287,5.0,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Royal Challengers Bangalore,2439,128,17370,1612,292,1011,135,0.0,36.012001037597656,21.58440589904785,10.441999435424805,0.0,25.59268569946289
729289,6.0,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Delhi Daredevils,2439,128,17370,1612,292,1011,135,0.0,30.19200134277344,43.7651252746582,16.102001190185547,0.0,21.76410484313965
729291,7.0,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,848,52,7187,641,144,355,55,0.0,27.40199851989746,57.39437103271485,18.112001419067383,0.0,25.929067611694336
729293,8.0,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Chennai Super Kings,1965,104,13902,1263,281,705,111,0.0,28.911001205444336,57.10248947143555,19.201000213623047,0.0,23.01241874694824
729295,9.0,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kings XI Punjab,848,52,7187,641,144,355,55,0.0,30.062000274658203,59.14268112182617,21.10199928283692,0.0,25.646011352539062
729297,10.0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Chennai Super Kings,2439,128,17370,1612,292,1011,135,0.0,29.902002334594727,56.044960021972656,20.012001037597656,0.0,11.064046859741213
729299,11.0,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,field,Kolkata Knight Riders,848,52,7187,641,144,355,55,0.0,30.99199867248535,49.88394927978516,19.10199928283692,0.0,14.368998527526855
729301,12.0,Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,2439,128,17370,1612,292,1011,135,0.0,34.84199905395508,23.029237747192383,10.191999435424805,0.0,26.579269409179688
729303,13.0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,bat,Chennai Super Kings,2439,128,17370,1612,292,1011,135,0.0,29.22200393676757,47.649295806884766,16.68199920654297,0.0,20.19803237915039
729305,14.0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Rajasthan Royals,1965,104,13902,1263,281,705,111,0.0,35.07099914550781,24.560115814208984,11.47100067138672,0.0,20.187667846679688
729307,15.0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kings XI Punjab,1965,104,13902,1263,281,705,111,0.0,29.860998153686523,50.50693893432617,18.09100151062012,0.0,15.186662673950195
729309,16.0,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Delhi Daredevils,848,52,7187,641,144,355,55,0.0,35.09199523925781,34.462677001953125,16.84200096130371,0.0,19.50079727172852
729311,17.0,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Chennai Super Kings,848,52,7187,641,144,355,55,0.0,29.65199851989746,61.70903396606445,21.24199867248535,0.0,17.634723663330078
729313,18.0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,field,Kings XI Punjab,2439,128,17370,1612,292,1011,135,0.0,31.602001190185547,42.742431640625,16.902000427246094,0.0,18.413434982299805
729315,19.0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,,1965,104,13902,1263,281,705,111,0.0,32.69099807739258,43.54875946044922,18.631000518798828,0.0,19.868467330932617
729317,20.0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,field,Sunrisers Hyderabad,2439,128,17370,1612,292,1011,135,0.0,32.9119987487793,34.134159088134766,14.282000541687012,0.0,16.9931583404541
733971,21.0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Chennai Super Kings,2575,32,4436,382,72,223,32,0.0,29.71449851989746,31.01535415649414,10.554499626159668,0.0,21.680049896240234
733973,22.0,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,bat,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,31.97749900817871,58.22657012939453,22.54750061035156,0.0,20.114479064941406
733975,23.0,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,333,126,18861,1520,253,932,97,0.0,28.756999969482425,38.75876998901367,13.29699993133545,0.0,11.756153106689451
733977,24.0,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,field,Royal Challengers Bangalore,683,109,16612,1301,227,839,60,0.6399999856948853,24.17350196838379,72.98690032958984,18.743501663208008,0.6399999856948853,19.41855812072754
733979,25.0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Rajasthan Royals,840,49,7540,583,94,375,26,0.1400000005960464,37.59699630737305,27.735157012939453,15.807001113891602,0.1400000005960464,10.931326866149902
733981,26.0,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,333,126,18861,1520,253,932,97,0.0,28.746999740600582,51.204132080078125,17.577001571655273,0.0,22.18735885620117
733983,27.0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,30.47749900817871,79.64448547363281,26.537500381469727,0.0,11.640912055969238
733985,28.0,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Kolkata Knight Riders,333,126,18861,1520,253,932,97,0.0,35.65700149536133,28.498889923095703,14.536999702453612,0.0,17.0098934173584
733987,29.0,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Kings XI Punjab,442,34,4588,441,94,249,32,0.0,29.155498504638672,77.04021453857422,24.705501556396484,0.0,28.89315795898437
733989,30.0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,field,Sunrisers Hyderabad,840,49,7540,583,94,375,26,0.0,32.97699737548828,24.20682907104492,9.677000045776367,0.0,22.956995010375977
733991,31.0,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Kings XI Punjab,683,109,16612,1301,227,839,60,0.0,23.23349952697754,76.80035400390625,18.903499603271484,0.0,22.57805252075196
733993,32.0,Delhi Daredevils,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,333,126,18861,1520,253,932,97,0.0,36.09700393676758,18.56595230102539,8.147000312805176,0.0,9.024136543273926
733995,33.0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,713,157,24432,1871,288,1229,133,0.0,29.417499542236328,72.6279296875,23.94750022888184,0.0,13.108418464660645
733997,34.0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,442,34,4588,441,94,249,32,0.0,34.22550201416016,52.32366943359375,22.78550148010254,0.0,18.13285446166992
733999,35.0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Rajasthan Royals,683,109,16612,1301,227,839,60,0.0,24.57349967956543,63.23702239990234,17.093502044677734,0.0,14.19846534729004
734001,36.0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,Mumbai Indians,1981,80,12149,932,148,598,63,0.0,27.567501068115234,51.40692138671875,16.61750030517578,0.0,12.622365951538086
734003,37.0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,2575,32,4436,382,72,223,32,0.0,33.35449981689453,25.78094482421875,10.994500160217283,0.0,17.106037139892578
734005,38.0,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Royal Challengers Bangalore,683,109,16612,1301,227,839,60,0.0,25.363500595092773,55.851783752441406,15.853500366210938,0.0,18.75741958618164
734007,39.0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,1981,80,12149,932,148,598,63,0.0,33.2974967956543,31.39583778381348,13.907499313354492,0.0,11.432577133178713
734009,40.0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,442,34,4588,441,94,249,32,0.0,31.1254997253418,65.5790786743164,23.73550033569336,0.0,21.077682495117188
734011,41.0,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Rajasthan Royals,840,49,7540,583,94,375,26,0.0,31.556997299194336,40.9709358215332,16.606998443603516,0.0,25.38755416870117
734013,42.0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Royal Challengers Bangalore,2575,32,4436,382,72,223,32,0.0,34.58449935913086,25.80011558532715,12.094500541687012,0.0,16.550769805908203
734015,43.0,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Kolkata Knight Riders,1981,80,12149,932,148,598,63,0.0,30.497501373291016,46.62393951416016,17.75750160217285,0.0,17.56711196899414
734017,44.0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,840,49,7540,583,94,375,26,0.0,38.15700149536133,23.98724174499512,13.987001419067385,0.0,12.551448822021484
734019,45.0,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Kings XI Punjab,333,126,18861,1520,253,932,97,0.0,29.977001190185547,32.93974304199219,11.866999626159668,0.0,24.75226402282715
734021,46.0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Sunrisers Hyderabad,1981,80,12149,932,148,598,63,0.0,34.407493591308594,40.38790893554688,18.94750022888184,0.0,5.896767139434815
734023,47.0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0,29.592998504638672,80.82865905761719,25.913000106811523,0.0,27.39072036743164
734025,48.0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,1015,74,11562,847,151,519,56,0.0,28.267501831054688,30.81620216369629,9.247499465942385,0.0,24.636653900146484
734027,49.0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0,34.62300491333008,48.928829193115234,22.17300033569336,0.0,21.36137580871582
734029,50.0,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,2575,32,4436,382,72,223,32,0.0,30.074499130249023,23.114971160888672,6.734499931335449,0.0,26.28815269470215
734031,51.0,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,32.79750061035156,60.019378662109375,23.9375,0.0,20.79489517211914
734033,52.0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,1015,74,11562,847,151,519,56,0.0,29.8075008392334,35.18457794189453,12.647499084472656,0.0,18.61119079589844
734035,53.0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,683,109,16612,1301,227,839,60,0.0,29.813501358032227,46.76006317138672,17.0835018157959,0.0,13.329373359680176
734037,54.0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,field,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0799999982118606,29.073001861572266,78.24856567382812,24.863000869750977,0.0799999982118606,18.10549545288086
734039,55.0,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,field,Kings XI Punjab,1015,74,11562,847,151,519,56,0.0,35.45750045776367,17.69856834411621,6.867500305175781,0.0,14.859018325805664
734041,56.0,Mumbai Indians,Rajasthan Royals,Mumbai Indians,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,30.02750015258789,75.84357452392578,25.287500381469727,0.0,14.581779479980469
734043,57.0,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,field,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.5199999809265137,26.303003311157227,91.71382904052734,24.843002319335938,0.5199999809265137,33.06452178955078
734045,58.0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Chennai Super Kings,393,27,4374,337,60,210,23,0.0,30.20799827575684,75.29646301269531,25.347999572753903,0.0,14.707989692687988
734047,59.0,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,field,Kings XI Punjab,713,157,24432,1871,288,1229,133,0.0,30.69750022888184,69.3011245727539,24.417499542236328,0.0,15.023689270019531
734049,60.0,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Kolkata Knight Riders,683,109,16612,1301,227,839,60,0.2000000029802322,22.513500213623047,94.14305114746094,21.523500442504883,0.2000000029802322,12.711947441101074
829705,1.0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0,26.30299949645996,89.59708404541016,24.4429988861084,0.0,18.27860641479492
829707,2.0,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,28.95199966430664,77.86305236816406,24.691999435424805,0.0,18.6593074798584
829709,3.0,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,2677,56,8186,702,108,439,45,0.0,25.53499984741211,78.18327331542969,21.395000457763672,0.0,17.336931228637695
829711,4.0,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,30.73200035095215,69.19175720214844,24.43199920654297,0.0,26.00010681152344
829713,5.0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,292,128,19206,1544,259,974,104,0.0,27.292999267578125,84.39762878417969,24.40300178527832,0.0,24.44722557067871
829715,6.0,Delhi Daredevils,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,333,126,18861,1520,253,932,97,0.0,26.71699905395508,47.717262268066406,14.656999588012695,0.0,7.882918357849121
829717,7.0,Mumbai Indians,Kings XI Punjab,Mumbai Indians,field,Kings XI Punjab,713,157,24432,1871,288,1229,133,0.0,28.00750160217285,75.1318130493164,23.1775016784668,0.0,12.261497497558594
829719,8.0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,683,109,16612,1301,227,839,60,1.5600000619888306,19.903499603271484,93.5091781616211,18.82349967956543,1.5600000619888306,10.293176651000977
829721,9.0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,840,49,7540,583,94,375,26,0.0,28.886999130249023,43.88526153564453,15.297001838684082,0.0,10.541186332702637
829723,10.0,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.5600000619888306,25.37300109863281,93.22706604003906,24.1929988861084,0.5600000619888306,22.431224822998047
