player_id,name,matches,strike rate in all matches combined,Strike rate denominator,Total Runs Scored in all matches combined,no. of fours,no. of sixes,highest runs scored in a match,Balls Played till now,no. of dot_balls,maiden_overs,run conceded,Average Economy Rate Denominator,Average Economy Rate,no. of wickets,no. of balls thrown,highest wickets taken in a match,total centuries,total halfcenturies,total catches,total stumps,total direct_runouts,total indirect_runouts,total avg fp
b0946605,AS Joseph,59,0.0,21,148,12,5,21,148,506,1,1921,58,9.320862068965521,74,1256,6,0,0,14,0,2,2,49.016949152542374
099135ad,Aryan Lakra,8,81.96625,8,50,3,2,19,58,14,0,46,3,6.890000000000001,2,42,1,0,0,2,0,0,0,21.75
5d68fe4f,Fahad Nawaz,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
6843a783,Shan Masood,19,99.19117647058823,17,395,30,7,65,322,0,0,0,0,0.0,0,0,0,0,3,5,0,1,0,34.578947368421055
9c9af282,Naseem Shah,27,,9,35,4,1,16,35,251,0,791,26,8.337692307692306,23,577,3,0,0,3,0,0,0,36.111111111111114
7595b47f,Shariz Ahmad,11,120.47999999999999,5,38,4,0,16,32,57,0,210,11,8.196363636363635,8,162,2,0,0,2,0,0,0,30.09090909090909
5791b840,Yasir Ali Chowdhury,10,105.229,10,120,11,5,42,83,0,0,0,0,0.0,0,0,0,0,0,5,0,0,0,25.8
e3fe4b49,F Hand,12,81.875,8,27,4,0,9,29,52,0,235,11,11.039090909090909,5,140,3,0,0,2,0,0,1,20.166666666666668
e7e86505,B Evans,8,101.22200000000001,5,41,1,1,19,40,56,0,190,8,8.30875,6,142,2,0,0,1,0,0,0,33.625
ff3f6fc1,Mohammad Haris,6,117.74166666666666,6,104,6,7,31,75,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,35.666666666666664
cb5100f1,Ebadat Hossain,4,,0,0,0,0,0,0,34,0,146,4,9.6025,7,91,3,0,0,0,0,0,0,53.75
21afb939,Shoaib Khan,25,85.6904,25,348,33,12,57,326,0,0,0,0,0.0,0,0,0,0,1,10,0,0,1,26.32
75c8a26b,Lokesh Bam,11,119.05625,8,86,4,7,33,69,0,0,0,0,0.0,0,0,0,0,0,6,0,0,1,18.363636363636363
ef07f354,B Yadav,19,118.85181818181817,11,91,2,8,39,81,21,0,89,8,0.0,1,55,1,0,0,6,0,0,0,12.68421052631579
f8dcfe4e,JK Mukhiya,9,,2,6,0,0,5,12,59,0,154,9,7.166666666666667,7,132,3,0,0,3,0,0,0,32.22222222222222
d4e70d7c,Kapil Kumar,5,80.244,5,71,6,2,23,104,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,20.2
ac6be7ed,J Alegra,13,,11,168,9,4,41,192,0,0,0,0,0.0,0,0,0,0,0,6,0,0,0,21.53846153846154
da4a1e46,M Spoors,10,78.36666666666666,9,269,30,6,108,224,8,0,5,1,0.0,1,12,1,1,2,2,0,0,1,53.0
14810ee7,Kaleem Sana,27,,5,27,0,2,13,32,322,4,618,26,6.395384615384615,36,576,4,0,0,7,0,1,1,61.81481481481482
b978780e,G Chohan,13,,10,96,9,2,22,99,27,0,224,8,12.612499999999999,3,110,2,0,0,1,0,0,1,18.46153846153846
c46999c7,M Podosky,20,83.60699999999999,20,245,17,13,35,241,36,0,141,5,7.4,3,114,2,0,0,6,0,0,1,29.6
65a29a30,Huzaifa Mohammed,23,,12,112,3,1,27,145,252,3,537,23,6.311304347826087,25,521,3,0,0,4,0,0,2,55.43478260869565
37753749,Shahid Mahmood,11,,4,21,0,2,17,26,84,0,333,11,9.288181818181819,8,216,2,0,0,6,0,0,0,34.27272727272727
7b729851,Umer Imtiaz,31,0.0,31,462,37,25,72,399,0,0,0,0,0.0,0,0,0,0,2,15,3,0,4,32.06451612903225
bec5cab9,DK Mathias,14,88.69999999999997,14,325,21,15,61,319,28,0,116,7,0.0,2,84,2,0,2,1,0,0,0,44.357142857142854
ec5160d7,J Broad,9,117.53555555555558,9,288,26,3,62,239,25,0,94,6,8.471666666666666,1,69,1,0,3,4,0,0,2,61.55555555555556
f208fe04,Muhammad Safdar,3,,2,16,2,0,8,12,0,0,0,0,0.0,0,0,0,0,0,4,1,0,0,24.0
9811e35e,Gulsan Jha,37,,28,443,27,28,55,318,169,0,531,28,8.189642857142855,21,422,2,0,1,10,0,2,3,44.567567567567565
df49ae91,Muzammil Shahzad,3,0.0,3,2,0,0,1,16,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,8.0
03ecfde2,Shoaib Khan,5,0.0,4,20,1,0,7,25,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,3.6
aa76333b,Sikder Billah,6,,5,51,5,1,33,38,11,0,37,3,0.0,2,34,1,0,0,0,0,0,0,24.666666666666668
243a2cf1,H Isorena,3,42.86,2,9,1,0,6,21,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,5.0
23eedcd3,Shahbaz Badar,10,62.06,10,81,6,1,44,87,0,0,0,0,0.0,0,0,0,0,0,7,2,0,1,19.3
e6a7c6e2,G Axtell,2,,1,0,0,0,0,2,22,0,42,2,5.96,1,42,1,0,0,3,0,0,0,42.5
4fbc6060,S Mohan,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
b878fc9a,Nestor Dhamba,1,50.0,1,3,0,0,3,6,6,0,12,1,4.0,0,18,0,0,0,0,0,0,0,15.0
8955b928,S Dhakal,6,,3,0,0,0,0,5,35,0,162,6,8.445,2,120,1,0,0,0,0,0,0,14.5
7afc806f,C Olphert,2,,0,0,0,0,0,0,8,0,65,2,12.335,0,30,0,0,0,0,0,0,0,1.0
e3a949be,D Cleaver,9,78.70571428571428,7,122,10,5,78,101,0,0,0,0,0.0,0,0,0,0,1,9,2,1,0,36.22222222222222
e38bce7a,MG Bracewell,31,100.25681818181819,22,317,26,12,61,243,199,1,586,28,0.0,34,491,3,0,2,14,0,0,0,57.935483870967744
f737ab44,S Vijay Unni,36,,21,206,13,4,23,232,288,1,705,36,6.690555555555554,36,675,4,0,0,8,0,0,2,49.944444444444436
46d037eb,Ammar Zuhdi Hazalan,3,,1,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,2,1,0,0,8.666666666666666
d019608b,D Nath,4,71.42999999999999,3,15,3,0,15,11,0,0,0,0,0.0,0,0,0,0,0,0,1,0,2,11.75
70ced7f2,Mohammad Aadil Alam,7,145.71142857142857,7,90,4,6,31,63,37,0,85,6,0.0,5,84,2,0,0,3,0,0,0,51.714285714285715
0730a707,SI Kamea,18,,7,6,0,0,2,16,181,1,477,18,7.5761111111111115,20,374,3,0,0,5,0,1,2,47.833333333333336
e28bb0b9,DO Leicher,15,,11,138,5,4,42,150,21,0,118,7,10.26142857142857,3,72,1,0,0,1,0,0,0,18.8
414d8a10,J Miyaji,30,0.0,19,179,2,11,29,177,332,3,587,30,6.200999999999999,44,583,3,0,0,6,0,0,1,70.1
661e8a03,Ali Saleem,17,101.24416666666667,12,216,14,11,53,178,4,0,4,1,0.0,1,6,1,0,1,3,0,0,0,24.88235294117647
1deb4c0c,OB Nightingale,16,96.42363636363638,11,164,13,2,35,141,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,16.75
526fe472,DE Martel,4,46.665,2,4,0,0,3,8,35,0,67,4,5.2125,2,74,1,0,0,0,0,0,0,26.25
1a628a92,Mohammad Kamran,17,92.67909090909092,11,122,10,3,52,112,216,1,330,16,5.31,20,367,5,0,1,6,0,0,0,66.58823529411765
74be2916,D Doyle-Calle,28,130.1296153846154,26,570,44,26,72,445,7,0,14,2,0.0,0,12,0,0,2,25,0,0,0,42.107142857142854
788d661c,J Trembeath-Moro,7,94.25833333333333,6,128,10,3,39,147,0,0,0,0,0.0,0,0,0,0,0,6,0,0,0,35.142857142857146
5b616bf0,LA Burns,27,109.49153846153845,13,130,12,2,47,115,297,2,578,27,5.61111111111111,44,598,5,0,0,7,0,0,0,68.55555555555556
4fde9ae6,Aminullah Tanha,3,47.473333333333336,3,5,1,0,4,17,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,2.3333333333333335
ea1c36cf,B Wentzel,1,50.0,1,1,0,0,1,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0
11406bad,Mohammad Asaduzzaman,7,,2,1,0,0,1,2,50,0,174,7,7.905714285714287,4,138,2,0,0,1,0,0,0,25.285714285714285
ca673cff,Sapan Mehta,5,78.224,5,74,3,0,33,82,3,0,9,1,0.0,0,6,0,0,0,0,0,0,0,18.6
fda4150a,M Brasier,2,16.665,2,1,0,0,1,4,7,0,56,2,11.5,1,29,1,0,0,0,0,0,0,11.5
926c6d3c,Abdullah Mahmood,13,,7,15,0,0,6,22,68,0,208,12,7.857500000000001,12,190,4,0,0,6,0,0,0,38.07692307692308
c7726eec,Atif Rasheed,14,111.73230769230767,13,202,10,10,43,157,32,1,63,5,0.0,5,53,4,0,0,4,0,0,0,39.07142857142857
2a00735b,Saran Aslam,11,152.23166666666665,6,78,5,6,47,41,22,0,48,3,7.113333333333333,2,42,2,0,0,0,0,0,1,21.272727272727273
00467a76,S Bodha,29,,12,77,7,1,25,70,213,0,722,29,8.590689655172412,35,528,5,0,0,7,0,0,0,46.793103448275865
81898acc,KJ Ferrary,8,89.72333333333334,6,97,9,0,30,107,63,0,151,7,6.548571428571429,11,140,3,0,0,3,0,0,1,64.875
d613f046,M Whelan,13,98.62125,8,79,6,2,27,70,28,0,191,8,0.0,4,96,1,0,0,2,0,0,1,21.0
e57d25fa,Jaison Jerome,6,,2,1,0,0,1,5,27,0,186,6,11.416666666666666,1,96,1,0,0,1,0,0,0,6.5
83d567a4,Z Simpson,2,,0,0,0,0,0,0,7,0,32,1,11.29,2,17,2,0,0,0,0,0,0,25.5
018f6488,M Gouws,13,104.44428571428571,7,82,5,5,37,57,60,0,243,9,0.0,5,158,3,0,0,1,0,0,1,26.384615384615383
65cf74b4,Abhishek Ahuja,13,83.1425,12,246,19,10,61,215,0,0,0,0,0.0,0,0,0,0,2,14,3,1,4,46.15384615384615
dd3df124,Akramullah Malikzada,3,,0,0,0,0,0,0,3,0,22,2,0.0,1,12,1,0,0,1,0,0,0,12.0
e6082b10,BP Adapaka,12,,4,2,0,0,1,4,87,0,274,11,0.0,9,223,3,0,0,1,0,0,0,31.666666666666668
5845b99b,Ali Farasat,13,136.44833333333335,12,175,10,11,32,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,24.384615384615383
2df874e6,R Kumar,11,,4,42,4,1,16,28,50,0,243,10,11.39,3,143,2,0,0,4,0,0,0,20.636363636363637
507dd87f,Gaurav Mishra,12,,6,70,3,2,24,61,85,0,244,12,7.583333333333333,6,198,2,0,0,5,0,0,0,32.583333333333336
1e43a8c8,Sukhkaran Sahi,5,,1,1,0,0,1,2,6,0,54,3,12.666666666666666,1,33,1,0,0,1,0,0,0,7.6
6de51a8e,Ritik Tomar,20,93.96277777777777,18,242,19,9,38,209,66,0,272,13,9.860000000000001,7,186,2,0,0,12,0,0,0,37.55
24c1844e,S Chaudhary,7,,2,2,0,0,2,5,54,0,141,7,10.321428571428571,7,100,3,0,0,1,0,0,0,37.857142857142854
7f122e0b,Divyendra Singh,15,,11,130,14,0,38,157,0,0,0,0,0.0,0,0,0,0,0,11,4,1,2,22.933333333333334
e5464794,Sazib Bhuiyan,19,114.97133333333333,15,207,27,5,59,146,88,0,393,16,8.732500000000002,24,279,3,0,2,4,0,1,2,61.21052631578947
ff2b190e,Dylan Steyn,19,120.82,19,535,64,8,106,399,0,0,0,0,0.0,0,0,0,1,3,12,0,0,3,54.578947368421055
b601c362,Gabor Torok,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,12.0
6ceec40d,Sandeep Nair,7,,0,0,0,0,0,0,23,0,70,4,0.0,2,48,2,0,0,0,0,0,0,11.285714285714286
d300d274,Saim Hussain,16,132.75062499999999,16,577,52,25,108,385,0,0,0,0,0.0,0,0,0,1,5,8,1,1,4,70.9375
b0f5175e,S Ramakrishnan,5,61.23666666666667,3,31,1,0,15,43,6,0,46,2,0.0,0,24,0,0,0,1,0,0,0,9.4
b8e65260,Imran Ameer,15,111.79538461538462,13,210,21,3,46,191,120,0,372,15,7.417333333333333,11,303,2,0,0,2,0,0,3,52.86666666666667
fa549641,Karthik Pillai,2,,0,0,0,0,0,0,6,0,48,2,9.75,0,30,0,0,0,0,0,0,0,2.0
ac5a9d43,CM Rocca,2,,1,14,2,0,14,19,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11.0
ffca4a9d,SVA Karthikeyan,2,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
ee407966,Divyes Kumar,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
a2f790a8,Jitesh Patel,2,,0,0,0,0,0,0,15,0,60,2,8.585,1,42,1,0,0,0,0,0,1,27.0
f801d963,BE Johnson,1,,0,0,0,0,0,0,4,0,36,1,18.0,0,12,0,0,0,0,0,0,0,-2.0
a319edf8,AT Nidamanuru,18,0.0,13,150,6,10,36,132,0,0,0,0,0.0,0,0,0,0,0,4,0,0,1,15.11111111111111
ff1ec94d,R Klein,6,105.46600000000001,5,80,6,1,36,65,5,0,45,2,11.25,1,24,1,0,0,4,0,0,0,29.0
61fb296e,TL Chivanga,3,,0,0,0,0,0,0,19,0,79,3,12.166666666666666,0,39,0,0,0,1,0,0,0,5.666666666666667
1bd16445,VM Nyauchi,2,,1,1,0,0,1,3,12,0,66,2,9.79,3,42,3,0,0,2,0,0,0,51.0
869f61bc,RL Vitas,9,73.90666666666665,6,82,7,2,37,106,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,13.11111111111111
5edaa34d,B Dugic,7,,3,5,0,0,3,12,29,0,151,6,12.305,2,78,1,0,0,0,0,0,2,14.0
e4f13acd,A Mene-Ejegi,13,117.10699999999997,10,107,10,6,32,68,120,0,273,11,7.294545454545454,11,226,4,0,0,5,0,1,2,55.84615384615385
79e23cc5,ML Kostic,9,86.92857142857143,7,37,5,0,15,45,25,0,158,5,14.203999999999999,3,71,1,0,0,1,0,0,1,18.555555555555557
67fedcb4,Fayaz Mohammad,4,119.44333333333334,3,21,3,0,12,17,1,0,18,1,0.0,0,8,0,0,0,0,0,0,0,8.5
6483c062,A Dizija,21,80.59428571428573,21,457,44,16,92,398,21,0,129,4,0.0,2,61,1,0,4,5,0,0,0,41.333333333333336
ed5b3c76,S Nerandzic,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
72b245dd,Anamul Haque,18,109.81444444444445,18,396,42,11,58,346,0,0,0,0,0.0,0,0,0,0,1,4,1,0,1,40.22222222222222
dd98b22f,Munim Shahriar,3,68.05666666666667,3,13,1,0,7,19,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,8.333333333333334
78bb68d4,Y Cariah,2,75.0,2,3,0,0,2,4,15,0,43,2,8.875,1,36,1,0,0,0,0,0,0,21.5
d7725664,RA Reifer,3,116.305,2,46,1,2,27,41,5,0,60,2,0.0,1,30,1,0,0,0,0,0,0,31.333333333333332
501fca0d,Sachin Mandy,20,79.719,10,65,7,1,29,72,0,0,0,0,0.0,0,0,0,0,0,16,11,1,3,19.65
5f91b34e,Abdul Stanikzai,4,83.35249999999999,4,71,4,3,24,86,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,32.25
9a8f01b7,W Behr,7,101.6675,4,19,2,0,8,18,57,2,108,6,6.236666666666667,8,108,3,0,0,5,0,0,1,52.857142857142854
e1824e7d,Iqbal Hossain,14,144.6442857142857,14,381,33,30,66,227,9,0,30,2,0.0,3,30,3,0,2,3,0,0,0,62.785714285714285
46821fbd,Shahil Momin,15,0.0,15,231,14,1,48,250,120,0,326,15,6.7780000000000005,12,300,2,0,0,7,0,0,2,57.266666666666666
5de198db,Abdullah Akbarjan,21,60.97076923076922,13,58,3,1,13,84,150,0,489,21,6.915238095238093,28,428,4,0,0,6,0,1,1,52.95238095238095
6ddaee2d,Abrar Bilal,8,81.96666666666667,6,64,3,1,19,72,0,0,0,0,0.0,0,0,0,0,0,15,6,1,3,38.5
f1c4f2ea,A Nathwani,15,65.23857142857142,7,25,1,0,7,37,126,0,363,15,7.561333333333334,14,294,3,0,0,1,0,0,0,37.39999999999999
367f4efa,Samiallah Khalil,2,50.0,2,3,0,0,2,6,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,5.5
1ed476fe,Umar Nawaz,9,93.55111111111111,9,189,16,9,56,188,0,0,0,0,0.0,0,0,0,0,1,3,0,0,1,39.0
ff1e08eb,Azam Khalil,9,117.36714285714285,7,98,6,4,29,82,97,1,181,9,5.9255555555555555,9,186,3,0,0,3,0,0,0,64.0
f62fa324,Tasaduq Hussain,3,25.0,2,2,0,0,2,6,25,0,65,3,7.333333333333333,2,54,1,0,0,0,0,0,0,25.666666666666668
d7074ddc,Zaker Taqawi,13,68.06625,8,47,2,0,17,69,119,2,299,13,6.798461538461538,25,267,5,0,0,2,0,0,0,75.15384615384616
5332fc2f,Hamid Mahmood,13,0.0,11,238,19,6,69,221,100,0,177,11,5.234545454545454,12,204,3,0,2,3,0,0,1,66.61538461538461
1798078c,A Randhawa,17,70.47933333333334,15,150,7,2,28,226,0,0,0,0,0.0,0,0,0,0,0,4,0,0,0,11.764705882352942
97181d1b,MPS Cheema,13,91.385,10,78,9,0,16,92,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,9.076923076923077
711e73ac,Itibarshah Deedar,6,,2,9,1,0,5,11,35,0,141,6,8.57,1,102,1,0,0,2,0,0,0,14.5
70abbb67,Ismaeel Zia,8,60.68833333333333,6,54,6,0,22,68,0,0,0,0,0.0,0,0,0,0,0,1,2,0,1,14.25
ffbbf432,F Choudary,2,,1,0,0,0,0,1,6,0,31,2,11.25,1,18,1,0,0,0,0,0,0,15.5
ea86bc29,V Aritharan,4,201.8475,4,77,5,7,45,39,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,40.75
2d94751e,Omid Mailk Khel,4,115.2775,4,66,4,1,26,65,6,0,11,1,0.0,0,12,0,0,0,0,0,0,0,25.5
5e0bb751,Shagharai Sefat,4,,2,4,0,0,4,10,38,0,114,4,7.125,8,96,3,0,0,2,0,0,0,74.5
b3e9555a,Aziz Mohammad,8,99.80125,8,147,10,13,72,106,40,0,172,7,7.107142857142857,4,132,1,0,1,0,0,1,2,56.375
5c57229d,Muhammad Fahim,9,,3,18,0,1,13,28,68,0,196,9,8.325555555555558,3,150,1,0,0,3,0,0,1,22.77777777777778
e4ad57ea,Ahmad Khalid Ahmadzai,4,,3,2,0,0,1,11,31,0,93,4,6.75,6,78,3,0,0,0,0,0,0,56.75
46ad7e01,KJ Stagno,25,138.66416666666666,24,656,41,56,101,368,0,0,0,0,0.0,0,0,0,1,4,10,2,4,6,58.56
838bc6ab,A Raza,11,,10,145,15,8,50,105,0,0,0,0,0.0,0,0,0,0,1,11,1,2,3,37.54545454545455
78f719ea,IDM Latin,25,106.9672,25,498,34,24,89,399,55,0,268,11,11.022727272727273,12,167,4,0,2,12,0,1,0,53.16
30acd4b7,SP Gomes,7,106.64571428571428,7,213,22,4,82,173,0,0,0,0,0.0,0,0,0,0,2,5,0,0,2,57.857142857142854
e204b898,Syed Maisam Ali,9,128.41,4,31,1,2,18,24,64,0,145,8,6.03,15,139,4,0,0,2,0,0,0,62.44444444444444
61c48027,Kuldeep,13,164.2723076923077,13,377,35,23,80,225,0,0,0,0,0.0,0,0,0,0,3,13,2,0,4,66.84615384615384
1a417a09,IM Farrell,1,0.0,1,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
8da9a284,E Solomon,8,107.875,8,229,24,0,59,209,0,0,0,0,0.0,0,0,0,0,1,4,0,0,1,48.875
705b8c5c,Mohammad Atif,6,,1,1,0,0,1,2,67,0,143,6,6.263333333333333,6,138,2,0,0,4,0,0,0,46.0
027662be,J Evans,8,0.0,8,92,10,2,42,88,80,0,220,8,7.09375,15,186,4,0,0,1,0,0,0,88.875
856fc47a,S Bangera,7,84.52833333333332,6,65,7,0,23,76,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.142857142857142
125853c3,T Kahamker,6,183.33333333333334,3,6,1,0,4,4,27,0,70,3,0.0,7,60,3,0,0,2,0,0,0,42.0
41acc8bf,E Kahamker,3,133.49,3,47,4,1,19,39,8,0,46,2,0.0,0,24,0,0,0,0,0,0,0,25.666666666666668
fc75bbba,M Cohen,2,104.16499999999999,2,33,3,1,28,31,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,39.5
bb939fa3,Elan Talker,7,,1,4,0,0,4,3,58,0,152,7,8.071428571428571,6,120,2,0,0,1,0,0,0,33.142857142857146
138e30ab,Yair Nagavkar,7,65.29833333333333,6,51,3,0,32,63,64,0,164,7,6.474285714285714,8,154,2,0,0,3,0,0,0,53.285714285714285
14ea3348,A Amado,2,58.75,2,19,2,0,16,28,8,0,20,2,10.0,1,12,1,0,0,2,0,0,0,38.0
e2abcf16,Niv Nagavkar,8,95.15857142857145,7,96,8,1,25,86,77,1,194,8,7.2075,6,162,2,0,0,6,0,0,0,57.625
d11272c4,E Samson,2,0.0,2,3,0,0,3,3,11,0,36,2,7.0,2,30,1,0,0,0,0,0,0,33.0
6978bff0,Sajad Ahmadzai,11,71.92625,8,54,3,2,17,66,83,0,250,11,8.022727272727273,9,192,3,0,0,0,0,0,1,39.09090909090909
c85bea6b,Yogev Nagavkar,5,63.298,5,77,8,0,39,103,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,21.8
6024d149,L Kamarlekar,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,0,1,42.0
ff92e604,G Schachat,2,119.41,2,90,8,2,66,74,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,81.0
5902f2eb,Saud Munir,13,45.267999999999994,5,17,0,0,6,34,107,1,291,13,6.724615384615385,20,274,5,0,0,4,0,0,0,58.15384615384615
e11bf38a,Maqsood Ahmad,1,68.42,1,13,1,0,13,19,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,15.0
9bfb8edc,Riyaz Kajalwala,2,0.0,2,1,0,0,1,9,0,0,14,1,28.0,0,3,0,0,0,0,0,0,0,0.5
e2d1822f,AUKDS Kalugala,10,107.43699999999998,10,181,18,7,42,158,8,0,41,2,0.0,1,24,1,0,0,3,0,0,1,37.8
c9473a95,SRMJJ Arachchilage,4,30.0,2,6,0,0,6,12,17,0,33,3,7.0,0,30,0,0,0,1,0,0,0,8.75
a2dd9236,K Cawte,13,,3,1,0,0,1,8,76,0,232,11,7.015454545454546,10,187,2,0,0,2,0,0,0,28.846153846153847
2a13e6b1,Muhammad Shoaib Ahmed,5,82.84,5,90,10,2,30,84,50,1,108,5,5.884,6,108,2,0,0,2,0,0,0,80.4
20f65440,Waqas Haider,3,183.33333333333334,3,35,4,2,19,21,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,26.333333333333332
68f7caf9,M Jenkinson,5,101.728,5,89,5,5,34,78,11,0,51,2,0.0,2,36,2,0,0,1,0,0,0,44.8
0fa92a21,C Bayraktar,3,78.46,3,26,0,2,12,34,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,12.0
c7bb2416,GG Alta,8,67.9625,8,97,5,4,28,117,56,1,232,8,8.65625,10,162,3,0,0,1,0,1,1,65.625
4e6bc859,E Kuyumcu,3,27.083333333333332,3,17,1,0,10,47,7,0,36,3,12.0,0,18,0,0,0,0,0,0,0,5.333333333333333
e56f4180,A Turkmen,11,99.48818181818183,11,124,15,1,40,116,116,0,263,11,6.514545454545455,9,240,3,0,0,4,0,1,0,60.63636363636363
357484e9,Ilyas Ataullah,11,88.38363636363636,11,98,10,4,26,88,40,1,187,8,9.09375,5,132,2,0,0,5,0,0,4,38.27272727272727
356bf068,Shamsullah Ehsan,8,0.0,8,71,7,0,39,98,14,0,67,3,9.89,3,42,2,0,0,2,0,0,0,24.5
4d0d5b7d,I Elec,11,41.18454545454545,11,88,5,4,52,136,52,1,120,7,6.392857142857143,6,114,4,0,1,2,0,0,0,35.27272727272727
755819f4,Zafer Durmaz,4,0.0,4,0,0,0,0,9,19,0,50,3,6.416666666666667,2,48,2,0,0,0,0,0,0,19.75
eb0f2802,M Koli,21,,10,107,10,2,33,86,227,2,560,21,7.5680952380952355,28,462,5,0,0,2,0,0,3,59.14285714285713
1581c6be,T Ulutuna,3,,1,1,0,0,1,2,3,0,6,1,0.0,0,6,0,0,0,0,0,0,0,1.3333333333333333
126f1e28,R Nath,11,85.3781818181818,11,158,12,6,38,176,0,0,0,0,0.0,0,0,0,0,0,5,0,0,3,26.90909090909091
d62f04f5,M Ozturk,11,56.71200000000001,10,73,3,5,21,109,89,0,338,11,8.055454545454545,14,251,3,0,0,3,0,0,1,58.18181818181818
43462314,Rohit Kumar,5,103.98600000000002,5,80,11,2,27,65,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,33.2
03c94c2f,J Grzinic,7,0.0,5,21,1,0,8,49,0,0,4,1,0.0,0,1,0,0,0,5,0,0,1,9.0
7e439c80,Sohail Ahmad,8,82.22333333333333,6,51,1,3,20,52,17,0,136,6,0.0,3,60,2,0,0,4,0,0,0,22.875
6264d645,CP Turkich,9,54.68111111111111,9,107,7,0,20,181,0,0,0,0,0.0,0,0,0,0,0,2,1,0,0,15.444444444444445
62d3f506,SD Valjalo,5,85.688,5,42,4,0,14,54,42,1,132,5,8.984,4,90,2,0,0,0,0,1,0,48.0
99ad98b0,JM Vujinovich,9,52.518888888888895,9,89,5,0,25,151,79,0,184,9,10.06111111111111,9,165,2,0,0,2,0,0,0,48.333333333333336
ec201565,JD Newton,4,31.692500000000003,4,32,2,1,26,51,42,0,68,4,5.1975,3,79,1,0,0,2,0,0,0,49.25
96013995,DJ Turkich,9,69.91000000000001,9,91,9,1,29,113,102,1,137,9,5.166666666666667,11,180,3,0,0,3,0,0,1,69.33333333333333
b34de9a6,WK Bitis,8,0.0,7,93,13,4,32,72,28,0,117,4,0.0,3,78,2,0,0,2,0,0,0,38.25
63bd7086,B Jerkovic,9,58.705714285714286,7,34,1,0,11,73,11,0,100,5,10.132,4,54,3,0,0,1,0,0,0,17.88888888888889
3ec513ea,A Maheshwari,12,68.23888888888888,9,40,3,2,16,65,38,0,190,7,0.0,5,113,2,0,0,5,0,0,0,20.75
16fa34cf,D Marsic,9,53.07,8,105,9,2,37,163,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,18.11111111111111
2809b390,MV Pavlovic,15,50.38272727272727,11,85,9,0,26,124,123,0,288,14,6.1657142857142855,21,278,4,0,0,5,0,0,1,62.59999999999999
a768a762,AA Gajic,14,,6,18,1,0,9,37,107,3,316,13,8.53923076923077,16,241,4,0,0,5,0,0,1,47.5
04ab1575,S Ivetic,14,96.65714285714286,14,417,30,13,65,421,4,0,5,1,0.0,0,6,0,0,3,12,0,0,0,54.214285714285715
308ca4bd,Bashar Khan,4,,0,0,0,0,0,0,46,0,51,4,4.585,4,75,2,0,0,1,0,0,1,46.0
8f02f6a8,J Mosca,13,109.18769230769232,13,281,32,10,72,183,0,0,0,0,0.0,0,0,0,0,2,7,0,0,0,44.53846153846154
31c04b7b,CJPF Kalugamage,11,,4,18,1,0,6,23,99,2,204,11,7.113636363636363,11,197,4,0,0,5,0,0,0,45.81818181818182
26d80a9d,M Campopiano,18,112.68411764705883,17,461,38,14,87,371,19,0,41,3,0.0,2,43,1,0,3,8,0,0,0,50.44444444444444
